alnA	alnB	A	B	YNL093W_04	YNL093W_29	YNL093W_05	YNL093W_38	YNL093W_18	YNL093W_17	YNL093W_31	YNL093W_52	YNL093W_40	YNL093W_62	YNL093W_65	YNL093W_32	YNL093W_33	YNL093W_41	YNL093W_16	YNL093W_51	YNL093W_14	YNL093W_39	YNL093W_28	YNL093W_35	YNL093W_10	YNL093W_02	YNL093W_64	YNL093W_70	YNL093W_09	YNL093W_01	YNL093W_06	YNL093W_15	YNL093W_23	YNL093W_61	YNL093W_08	YNL093W_67	YNL093W_37	YNL093W_63	YNL093W_44	YNL093W_48	YNL093W_25	YNL093W_69	YNL093W_56	YNL093W_54	YNL093W_68	YNL093W_24	YNL093W_34	YNL093W_22	YNL093W_27	YNL093W_07	YNL093W_12	YNL093W_36	YNL093W_57	YNL093W_49	YNL093W_11	YNL093W_53	YNL093W_03	YNL093W_47	YNL093W_58
168	203	61	84	5933.0	2494.0	1125.0	3601.0	6609.0	1976.0	3902.0	210.0	1972.0	5834.0	6126.0	6180.0	3602.0	3275.0	5822.0	1187.0	4093.0	943.0	1477.0	2209.0	5572.0	725.0	176.0	4444.0	428.0	840.0	2785.0	2273.0	6701.0	7735.0	5274.0	1117.0	3252.0	7762.0	5404.0	6311.0	3761.0	6011.0	8468.0	351.0	1361.0	5374.0	9500.0	673.0	4954.0	3073.0	1198.0	3319.0	3389.0	8632.0	2538.0	3231.0	2204.0	3045.0	908.0
169	198	62	82	5935.0	2497.0	1131.0	3600.0	6610.0	1982.0	3904.0	212.0	1973.0	5836.0	6129.0	6181.0	3607.0	3276.0	5824.0	1187.0	4090.0	1016.0	1482.0	2214.0	5578.0	721.0	176.0	4450.0	436.0	845.0	2781.0	2278.0	6703.0	7735.0	5275.0	1116.0	3254.0	7765.0	5404.0	6309.0	3765.0	6014.0	8479.0	350.0	1366.0	5374.0	9502.0	673.0	4956.0	3100.0	1197.0	3320.0	3395.0	8667.0	2538.0	3237.0	2209.0	3046.0	895.0
188	194	74	79	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	205	76	86	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
194	198	79	82	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	202	80	83	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	202	82	83	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	390	84	174	5876.0	2385.0	1082.0	3500.0	6546.0	1943.0	3935.0	132.0	2131.0	5632.0	6117.0	6237.0	3500.0	3235.0	5720.0	1154.0	3978.0	910.0	1511.0	2276.0	5539.0	715.0	365.0	4522.0	376.0	892.0	2747.0	2242.0	6643.0	7736.0	5211.0	1175.0	3329.0	7692.0	5281.0	6327.0	3612.0	5926.0	8472.0	364.0	1183.0	5456.0	9540.0	511.0	4937.0	3319.0	1198.0	3375.0	3383.0	8292.0	2593.0	3134.0	2206.0	2982.0	892.0
203	384	84	169	5879.0	2390.0	1092.0	3500.0	6550.0	1997.0	3916.0	178.0	2130.0	5634.0	6124.0	6213.0	3503.0	3239.0	5721.0	1278.0	3980.0	916.0	1543.0	2278.0	5538.0	719.0	349.0	4512.0	377.0	894.0	2748.0	2239.0	6644.0	7735.0	5213.0	1189.0	3334.0	7626.0	5288.0	6336.0	3613.0	5938.0	8478.0	364.0	1186.0	5464.0	9540.0	514.0	4940.0	3311.0	1198.0	3378.0	3384.0	8296.0	2601.0	3140.0	2206.0	2986.0	892.0
204	384	85	169	5881.0	2394.0	1094.0	3502.0	6552.0	1997.0	3918.0	190.0	2139.0	5639.0	6123.0	6240.0	3505.0	3243.0	5729.0	1278.0	3983.0	917.0	1550.0	2281.0	5540.0	721.0	351.0	4520.0	379.0	898.0	2751.0	2241.0	6646.0	7736.0	5214.0	1188.0	3336.0	7693.0	5290.0	6337.0	3621.0	6078.0	8476.0	367.0	1190.0	5487.0	9541.0	519.0	5051.0	3346.0	1200.0	3384.0	3386.0	8298.0	2598.0	3150.0	2209.0	2987.0	893.0
205	384	86	169	5888.0	2403.0	1096.0	3504.0	6554.0	1998.0	3918.0	194.0	2162.0	5642.0	6126.0	6240.0	3508.0	3270.0	5754.0	1279.0	3985.0	920.0	1551.0	2283.0	5544.0	723.0	376.0	4534.0	393.0	930.0	2758.0	2246.0	6650.0	7738.0	5217.0	1184.0	3345.0	7693.0	5292.0	6338.0	3648.0	6090.0	8475.0	371.0	1194.0	5487.0	9544.0	533.0	5063.0	3348.0	1264.0	3387.0	3388.0	8302.0	2603.0	3219.0	2212.0	2992.0	953.0
205	231	86	109	6038.0	2473.0	1177.0	3642.0	6674.0	2008.0	4074.0	275.0	2250.0	5998.0	6246.0	6213.0	3838.0	3432.0	5816.0	1417.0	4340.0	1066.0	1689.0	2365.0	5668.0	774.0	434.0	4623.0	515.0	931.0	2923.0	2268.0	6733.0	7956.0	5365.0	1206.0	3352.0	7711.0	5462.0	6470.0	3703.0	6314.0	8392.0	375.0	1372.0	5489.0	9645.0	973.0	5176.0	3386.0	1333.0	3714.0	3502.0	8597.0	2673.0	3391.0	2321.0	3160.0	988.0
206	381	87	166	5900.0	2407.0	1103.0	3508.0	6577.0	1995.0	3912.0	196.0	2168.0	5649.0	6132.0	6211.0	3518.0	3289.0	5756.0	1282.0	3990.0	974.0	1555.0	2324.0	5545.0	730.0	353.0	4563.0	407.0	935.0	2762.0	2248.0	6697.0	7747.0	5221.0	1190.0	3345.0	7693.0	5297.0	6343.0	3648.0	6098.0	8477.0	370.0	1197.0	5489.0	9547.0	614.0	5065.0	3346.0	1264.0	3393.0	3389.0	8312.0	2607.0	3221.0	2221.0	2996.0	945.0
208	373	89	160	5975.0	2429.0	1175.0	3600.0	6631.0	1999.0	3887.0	194.0	2171.0	5814.0	6145.0	6217.0	3790.0	3424.0	5786.0	1287.0	4317.0	1042.0	1585.0	2329.0	5606.0	756.0	382.0	4599.0	409.0	945.0	2972.0	2253.0	6701.0	7804.0	5301.0	1196.0	3348.0	7695.0	5463.0	6340.0	3595.0	6222.0	8474.0	375.0	1225.0	5492.0	9555.0	961.0	5141.0	3352.0	1289.0	3570.0	3397.0	8577.0	2613.0	3261.0	2275.0	3106.0	945.0
208	381	89	166	5974.0	2412.0	1169.0	3588.0	6634.0	1996.0	3906.0	179.0	2168.0	5655.0	6134.0	6213.0	3768.0	3293.0	5778.0	1282.0	3995.0	984.0	1557.0	2327.0	5584.0	731.0	384.0	4593.0	410.0	937.0	2799.0	2251.0	6697.0	7802.0	5226.0	1182.0	3346.0	7693.0	5322.0	6339.0	3651.0	6193.0	8474.0	373.0	1201.0	5489.0	9550.0	618.0	5085.0	3348.0	1264.0	3402.0	3391.0	8320.0	2609.0	3261.0	2290.0	3021.0	950.0
210	295	91	144	5945.0	2452.0	1214.0	3611.0	6637.0	2004.0	3935.0	224.0	2156.0	5826.0	6153.0	6210.0	3786.0	3424.0	5757.0	1281.0	4326.0	1051.0	1593.0	2320.0	5676.0	755.0	385.0	4620.0	423.0	944.0	2944.0	2254.0	6699.0	7830.0	5285.0	1177.0	3350.0	7732.0	5332.0	6330.0	3595.0	6250.0	8408.0	387.0	1275.0	5454.0	9555.0	867.0	5131.0	3380.0	1216.0	3584.0	3445.0	8560.0	2635.0	3246.0	2314.0	3098.0	961.0
213	217	94	96	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	219	95	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
220	302	99	147	5941.0	2450.0	1180.0	3613.0	6626.0	2000.0	3917.0	225.0	2123.0	5745.0	6143.0	6205.0	3783.0	3414.0	5769.0	1277.0	4322.0	1050.0	1597.0	2322.0	5749.0	762.0	376.0	4622.0	424.0	938.0	2830.0	2252.0	6705.0	7817.0	5283.0	1174.0	3350.0	7721.0	5334.0	6329.0	3584.0	6246.0	8395.0	386.0	1272.0	5460.0	9556.0	975.0	5129.0	3378.0	1214.0	3577.0	3451.0	8557.0	2626.0	3237.0	2273.0	3098.0	967.0
236	241	111	113	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
246	354	115	152	5979.0	2416.0	1172.0	3605.0	6623.0	2029.0	3872.0	206.0	2157.0	5814.0	6142.0	6193.0	3783.0	3445.0	5761.0	1276.0	4309.0	1046.0	1602.0	2309.0	5646.0	745.0	371.0	4567.0	450.0	974.0	2947.0	2332.0	6721.0	7829.0	5280.0	1172.0	3369.0	7643.0	5455.0	6325.0	3583.0	6210.0	8414.0	370.0	1241.0	5503.0	9550.0	953.0	5138.0	3381.0	1213.0	3566.0	3409.0	8606.0	2628.0	3244.0	2268.0	3096.0	979.0
250	384	117	169	5881.0	2401.0	1096.0	3503.0	6551.0	2008.0	3990.0	193.0	2038.0	5642.0	6120.0	6224.0	3506.0	3243.0	5756.0	1273.0	3982.0	920.0	1553.0	2283.0	5541.0	719.0	476.0	4527.0	429.0	958.0	2757.0	2231.0	6646.0	7735.0	5213.0	1165.0	3333.0	7706.0	5289.0	6331.0	3640.0	6075.0	8390.0	400.0	1190.0	5539.0	9547.0	522.0	5059.0	3401.0	1256.0	3387.0	3387.0	8299.0	2592.0	3151.0	2213.0	2986.0	983.0
252	381	119	166	5969.0	2412.0	1106.0	3509.0	6577.0	2038.0	3918.0	212.0	2168.0	5653.0	6126.0	6223.0	3519.0	3285.0	5763.0	1278.0	3988.0	950.0	1564.0	2331.0	5582.0	732.0	478.0	4592.0	431.0	964.0	2794.0	2242.0	6688.0	7805.0	5221.0	1228.0	3337.0	7706.0	5296.0	6337.0	3673.0	6093.0	8413.0	397.0	1197.0	5581.0	9556.0	614.0	5081.0	3359.0	1295.0	3393.0	3394.0	8316.0	2614.0	3226.0	2271.0	3009.0	986.0
253	292	120	141	5996.0	2421.0	1183.0	3657.0	6637.0	2046.0	4044.0	285.0	2163.0	5825.0	6171.0	6196.0	3784.0	3489.0	5758.0	1298.0	4329.0	1058.0	1608.0	2311.0	5720.0	753.0	484.0	4625.0	444.0	946.0	2955.0	2261.0	6726.0	7892.0	5289.0	1174.0	3380.0	7653.0	5455.0	6329.0	3609.0	6274.0	8415.0	458.0	1271.0	5513.0	9558.0	987.0	5175.0	3390.0	1214.0	3583.0	3441.0	8623.0	2637.0	3248.0	2278.0	3100.0	984.0
253	381	120	166	5969.0	2426.0	1163.0	3588.0	6631.0	2031.0	3916.0	212.0	2172.0	5658.0	6132.0	6222.0	3769.0	3293.0	5789.0	1280.0	3993.0	974.0	1600.0	2333.0	5606.0	756.0	485.0	4595.0	433.0	964.0	2809.0	2247.0	6695.0	7805.0	5244.0	1228.0	3339.0	7728.0	5302.0	6338.0	3673.0	6197.0	8417.0	395.0	1268.0	5602.0	9560.0	621.0	5089.0	3357.0	1295.0	3401.0	3397.0	8321.0	2616.0	3296.0	2277.0	3021.0	989.0
255	381	122	166	5968.0	2430.0	1166.0	3602.0	6634.0	2025.0	3909.0	210.0	2175.0	5814.0	6135.0	6217.0	3814.0	3301.0	5807.0	1285.0	4316.0	1070.0	1602.0	2334.0	5603.0	756.0	556.0	4597.0	453.0	964.0	2966.0	2286.0	6700.0	7803.0	5297.0	1229.0	3342.0	7705.0	5450.0	6337.0	3672.0	6230.0	8553.0	388.0	1274.0	5604.0	9596.0	971.0	5147.0	3353.0	1290.0	3569.0	3397.0	8597.0	2619.0	3307.0	2290.0	3106.0	1014.0
256	378	123	165	5967.0	2436.0	1171.0	3605.0	6635.0	2024.0	3906.0	209.0	2189.0	5818.0	6140.0	6210.0	3816.0	3433.0	5810.0	1288.0	4318.0	1069.0	1604.0	2335.0	5648.0	758.0	558.0	4599.0	433.0	965.0	2966.0	2287.0	6708.0	7802.0	5307.0	1232.0	3343.0	7694.0	5447.0	6337.0	3670.0	6227.0	8554.0	385.0	1272.0	5605.0	9568.0	974.0	5146.0	3351.0	1282.0	3571.0	3398.0	8590.0	2620.0	3314.0	2292.0	3106.0	1014.0
259	376	126	163	5963.0	2437.0	1176.0	3608.0	6637.0	2018.0	3902.0	192.0	2149.0	5828.0	6150.0	6202.0	3815.0	3428.0	5813.0	1290.0	4320.0	1064.0	1603.0	2341.0	5605.0	757.0	346.0	4603.0	434.0	966.0	2966.0	2287.0	6712.0	7793.0	5321.0	1234.0	3347.0	7691.0	5445.0	6339.0	3663.0	6222.0	8458.0	381.0	1271.0	5476.0	9567.0	975.0	5137.0	3351.0	1273.0	3581.0	3398.0	8593.0	2630.0	3337.0	2293.0	3105.0	945.0
370	381	157	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	378	159	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	378	160	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	382	165	167	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	383	165	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	390	167	174	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	207	14	88	5937.0	2477.0	1161.0	3621.0	6643.0	1996.0	3989.0	230.0	2145.0	5836.0	6160.0	6345.0	3680.0	3328.0	5826.0	1263.0	4317.0	1143.0	1599.0	2304.0	5582.0	832.0	358.0	4535.0	412.0	932.0	2785.0	2232.0	6711.0	7782.0	5378.0	1179.0	3326.0	7720.0	5392.0	6391.0	3636.0	6187.0	8453.0	402.0	1326.0	5452.0	9554.0	792.0	5065.0	3378.0	1262.0	3652.0	3472.0	8605.0	2638.0	3244.0	2350.0	3064.0	968.0
49	225	18	103	6007.0	2502.0	1162.0	3610.0	6643.0	1990.0	3966.0	238.0	2131.0	5838.0	6149.0	6186.0	3672.0	3316.0	5779.0	1254.0	4316.0	1074.0	1599.0	2300.0	5579.0	755.0	346.0	4525.0	412.0	930.0	2782.0	2226.0	6692.0	7761.0	5362.0	1174.0	3316.0	7712.0	5390.0	6340.0	3630.0	6182.0	8431.0	372.0	1322.0	5450.0	9548.0	765.0	5058.0	3378.0	1247.0	3632.0	3470.0	8586.0	2584.0	3223.0	2334.0	3064.0	961.0
137	167	48	60	6065.0	2737.0	20000.0	20000.0	20000.0	20000.0	4059.0	20000.0	2347.0	6108.0	20000.0	20000.0	3880.0	20000.0	5909.0	20000.0	4379.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4601.0	646.0	20000.0	3063.0	20000.0	20000.0	20000.0	20000.0	1334.0	3439.0	20000.0	5531.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5682.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2682.0	20000.0	20000.0	3307.0	981.0
192	234	77	110	6033.0	2465.0	1166.0	3601.0	6633.0	1958.0	4011.0	265.0	2238.0	5841.0	6143.0	6179.0	3789.0	3314.0	5772.0	1280.0	4329.0	1059.0	1575.0	2306.0	5561.0	734.0	281.0	4576.0	476.0	925.0	2773.0	2237.0	6692.0	7839.0	5288.0	1201.0	3351.0	7707.0	5419.0	6334.0	3685.0	6195.0	8383.0	375.0	1370.0	5457.0	9631.0	745.0	5053.0	3350.0	1251.0	3653.0	3497.0	8555.0	2609.0	3242.0	2295.0	3085.0	918.0
209	342	90	148	5989.0	2422.0	1211.0	3608.0	6634.0	2001.0	3928.0	217.0	2157.0	5821.0	6153.0	6216.0	3783.0	3418.0	5762.0	1280.0	4320.0	1048.0	1588.0	2316.0	5569.0	749.0	380.0	4619.0	421.0	939.0	2936.0	2255.0	6700.0	7829.0	5285.0	1177.0	3350.0	7648.0	5460.0	6327.0	3585.0	6252.0	8396.0	374.0	1277.0	5459.0	9550.0	972.0	5133.0	3364.0	1215.0	3581.0	3416.0	8573.0	2631.0	3241.0	2272.0	3098.0	960.0
211	219	92	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	231	102	109	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	251	104	118	20000.0	20000.0	20000.0	20000.0	20000.0	2163.0	20000.0	397.0	20000.0	20000.0	20000.0	6359.0	20000.0	20000.0	20000.0	1508.0	20000.0	20000.0	20000.0	2372.0	20000.0	901.0	498.0	4866.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1300.0	3584.0	20000.0	5532.0	20000.0	3813.0	20000.0	20000.0	20000.0	1497.0	20000.0	9861.0	20000.0	20000.0	20000.0	1556.0	3917.0	20000.0	8790.0	20000.0	3412.0	2496.0	20000.0	1033.0
230	246	108	115	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	250	108	117	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	384	120	169	5970.0	2414.0	1107.0	3537.0	6563.0	2022.0	3917.0	204.0	2167.0	5653.0	6126.0	6222.0	3516.0	3277.0	5764.0	1275.0	3988.0	948.0	1563.0	2332.0	5580.0	726.0	479.0	4591.0	439.0	960.0	2797.0	2245.0	6685.0	7744.0	5220.0	1177.0	3338.0	7704.0	5295.0	6335.0	3675.0	6092.0	8412.0	398.0	1199.0	5600.0	9555.0	617.0	5078.0	3411.0	1296.0	3393.0	3394.0	8315.0	2615.0	3269.0	2275.0	2995.0	987.0
381	387	166	171	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	10	50	5928.0	2475.0	1108.0	3628.0	6607.0	1936.0	3919.0	193.0	1973.0	5846.0	6117.0	6201.0	3592.0	3282.0	5800.0	1189.0	4090.0	1007.0	1471.0	2206.0	5606.0	731.0	188.0	4449.0	412.0	846.0	2779.0	2201.0	6709.0	7736.0	5283.0	1116.0	3257.0	7737.0	5378.0	6383.0	3647.0	5996.0	8353.0	469.0	1451.0	5373.0	9504.0	675.0	4918.0	3086.0	1214.0	3684.0	3468.0	8628.0	2575.0	3197.0	2209.0	3103.0	910.0
58	140	27	50	6103.0	2490.0	1110.0	3586.0	6627.0	1994.0	4030.0	211.0	1975.0	5921.0	6115.0	6177.0	3587.0	3248.0	5764.0	1193.0	4171.0	971.0	1465.0	2203.0	5614.0	733.0	196.0	4451.0	391.0	949.0	2829.0	2196.0	6671.0	7718.0	5286.0	1178.0	3261.0	7707.0	5356.0	6314.0	3617.0	5901.0	8492.0	478.0	1264.0	5417.0	9494.0	686.0	4905.0	3069.0	1208.0	3697.0	3486.0	8522.0	2635.0	3178.0	2210.0	3029.0	950.0
