alnA	alnB	A	B	YBR164C_13	YBR164C_53	YBR164C_52	YBR164C_43	YBR164C_04	YBR164C_03	YBR164C_46	YBR164C_10	YBR164C_01	YBR164C_47	YBR164C_59	YBR164C_49	YBR164C_28	YBR164C_37	YBR164C_44	YBR164C_11	YBR164C_27	YBR164C_56	YBR164C_38	YBR164C_06	YBR164C_15	YBR164C_33	YBR164C_51	YBR164C_14	YBR164C_08	YBR164C_48	YBR164C_57	YBR164C_62	YBR164C_70
203	390	85	173	6580.0	353.0	1928.0	329.0	1160.0	5265.0	3408.0	1371.0	993.0	6357.0	633.0	7470.0	3090.0	4045.0	8355.0	1536.0	8215.0	4312.0	1258.0	1071.0	7261.0	4440.0	8641.0	5457.0	6213.0	9264.0	6567.0	3352.0	9463.0
203	384	85	168	6445.0	347.0	1888.0	326.0	1168.0	5266.0	3400.0	1366.0	1000.0	6360.0	636.0	7496.0	3071.0	4046.0	8351.0	1533.0	8214.0	4310.0	1258.0	1079.0	7249.0	4438.0	8643.0	5462.0	6213.0	9261.0	6567.0	3348.0	9465.0
204	384	86	168	6586.0	346.0	1901.0	328.0	1169.0	5266.0	3401.0	1369.0	1001.0	6363.0	639.0	7500.0	3076.0	4049.0	8354.0	1536.0	8217.0	4316.0	1260.0	1091.0	7263.0	4439.0	8646.0	5464.0	6226.0	9265.0	6569.0	3349.0	9469.0
205	384	87	168	6589.0	346.0	1932.0	329.0	1168.0	5267.0	3406.0	1370.0	998.0	6365.0	642.0	7508.0	3086.0	4051.0	8354.0	1538.0	8220.0	4319.0	1263.0	1092.0	7263.0	4441.0	8649.0	5466.0	6227.0	9267.0	6572.0	3349.0	9471.0
205	231	87	110	6520.0	360.0	1907.0	377.0	1189.0	5268.0	3417.0	1429.0	1164.0	6420.0	737.0	7562.0	3096.0	4087.0	8386.0	1643.0	8216.0	4395.0	1458.0	1103.0	7272.0	4463.0	8841.0	5564.0	6235.0	9318.0	6631.0	3356.0	9470.0
206	381	88	165	6593.0	339.0	1933.0	327.0	1171.0	5266.0	3407.0	1365.0	998.0	6370.0	648.0	7532.0	3077.0	4055.0	8354.0	1537.0	8223.0	4324.0	1269.0	1094.0	7265.0	4443.0	8662.0	5479.0	6216.0	9266.0	6573.0	3348.0	9471.0
208	373	90	159	6552.0	329.0	1912.0	273.0	1173.0	5270.0	3407.0	1358.0	996.0	6391.0	669.0	7531.0	3072.0	4062.0	8355.0	1542.0	8233.0	4332.0	1323.0	1100.0	7253.0	4447.0	8847.0	5541.0	6214.0	9288.0	6577.0	3341.0	9493.0
208	381	90	165	6593.0	337.0	1948.0	329.0	1164.0	5267.0	3410.0	1363.0	995.0	6386.0	648.0	7527.0	3076.0	4059.0	8353.0	1539.0	8230.0	4326.0	1282.0	1094.0	7262.0	4444.0	8847.0	5535.0	6214.0	9268.0	6575.0	3347.0	9467.0
210	295	92	138	6507.0	383.0	1903.0	350.0	1148.0	5268.0	3393.0	1404.0	1075.0	6422.0	674.0	7552.0	3132.0	4098.0	8366.0	1644.0	8218.0	4338.0	1313.0	1116.0	7262.0	4453.0	8796.0	5547.0	6271.0	9318.0	6631.0	3341.0	9467.0
213	217	95	97	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	219	96	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
220	302	100	143	6505.0	383.0	1897.0	268.0	1150.0	5268.0	3379.0	1408.0	1067.0	6364.0	666.0	7549.0	3102.0	4062.0	8369.0	1582.0	8213.0	4330.0	1318.0	1117.0	7263.0	4448.0	8753.0	5542.0	6281.0	9316.0	6619.0	3339.0	9447.0
236	241	112	115	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
246	354	117	149	6527.0	402.0	1904.0	285.0	1199.0	5319.0	3367.0	1375.0	1124.0	6359.0	687.0	7566.0	3074.0	4071.0	8370.0	1535.0	8224.0	4317.0	1390.0	1060.0	7280.0	4469.0	8751.0	5539.0	6305.0	9304.0	6603.0	3340.0	9483.0
250	384	119	168	6530.0	374.0	1908.0	285.0	1165.0	5277.0	3441.0	1420.0	1000.0	6359.0	643.0	7500.0	3081.0	4059.0	8359.0	1543.0	8228.0	4312.0	1260.0	1096.0	7302.0	4465.0	8645.0	5464.0	6240.0	9267.0	6586.0	3361.0	9469.0
252	381	121	165	6538.0	372.0	1911.0	282.0	1178.0	5342.0	3443.0	1499.0	998.0	6370.0	650.0	7559.0	3085.0	4063.0	8360.0	1544.0	8236.0	4327.0	1270.0	1113.0	7306.0	4464.0	8656.0	5477.0	6295.0	9272.0	6592.0	3361.0	9518.0
253	292	122	135	6666.0	480.0	20000.0	670.0	1327.0	20000.0	3397.0	1517.0	1444.0	6580.0	897.0	7706.0	3243.0	4025.0	20000.0	1912.0	20000.0	4423.0	1402.0	1066.0	7366.0	4670.0	8761.0	5564.0	20000.0	9381.0	6630.0	3358.0	9665.0
253	381	122	165	6540.0	372.0	1912.0	284.0	1179.0	5378.0	3443.0	1616.0	997.0	6386.0	658.0	7562.0	3085.0	4063.0	8360.0	1546.0	8237.0	4329.0	1285.0	1115.0	7307.0	4464.0	8677.0	5514.0	6294.0	9275.0	6595.0	3362.0	9519.0
255	381	124	165	6541.0	372.0	1914.0	282.0	1180.0	5382.0	3444.0	1611.0	995.0	6389.0	687.0	7589.0	3085.0	4064.0	8357.0	1547.0	8238.0	4332.0	1324.0	1115.0	7309.0	4462.0	8856.0	5542.0	6292.0	9276.0	6594.0	3405.0	9530.0
256	378	125	164	6541.0	351.0	1916.0	277.0	1180.0	5384.0	3444.0	1608.0	994.0	6391.0	688.0	7589.0	3087.0	4064.0	8355.0	1546.0	8238.0	4335.0	1328.0	1115.0	7279.0	4462.0	8857.0	5546.0	6216.0	9305.0	6593.0	3363.0	9554.0
259	376	128	162	6543.0	332.0	1915.0	272.0	1164.0	5389.0	3438.0	1361.0	993.0	6395.0	687.0	7590.0	3089.0	4065.0	8355.0	1544.0	8237.0	4397.0	1433.0	1113.0	7272.0	4459.0	8859.0	5551.0	6215.0	9300.0	6588.0	3361.0	9554.0
370	381	156	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	378	158	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	378	159	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	382	164	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	383	164	167	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	390	166	173	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	207	20	89	6527.0	337.0	2051.0	433.0	1193.0	5348.0	3501.0	1433.0	1262.0	6472.0	718.0	7556.0	3090.0	4104.0	8409.0	1645.0	8260.0	4439.0	1405.0	1150.0	7333.0	4569.0	8977.0	5579.0	6448.0	9277.0	6625.0	3465.0	9572.0
49	225	24	104	6519.0	332.0	1903.0	371.0	1224.0	5271.0	3418.0	1420.0	1177.0	6434.0	681.0	7555.0	3079.0	4064.0	8381.0	1636.0	8260.0	4438.0	1395.0	1143.0	7326.0	4526.0	8879.0	5560.0	6247.0	9269.0	6606.0	3360.0	9576.0
137	167	55	59	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
192	234	78	111	6510.0	335.0	1900.0	273.0	1117.0	5262.0	3407.0	1429.0	1160.0	6412.0	696.0	7509.0	3065.0	4080.0	8373.0	1573.0	8214.0	4374.0	1395.0	1102.0	7265.0	4445.0	8832.0	5559.0	6232.0	9313.0	6578.0	3351.0	9471.0
209	342	91	144	6501.0	380.0	1897.0	278.0	1147.0	5265.0	3383.0	1406.0	1075.0	6412.0	674.0	7547.0	3083.0	4065.0	8365.0	1560.0	8211.0	4322.0	1313.0	1062.0	7261.0	4445.0	8754.0	5535.0	6243.0	9314.0	6625.0	3338.0	9450.0
211	219	93	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	231	103	110	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	251	105	120	6653.0	412.0	1957.0	539.0	1253.0	5452.0	3627.0	1442.0	1103.0	6647.0	20000.0	7578.0	3143.0	20000.0	8478.0	20000.0	20000.0	20000.0	20000.0	20000.0	7298.0	4491.0	9072.0	20000.0	6439.0	9506.0	6888.0	3466.0	9745.0
230	246	109	117	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	250	109	119	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	384	122	168	6535.0	374.0	1913.0	373.0	1178.0	5330.0	3444.0	1497.0	996.0	6370.0	650.0	7558.0	3085.0	4061.0	8359.0	1574.0	8235.0	4326.0	1270.0	1115.0	7307.0	4464.0	8655.0	5477.0	6294.0	9273.0	6598.0	3390.0	9474.0
381	387	165	170	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	16	57	6475.0	382.0	2070.0	495.0	1109.0	5378.0	3597.0	1444.0	1243.0	6436.0	691.0	7576.0	3030.0	4109.0	8508.0	1645.0	8305.0	4466.0	1419.0	1160.0	7300.0	4472.0	8919.0	5572.0	6334.0	9283.0	6591.0	3510.0	9586.0
58	140	33	57	6528.0	346.0	2068.0	525.0	1113.0	5425.0	3717.0	1506.0	1218.0	6459.0	674.0	7614.0	3015.0	20000.0	8362.0	1813.0	8450.0	4480.0	1438.0	1186.0	7323.0	4516.0	8899.0	5564.0	6364.0	9389.0	6559.0	3408.0	9776.0
132	188	51	74	6449.0	322.0	2109.0	536.0	1046.0	5579.0	3521.0	1498.0	1201.0	6500.0	726.0	7664.0	3070.0	4309.0	8365.0	1809.0	8580.0	4409.0	1409.0	1384.0	7378.0	4500.0	8971.0	5647.0	6551.0	9405.0	6645.0	3525.0	9633.0
207	302	89	143	6508.0	372.0	1896.0	269.0	1147.0	5264.0	3381.0	1399.0	1116.0	6365.0	680.0	7548.0	3088.0	4029.0	8366.0	1537.0	8209.0	4313.0	1315.0	1060.0	7260.0	4446.0	8751.0	5538.0	6235.0	9311.0	6625.0	3339.0	9450.0
209	221	91	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	102	138	6528.0	333.0	1898.0	265.0	1148.0	5270.0	3349.0	1408.0	1066.0	6363.0	662.0	7551.0	3104.0	4055.0	8363.0	1583.0	8211.0	4332.0	1318.0	1120.0	7270.0	4456.0	8752.0	5545.0	6282.0	9315.0	6619.0	3339.0	9458.0
231	246	110	117	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	118	152	6527.0	431.0	1909.0	288.0	1199.0	5319.0	3368.0	1486.0	1122.0	6363.0	687.0	7570.0	3073.0	4073.0	8373.0	1577.0	8226.0	4319.0	1393.0	1063.0	7258.0	4470.0	8755.0	5540.0	6306.0	9305.0	6604.0	3341.0	9485.0
251	302	120	143	6540.0	398.0	1953.0	294.0	1196.0	5269.0	3375.0	1472.0	1123.0	6363.0	690.0	7566.0	3110.0	4022.0	8380.0	1618.0	8234.0	4310.0	1388.0	1060.0	7296.0	4472.0	8751.0	5549.0	6500.0	9316.0	6613.0	3342.0	9486.0
252	302	121	143	6544.0	401.0	1954.0	297.0	1197.0	5328.0	3379.0	1473.0	1124.0	6366.0	691.0	7568.0	3111.0	4025.0	8381.0	1619.0	8236.0	4322.0	1390.0	1061.0	7331.0	4473.0	8754.0	5551.0	6501.0	9318.0	6615.0	3344.0	9489.0
258	368	127	154	6534.0	384.0	1928.0	337.0	1195.0	5350.0	3440.0	1524.0	995.0	6397.0	690.0	7592.0	3076.0	4073.0	8362.0	1550.0	8238.0	4337.0	1431.0	1118.0	7273.0	4471.0	8881.0	5552.0	6315.0	9307.0	6599.0	3355.0	9560.0
264	291	130	134	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	368	143	154	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1699.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	367	143	153	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
354	388	149	171	6532.0	374.0	1916.0	327.0	1161.0	5288.0	3368.0	1398.0	987.0	6368.0	637.0	7466.0	3074.0	4019.0	8348.0	1547.0	8237.0	4306.0	1253.0	1057.0	7226.0	4436.0	8641.0	5458.0	6214.0	9265.0	6599.0	3321.0	9452.0
371	383	157	167	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	196	20	82	6530.0	348.0	2056.0	458.0	1195.0	5350.0	3515.0	1439.0	1263.0	6469.0	677.0	7554.0	3233.0	4108.0	8417.0	1646.0	8263.0	4438.0	1498.0	1152.0	7330.0	4565.0	9031.0	5584.0	6451.0	9283.0	6640.0	3472.0	9578.0
132	191	51	77	6453.0	323.0	2066.0	533.0	1047.0	5334.0	3514.0	1443.0	1195.0	6491.0	716.0	7563.0	3068.0	4310.0	8364.0	1800.0	8312.0	4408.0	1404.0	1382.0	7371.0	4536.0	8969.0	5645.0	6385.0	9405.0	6587.0	3399.0	9625.0
193	236	79	112	6512.0	338.0	1899.0	275.0	1184.0	5265.0	3407.0	1398.0	1159.0	6413.0	699.0	7513.0	3069.0	4081.0	8374.0	1569.0	8214.0	4375.0	1397.0	1102.0	7266.0	4446.0	8834.0	5560.0	6232.0	9314.0	6625.0	3352.0	9469.0
206	230	88	109	6520.0	368.0	1909.0	379.0	1190.0	5270.0	3445.0	1431.0	1168.0	6423.0	738.0	7563.0	3096.0	4091.0	8390.0	1647.0	8218.0	4396.0	1462.0	1106.0	7276.0	4476.0	8843.0	5569.0	6236.0	9319.0	6633.0	3357.0	9523.0
219	297	99	140	6502.0	343.0	1898.0	268.0	1149.0	5269.0	3354.0	1408.0	1065.0	6364.0	663.0	7548.0	3098.0	4091.0	8365.0	1583.0	8214.0	4332.0	1318.0	1117.0	7265.0	4454.0	8757.0	5544.0	6281.0	9316.0	6621.0	3339.0	9451.0
229	241	108	115	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
292	342	135	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	38	13	17	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	254	21	123	6516.0	341.0	1909.0	340.0	1185.0	5272.0	3404.0	1382.0	1113.0	6420.0	677.0	7553.0	3087.0	4051.0	8373.0	1563.0	8216.0	4359.0	1397.0	1102.0	7279.0	4440.0	8862.0	5571.0	6239.0	9275.0	6590.0	3351.0	9494.0
52	56	27	31	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	135	29	53	6456.0	341.0	2097.0	552.0	1101.0	5343.0	3529.0	1457.0	1274.0	6422.0	681.0	7559.0	3104.0	4106.0	8371.0	1648.0	8362.0	4448.0	1444.0	1154.0	7324.0	4508.0	8893.0	5574.0	6330.0	9285.0	6530.0	3530.0	9560.0
60	383	35	167	6515.0	342.0	1951.0	320.0	1176.0	5274.0	3408.0	1355.0	990.0	6392.0	644.0	7521.0	3009.0	4035.0	8354.0	1522.0	8212.0	4328.0	1288.0	1078.0	7262.0	4471.0	8838.0	5586.0	6205.0	9254.0	6571.0	3341.0	9451.0
60	377	35	163	6519.0	342.0	1951.0	318.0	1176.0	5274.0	3407.0	1353.0	994.0	6395.0	648.0	7523.0	3017.0	4035.0	8355.0	1527.0	8218.0	4330.0	1295.0	1075.0	7264.0	4468.0	8834.0	5630.0	6205.0	9254.0	6572.0	3331.0	9452.0
63	138	38	56	6542.0	346.0	2033.0	606.0	1238.0	5506.0	3716.0	1507.0	1218.0	6539.0	674.0	7672.0	3012.0	20000.0	8363.0	1812.0	8462.0	4526.0	1439.0	1271.0	7325.0	4552.0	8895.0	5563.0	6372.0	9395.0	6564.0	3416.0	9780.0
135	173	53	65	6637.0	344.0	20000.0	20000.0	1419.0	20000.0	3745.0	1625.0	20000.0	20000.0	916.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5712.0	20000.0	9455.0	6713.0	20000.0	9826.0
209	227	91	106	6527.0	550.0	1919.0	395.0	1222.0	5568.0	20000.0	1701.0	1179.0	6445.0	884.0	7575.0	3211.0	20000.0	8450.0	1655.0	20000.0	20000.0	1682.0	1307.0	20000.0	4538.0	8895.0	20000.0	6247.0	9459.0	6712.0	3516.0	20000.0
209	257	91	126	6531.0	385.0	1914.0	348.0	1157.0	5272.0	3406.0	1383.0	1098.0	6428.0	691.0	7555.0	3140.0	4102.0	8363.0	1649.0	8238.0	4363.0	1336.0	1107.0	7269.0	4450.0	8868.0	5555.0	6291.0	9320.0	6638.0	3347.0	9491.0
211	254	93	123	6534.0	390.0	1914.0	353.0	1185.0	5274.0	3408.0	1385.0	1096.0	6427.0	699.0	7539.0	3142.0	4100.0	8360.0	1652.0	8241.0	4356.0	1334.0	1107.0	7269.0	4457.0	8866.0	5554.0	6305.0	9321.0	6638.0	3343.0	9495.0
219	225	99	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
370	383	156	167	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
44	58	19	33	6546.0	328.0	2033.0	568.0	1242.0	5317.0	3528.0	1458.0	1148.0	6514.0	673.0	7652.0	3009.0	4232.0	8519.0	1645.0	8331.0	4456.0	1414.0	1163.0	7305.0	4578.0	8849.0	5562.0	6627.0	9334.0	6642.0	3411.0	9692.0
46	256	21	125	6511.0	349.0	1911.0	340.0	1179.0	5270.0	3402.0	1380.0	1102.0	6421.0	676.0	7553.0	3087.0	4049.0	8366.0	1560.0	8220.0	4357.0	1326.0	1102.0	7276.0	4439.0	8861.0	5573.0	6240.0	9271.0	6584.0	3346.0	9491.0
47	222	22	102	6518.0	330.0	1903.0	375.0	1221.0	5338.0	3416.0	1421.0	1176.0	6435.0	684.0	7553.0	3078.0	4054.0	8382.0	1636.0	8259.0	4427.0	1395.0	1141.0	7323.0	4512.0	8866.0	5552.0	6241.0	9266.0	6598.0	3360.0	9576.0
50	212	25	94	6524.0	335.0	1907.0	380.0	1243.0	5340.0	3418.0	1431.0	1205.0	6470.0	660.0	7563.0	3090.0	4052.0	8392.0	1638.0	8269.0	4444.0	1400.0	1146.0	7327.0	4568.0	8913.0	5572.0	6367.0	9272.0	6591.0	3440.0	9572.0
50	257	25	126	6517.0	353.0	1907.0	340.0	1152.0	5272.0	3402.0	1377.0	1083.0	6410.0	654.0	7530.0	3081.0	4049.0	8365.0	1640.0	8254.0	4356.0	1319.0	1101.0	7274.0	4446.0	8859.0	5570.0	6247.0	9274.0	6591.0	3342.0	9482.0
51	212	26	94	6524.0	336.0	1905.0	378.0	1241.0	5340.0	3415.0	1431.0	1206.0	6470.0	657.0	7563.0	3090.0	4051.0	8392.0	1637.0	8270.0	4444.0	1399.0	1145.0	7327.0	4569.0	8913.0	5572.0	6369.0	9270.0	6589.0	3438.0	9575.0
52	212	27	94	6524.0	336.0	1904.0	377.0	1238.0	5340.0	3412.0	1429.0	1208.0	6469.0	656.0	7563.0	3091.0	4050.0	8393.0	1636.0	8270.0	4445.0	1398.0	1145.0	7326.0	4569.0	8953.0	5571.0	6369.0	9269.0	6588.0	3438.0	9503.0
134	191	52	77	6456.0	325.0	2065.0	534.0	1047.0	5335.0	3515.0	1443.0	1196.0	6490.0	755.0	7660.0	3069.0	4326.0	8365.0	1801.0	8312.0	4409.0	1404.0	1382.0	7371.0	4538.0	8969.0	5645.0	6384.0	9406.0	6644.0	3521.0	9627.0
194	205	80	87	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
204	252	86	121	6523.0	387.0	1907.0	345.0	1185.0	5271.0	3407.0	1390.0	1143.0	6419.0	697.0	7557.0	3103.0	4081.0	8375.0	1563.0	8213.0	4383.0	1456.0	1102.0	7273.0	4445.0	8863.0	5567.0	6236.0	9317.0	6583.0	3356.0	9507.0
205	226	87	105	6517.0	343.0	1909.0	382.0	1197.0	5262.0	3415.0	1431.0	1170.0	6422.0	738.0	7567.0	3081.0	4137.0	8397.0	1645.0	8241.0	4390.0	1314.0	1101.0	7320.0	4453.0	8839.0	5577.0	6231.0	9318.0	6635.0	3358.0	9468.0
221	228	101	107	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	366	103	152	6493.0	380.0	1888.0	281.0	1150.0	5232.0	3360.0	1419.0	1061.0	6357.0	652.0	7495.0	3056.0	4076.0	8353.0	1575.0	8218.0	4321.0	1323.0	1063.0	7240.0	4431.0	8744.0	5537.0	6261.0	9306.0	6605.0	3331.0	9493.0
223	253	103	122	6538.0	349.0	1922.0	367.0	1154.0	5282.0	3406.0	1395.0	1087.0	6460.0	766.0	7556.0	3139.0	4111.0	8359.0	1698.0	8319.0	4359.0	1347.0	1121.0	7287.0	4462.0	8870.0	5552.0	6348.0	9333.0	6643.0	3363.0	9528.0
295	366	138	152	20000.0	20000.0	2041.0	583.0	20000.0	20000.0	3678.0	1699.0	1026.0	6713.0	20000.0	7783.0	3126.0	4096.0	8483.0	20000.0	20000.0	20000.0	20000.0	1129.0	7362.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
367	387	153	170	6620.0	444.0	2027.0	324.0	1250.0	5305.0	3374.0	1427.0	996.0	6369.0	645.0	7482.0	3079.0	4059.0	8360.0	1684.0	8240.0	4462.0	1263.0	1066.0	7287.0	4469.0	8649.0	5471.0	6237.0	9277.0	6614.0	3343.0	9474.0
