alnA	alnB	A	B	YOR094W_63	YOR094W_09	YOR094W_48	YOR094W_26	YOR094W_32	YOR094W_02	YOR094W_39	YOR094W_20	YOR094W_22	YOR094W_10	YOR094W_03	YOR094W_56	YOR094W_17	YOR094W_29	YOR094W_49	YOR094W_16	YOR094W_33	YOR094W_47	YOR094W_07	YOR094W_18	YOR094W_37	YOR094W_57	YOR094W_14	YOR094W_59	YOR094W_11	YOR094W_67	YOR094W_13	YOR094W_19	YOR094W_55	YOR094W_12	YOR094W_70	YOR094W_66	YOR094W_15	YOR094W_06	YOR094W_21	YOR094W_62	YOR094W_31	YOR094W_36	YOR094W_51	YOR094W_45	YOR094W_04	YOR094W_23	YOR094W_01	YOR094W_52	YOR094W_64
214	221	95	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	254	101	122	8908.0	7903.0	440.0	4821.0	3262.0	1105.0	3352.0	5388.0	7106.0	7010.0	2399.0	6086.0	1421.0	8081.0	1784.0	2347.0	2039.0	3428.0	3661.0	76.0	286.0	5000.0	3963.0	2056.0	7319.0	7435.0	2293.0	5892.0	2074.0	301.0	3640.0	2074.0	1458.0	1630.0	385.0	8425.0	4192.0	4422.0	2923.0	7445.0	6621.0	4283.0	579.0	7559.0	2401.0
255	283	123	131	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
256	370	124	156	8878.0	7811.0	460.0	4997.0	3307.0	1066.0	3367.0	5488.0	7103.0	6950.0	2406.0	6025.0	1541.0	8069.0	1724.0	2296.0	1911.0	3408.0	3667.0	181.0	303.0	4938.0	3975.0	1999.0	7332.0	7444.0	2278.0	5825.0	2129.0	392.0	3687.0	2178.0	1433.0	1618.0	423.0	8332.0	4092.0	4394.0	2931.0	7503.0	6577.0	4167.0	601.0	7529.0	2392.0
257	374	125	160	8876.0	7811.0	457.0	4948.0	3304.0	1062.0	3360.0	5486.0	7097.0	6942.0	2407.0	5952.0	1399.0	8064.0	1716.0	2284.0	1888.0	3483.0	3630.0	42.0	311.0	4940.0	3971.0	1994.0	7346.0	7441.0	2279.0	5827.0	2124.0	307.0	3686.0	2093.0	1435.0	1616.0	326.0	8323.0	4086.0	4399.0	2934.0	7492.0	6577.0	4155.0	564.0	7524.0	2386.0
283	368	131	154	8874.0	7804.0	454.0	4947.0	3304.0	1090.0	3361.0	5480.0	7097.0	6960.0	2398.0	5949.0	1451.0	8069.0	1713.0	2281.0	1878.0	3482.0	3620.0	28.0	291.0	4917.0	3997.0	1993.0	7344.0	7446.0	2277.0	5828.0	2136.0	370.0	3693.0	2091.0	1430.0	1636.0	314.0	8317.0	4100.0	4395.0	2943.0	7505.0	6552.0	4151.0	563.0	7527.0	2386.0
354	366	149	152	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
33	142	12	57	8954.0	7896.0	425.0	4797.0	3212.0	1161.0	3474.0	5315.0	7175.0	7078.0	2284.0	6230.0	1385.0	8141.0	1807.0	2522.0	2019.0	3409.0	3766.0	96.0	435.0	5062.0	4142.0	2214.0	7364.0	7353.0	2252.0	5920.0	2074.0	338.0	3624.0	2310.0	1569.0	1556.0	430.0	8312.0	4280.0	4420.0	3019.0	7428.0	6676.0	4238.0	695.0	7631.0	2536.0
33	169	12	60	8955.0	7897.0	430.0	4797.0	3210.0	1173.0	3475.0	5316.0	7177.0	7077.0	2289.0	6230.0	1387.0	8142.0	1805.0	2524.0	2023.0	3410.0	3764.0	103.0	437.0	5067.0	4139.0	2213.0	7369.0	7354.0	2256.0	5920.0	2076.0	339.0	3625.0	2310.0	1570.0	1556.0	432.0	8315.0	4292.0	4424.0	3022.0	7431.0	6676.0	4240.0	694.0	7632.0	2538.0
37	43	15	17	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
38	43	16	17	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
43	167	17	58	8962.0	7901.0	432.0	4802.0	3226.0	1238.0	3476.0	5320.0	7181.0	7078.0	2293.0	6232.0	1387.0	8140.0	1812.0	2525.0	2090.0	3411.0	3761.0	96.0	439.0	5082.0	4141.0	2224.0	7375.0	7355.0	2261.0	5927.0	2075.0	344.0	3627.0	2310.0	1575.0	1561.0	439.0	8340.0	4279.0	4426.0	3039.0	7438.0	6698.0	4243.0	698.0	7638.0	2541.0
43	390	17	173	8865.0	7826.0	400.0	4854.0	3277.0	1027.0	3323.0	5379.0	7095.0	6934.0	2269.0	5964.0	1377.0	8063.0	1710.0	2280.0	1818.0	3267.0	3625.0	66.0	253.0	4922.0	3919.0	1917.0	7348.0	7394.0	2227.0	5876.0	1955.0	253.0	3632.0	2066.0	1304.0	1553.0	298.0	8238.0	4049.0	4346.0	2877.0	7361.0	6632.0	4146.0	592.0	7483.0	2370.0
45	170	19	61	8963.0	7907.0	443.0	4884.0	3247.0	1235.0	3480.0	5327.0	7184.0	7079.0	2299.0	6254.0	1391.0	8137.0	1824.0	2526.0	2105.0	3413.0	3768.0	100.0	442.0	5128.0	4134.0	2225.0	7381.0	7357.0	2414.0	6065.0	2079.0	348.0	3631.0	2310.0	1578.0	1566.0	394.0	8346.0	4306.0	4429.0	3043.0	7444.0	6698.0	4249.0	699.0	7640.0	2543.0
47	229	21	107	8922.0	7896.0	364.0	4794.0	3258.0	1116.0	3371.0	5389.0	7115.0	6971.0	2273.0	6062.0	1394.0	8074.0	1716.0	2401.0	1957.0	3397.0	3721.0	62.0	323.0	5029.0	4008.0	2055.0	7340.0	7354.0	2302.0	5849.0	2101.0	317.0	3650.0	2152.0	1466.0	1556.0	372.0	8282.0	4292.0	4398.0	2979.0	7410.0	6624.0	4233.0	589.0	7589.0	2398.0
55	132	29	50	8922.0	7945.0	381.0	4845.0	3192.0	1065.0	3310.0	5313.0	7142.0	7048.0	2143.0	6066.0	1431.0	8107.0	1791.0	2513.0	2106.0	3425.0	3789.0	101.0	403.0	5032.0	4036.0	2084.0	7368.0	7390.0	2309.0	6060.0	2063.0	231.0	3530.0	2202.0	1495.0	1573.0	370.0	8340.0	4275.0	4426.0	3048.0	7428.0	6649.0	4267.0	683.0	7593.0	2456.0
55	137	29	54	8927.0	8003.0	458.0	4886.0	3274.0	1256.0	3445.0	5318.0	7212.0	7115.0	2154.0	6252.0	1634.0	8118.0	1798.0	2525.0	2150.0	3422.0	3795.0	158.0	458.0	5163.0	4137.0	2245.0	7477.0	7398.0	2541.0	20000.0	2075.0	373.0	3635.0	2313.0	1653.0	1582.0	437.0	8379.0	4326.0	4472.0	3047.0	7462.0	6653.0	4262.0	704.0	7595.0	2609.0
59	172	33	63	9138.0	7995.0	457.0	4885.0	3269.0	1223.0	3588.0	5675.0	7212.0	7123.0	2354.0	6251.0	1646.0	8117.0	1885.0	2526.0	2150.0	3436.0	3791.0	161.0	466.0	5160.0	4140.0	2275.0	7416.0	7362.0	2592.0	20000.0	2133.0	370.0	3642.0	2314.0	1648.0	1626.0	433.0	8482.0	4328.0	4451.0	3047.0	7460.0	6775.0	4240.0	712.0	7686.0	2659.0
61	384	35	168	8868.0	7807.0	345.0	4776.0	3205.0	1028.0	3316.0	5336.0	7089.0	6941.0	2262.0	5943.0	1371.0	8053.0	1713.0	2274.0	1887.0	3341.0	3591.0	37.0	248.0	4927.0	3923.0	1931.0	7271.0	7359.0	2241.0	5842.0	1991.0	222.0	3563.0	2063.0	1310.0	1549.0	296.0	8252.0	4054.0	4354.0	2915.0	7362.0	6544.0	4148.0	546.0	7496.0	2361.0
119	137	42	54	20000.0	8184.0	471.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7180.0	20000.0	6271.0	1616.0	20000.0	20000.0	20000.0	20000.0	20000.0	3813.0	276.0	20000.0	20000.0	4231.0	2300.0	7525.0	20000.0	2600.0	20000.0	2306.0	470.0	20000.0	2385.0	20000.0	1755.0	20000.0	20000.0	20000.0	20000.0	20000.0	7590.0	20000.0	20000.0	726.0	7704.0	20000.0
132	137	50	54	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	170	51	61	20000.0	20000.0	464.0	5132.0	20000.0	20000.0	3457.0	20000.0	20000.0	20000.0	2158.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4341.0	2223.0	20000.0	7388.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1666.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7835.0	20000.0
171	190	62	75	8987.0	7917.0	383.0	4852.0	3251.0	1149.0	3332.0	5329.0	7170.0	7047.0	2296.0	6082.0	1389.0	20000.0	1874.0	2628.0	2031.0	3431.0	3790.0	138.0	392.0	5046.0	4111.0	2090.0	7430.0	7525.0	2263.0	20000.0	2201.0	571.0	3647.0	2273.0	1626.0	1667.0	414.0	8366.0	4423.0	4403.0	2964.0	7444.0	6642.0	4269.0	721.0	7756.0	2431.0
171	195	62	80	8921.0	7907.0	396.0	4817.0	3251.0	1124.0	3432.0	5327.0	7160.0	7034.0	2288.0	6073.0	1390.0	8172.0	1769.0	2538.0	2020.0	3421.0	3782.0	131.0	376.0	5051.0	4110.0	2081.0	7380.0	7358.0	2266.0	5922.0	2109.0	304.0	3640.0	2266.0	1539.0	1654.0	411.0	8363.0	4251.0	4403.0	2953.0	7417.0	6638.0	4265.0	715.0	7753.0	2426.0
172	190	63	75	8993.0	8038.0	20000.0	4977.0	3531.0	20000.0	20000.0	20000.0	7370.0	20000.0	2304.0	6088.0	20000.0	20000.0	20000.0	2759.0	2162.0	3522.0	20000.0	142.0	20000.0	20000.0	20000.0	2098.0	20000.0	20000.0	20000.0	20000.0	2206.0	579.0	20000.0	2276.0	1716.0	1904.0	668.0	20000.0	20000.0	20000.0	2989.0	7457.0	6725.0	20000.0	20000.0	7891.0	20000.0
188	229	73	107	8930.0	7862.0	361.0	4803.0	3182.0	1115.0	3305.0	5337.0	7115.0	6934.0	2253.0	6064.0	1383.0	8067.0	1716.0	2397.0	1954.0	3396.0	3600.0	55.0	288.0	5014.0	3987.0	2049.0	7286.0	7351.0	2268.0	5846.0	2067.0	287.0	3639.0	2149.0	1410.0	1523.0	393.0	8358.0	4238.0	4391.0	2951.0	7417.0	6600.0	4273.0	564.0	7588.0	2377.0
188	236	73	111	8929.0	7881.0	361.0	4805.0	3183.0	1112.0	3336.0	5338.0	7114.0	6935.0	2243.0	6064.0	1386.0	8066.0	1712.0	2397.0	1953.0	3393.0	3598.0	53.0	282.0	4951.0	3983.0	2050.0	7286.0	7350.0	2253.0	5844.0	2076.0	278.0	3637.0	2147.0	1418.0	1524.0	394.0	8358.0	4234.0	4389.0	2949.0	7418.0	6603.0	4271.0	562.0	7597.0	2377.0
193	202	78	83	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	246	82	116	8918.0	7847.0	440.0	4818.0	3311.0	1113.0	3367.0	5378.0	7139.0	6978.0	2332.0	6078.0	1393.0	8072.0	1723.0	2360.0	1950.0	3395.0	3707.0	60.0	283.0	5016.0	3987.0	2074.0	7377.0	7423.0	2360.0	5851.0	2118.0	275.0	3759.0	2147.0	1446.0	1589.0	393.0	8360.0	4179.0	4466.0	2953.0	7463.0	6641.0	4246.0	579.0	7605.0	2385.0
203	241	84	114	8917.0	7862.0	441.0	4793.0	3313.0	1114.0	3369.0	5378.0	7141.0	6977.0	2333.0	6077.0	1395.0	8074.0	1722.0	2407.0	1951.0	3396.0	3724.0	59.0	285.0	5022.0	4000.0	2076.0	7379.0	7424.0	2361.0	5850.0	2119.0	292.0	3759.0	2150.0	1449.0	1591.0	395.0	8361.0	4178.0	4466.0	2955.0	7503.0	6645.0	4277.0	580.0	7605.0	2382.0
211	291	92	133	8918.0	7851.0	439.0	4810.0	3267.0	1207.0	3341.0	5353.0	7095.0	7004.0	2398.0	6049.0	1387.0	8072.0	1755.0	2336.0	1970.0	3489.0	3656.0	66.0	294.0	4989.0	3961.0	2075.0	7306.0	7424.0	2255.0	5855.0	2024.0	292.0	3637.0	2070.0	1417.0	1639.0	372.0	8338.0	4198.0	4425.0	2971.0	7433.0	6617.0	4248.0	573.0	7547.0	2385.0
221	225	100	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	226	101	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	227	102	105	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	196	13	81	8913.0	7963.0	369.0	4801.0	3182.0	1120.0	3323.0	5405.0	7123.0	6960.0	2284.0	6063.0	1398.0	8121.0	1756.0	2561.0	2006.0	3412.0	3715.0	87.0	361.0	5042.0	4031.0	2064.0	7381.0	7367.0	2281.0	5883.0	2096.0	286.0	3587.0	2253.0	1511.0	1523.0	387.0	8355.0	4164.0	4395.0	2927.0	7413.0	6632.0	4228.0	687.0	7623.0	2403.0
44	384	18	168	8867.0	7825.0	371.0	4841.0	3275.0	1025.0	3322.0	5388.0	7090.0	6934.0	2270.0	5964.0	1376.0	8057.0	1706.0	2280.0	1823.0	3273.0	3627.0	66.0	249.0	4930.0	3925.0	1924.0	7353.0	7390.0	2230.0	5839.0	1957.0	250.0	3628.0	2064.0	1309.0	1562.0	299.0	8238.0	4051.0	4355.0	2883.0	7361.0	6579.0	4146.0	591.0	7489.0	2385.0
45	384	19	168	8868.0	7835.0	367.0	4836.0	3274.0	1029.0	3321.0	5364.0	7091.0	6937.0	2270.0	5962.0	1383.0	8058.0	1711.0	2281.0	1886.0	3275.0	3629.0	70.0	251.0	4931.0	3926.0	1928.0	7412.0	7389.0	2235.0	5841.0	1986.0	252.0	3626.0	2065.0	1313.0	1562.0	341.0	8240.0	4055.0	4358.0	2884.0	7362.0	6580.0	4149.0	592.0	7491.0	2384.0
46	191	20	76	8925.0	7961.0	441.0	4829.0	3260.0	1228.0	3333.0	5561.0	7140.0	7041.0	2305.0	6089.0	1504.0	8124.0	1811.0	2582.0	2131.0	3416.0	3764.0	106.0	385.0	5046.0	4040.0	2081.0	7389.0	7379.0	2321.0	6041.0	2138.0	308.0	3669.0	2271.0	1503.0	1562.0	382.0	8398.0	4272.0	4413.0	2964.0	7431.0	6654.0	4254.0	699.0	7616.0	2431.0
50	208	24	89	8920.0	7884.0	400.0	4807.0	3260.0	1140.0	3384.0	5393.0	7137.0	7040.0	2275.0	6078.0	1489.0	8101.0	1725.0	2571.0	2008.0	3426.0	3730.0	92.0	375.0	5072.0	4025.0	2056.0	7366.0	7371.0	2337.0	5887.0	2118.0	312.0	3633.0	2172.0	1482.0	1583.0	385.0	8273.0	4259.0	4403.0	2961.0	7421.0	6628.0	4218.0	707.0	7605.0	2421.0
50	210	24	91	8920.0	7883.0	371.0	4802.0	3259.0	1140.0	3381.0	5397.0	7136.0	7040.0	2276.0	6070.0	1488.0	8095.0	1725.0	2560.0	2007.0	3426.0	3728.0	92.0	372.0	5071.0	4023.0	2052.0	7364.0	7362.0	2328.0	5885.0	2117.0	315.0	3630.0	2167.0	1479.0	1585.0	380.0	8271.0	4258.0	4400.0	2966.0	7420.0	6626.0	4218.0	708.0	7601.0	2412.0
52	381	26	165	8864.0	7798.0	354.0	4769.0	3184.0	1032.0	3313.0	5350.0	7086.0	6943.0	2264.0	5935.0	1385.0	8051.0	1699.0	2269.0	1882.0	3279.0	3587.0	32.0	253.0	4915.0	3909.0	1948.0	7273.0	7359.0	2235.0	5820.0	1997.0	230.0	3561.0	2060.0	1312.0	1550.0	321.0	8235.0	4054.0	4352.0	2911.0	7364.0	6535.0	4141.0	534.0	7499.0	2362.0
57	378	31	164	8871.0	7802.0	354.0	4770.0	3208.0	1018.0	3315.0	5351.0	7089.0	6940.0	2264.0	5936.0	1383.0	8053.0	1707.0	2275.0	1884.0	3335.0	3595.0	35.0	249.0	4916.0	3925.0	1958.0	7276.0	7364.0	2240.0	5838.0	2015.0	249.0	3560.0	2062.0	1329.0	1555.0	327.0	8251.0	4063.0	4360.0	2913.0	7368.0	6541.0	4148.0	561.0	7509.0	2363.0
60	378	34	164	8870.0	7801.0	349.0	4768.0	3207.0	1014.0	3315.0	5348.0	7088.0	6937.0	2263.0	5933.0	1374.0	8052.0	1708.0	2275.0	1885.0	3334.0	3613.0	34.0	246.0	4915.0	3925.0	1955.0	7273.0	7364.0	2239.0	5839.0	1999.0	230.0	3555.0	2062.0	1325.0	1552.0	301.0	8235.0	4059.0	4360.0	2912.0	7366.0	6538.0	4149.0	563.0	7506.0	2363.0
61	378	35	164	8872.0	7802.0	348.0	4771.0	3208.0	1016.0	3315.0	5348.0	7089.0	6938.0	2263.0	5937.0	1374.0	8054.0	1711.0	2277.0	1885.0	3335.0	3613.0	34.0	246.0	4916.0	3926.0	1955.0	7274.0	7362.0	2240.0	5841.0	2001.0	229.0	3558.0	2063.0	1328.0	1553.0	328.0	8237.0	4064.0	4360.0	2912.0	7367.0	6540.0	4151.0	563.0	7509.0	2364.0
140	390	56	173	8860.0	7824.0	363.0	4756.0	3196.0	1026.0	3240.0	5305.0	7089.0	6930.0	2179.0	5958.0	1372.0	8053.0	1708.0	2270.0	1808.0	3262.0	3617.0	52.0	249.0	4917.0	3913.0	1910.0	7265.0	7348.0	2224.0	5838.0	1946.0	219.0	3569.0	2061.0	1296.0	1549.0	289.0	8234.0	4044.0	4339.0	2868.0	7357.0	6572.0	4143.0	540.0	7471.0	2366.0
140	385	56	169	8852.0	7807.0	365.0	4781.0	3197.0	1016.0	3313.0	5305.0	7087.0	6934.0	2263.0	5925.0	1371.0	8051.0	1675.0	2271.0	1811.0	3266.0	3617.0	38.0	245.0	4919.0	3918.0	1914.0	7265.0	7347.0	2226.0	5835.0	1947.0	220.0	3526.0	2061.0	1296.0	1549.0	289.0	8229.0	4045.0	4339.0	2867.0	7290.0	6536.0	4144.0	562.0	7478.0	2367.0
168	203	59	84	8910.0	7901.0	377.0	4799.0	3243.0	1116.0	3325.0	5318.0	7125.0	6964.0	2271.0	6064.0	1385.0	8118.0	1761.0	2532.0	2008.0	3411.0	3776.0	86.0	371.0	5047.0	4105.0	2072.0	7368.0	7353.0	2256.0	5887.0	2072.0	288.0	3631.0	2264.0	1522.0	1557.0	402.0	8313.0	4244.0	4396.0	2943.0	7415.0	6631.0	4222.0	706.0	7618.0	2396.0
169	198	60	82	8913.0	7903.0	387.0	4803.0	3246.0	1118.0	3332.0	5320.0	7133.0	6969.0	2275.0	6067.0	1386.0	8128.0	1763.0	2534.0	2013.0	3413.0	3777.0	89.0	370.0	5047.0	4105.0	2074.0	7371.0	7354.0	2256.0	5889.0	2077.0	289.0	3634.0	2265.0	1525.0	1560.0	405.0	8318.0	4245.0	4398.0	2945.0	7415.0	6633.0	4223.0	709.0	7622.0	2408.0
188	194	73	79	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	205	76	86	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
194	198	79	82	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	202	80	83	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	202	82	83	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	390	84	173	8865.0	7826.0	437.0	4823.0	3263.0	1029.0	3327.0	5374.0	7096.0	6936.0	2350.0	5961.0	1380.0	8066.0	1711.0	2281.0	1875.0	3269.0	3628.0	74.0	254.0	4922.0	3914.0	1921.0	7341.0	7395.0	2228.0	5877.0	1954.0	253.0	3638.0	2069.0	1305.0	1591.0	299.0	8235.0	4050.0	4346.0	2876.0	7360.0	6631.0	4147.0	536.0	7484.0	2383.0
203	384	84	168	8866.0	7826.0	431.0	4822.0	3264.0	1026.0	3323.0	5366.0	7090.0	6933.0	2346.0	5965.0	1380.0	8059.0	1705.0	2282.0	1821.0	3271.0	3629.0	79.0	250.0	4932.0	3923.0	1924.0	7343.0	7393.0	2228.0	5834.0	1953.0	250.0	3635.0	2065.0	1310.0	1591.0	301.0	8229.0	4051.0	4347.0	2875.0	7358.0	6631.0	4145.0	566.0	7488.0	2393.0
204	384	85	168	8869.0	7833.0	433.0	4822.0	3264.0	1030.0	3325.0	5365.0	7093.0	6935.0	2344.0	5967.0	1383.0	8061.0	1710.0	2288.0	1886.0	3274.0	3631.0	77.0	251.0	4935.0	3936.0	1930.0	7342.0	7395.0	2231.0	5838.0	1985.0	253.0	3640.0	2069.0	1314.0	1618.0	349.0	8238.0	4055.0	4380.0	2878.0	7361.0	6631.0	4151.0	568.0	7492.0	2392.0
205	384	86	168	8871.0	7892.0	434.0	4821.0	3263.0	1095.0	3326.0	5374.0	7094.0	6937.0	2345.0	5967.0	1385.0	8062.0	1715.0	2289.0	1896.0	3276.0	3635.0	76.0	254.0	4936.0	3938.0	1939.0	7341.0	7397.0	2235.0	5839.0	2042.0	255.0	3641.0	2069.0	1323.0	1620.0	363.0	8240.0	4058.0	4387.0	2883.0	7363.0	6632.0	4152.0	566.0	7495.0	2390.0
205	231	86	109	8920.0	7868.0	446.0	4797.0	3315.0	1143.0	3389.0	5383.0	7145.0	6988.0	2446.0	6076.0	1412.0	8078.0	1728.0	2409.0	1957.0	3399.0	3733.0	64.0	286.0	5035.0	4015.0	2080.0	7383.0	7423.0	2363.0	5851.0	2139.0	296.0	3758.0	2153.0	1463.0	1593.0	399.0	8371.0	4253.0	4473.0	2959.0	7512.0	6720.0	4280.0	586.0	7605.0	2410.0
206	381	87	165	8872.0	7892.0	432.0	4818.0	3264.0	1095.0	3324.0	5375.0	7092.0	6937.0	2348.0	5961.0	1387.0	8060.0	1714.0	2288.0	1891.0	3280.0	3636.0	77.0	296.0	4935.0	3950.0	1955.0	7328.0	7402.0	2235.0	5832.0	2072.0	255.0	3641.0	2066.0	1336.0	1621.0	339.0	8245.0	4082.0	4387.0	2922.0	7366.0	6632.0	4151.0	565.0	7499.0	2390.0
