alnA	alnB	A	B	YKR014C_44	YKR014C_69	YKR014C_10	YKR014C_62	YKR014C_08	YKR014C_49	YKR014C_12	YKR014C_11	YKR014C_06	YKR014C_52	YKR014C_50	YKR014C_70	YKR014C_67	YKR014C_28	YKR014C_61	YKR014C_34	YKR014C_43	YKR014C_01	YKR014C_32	YKR014C_30	YKR014C_21	YKR014C_56	YKR014C_13	YKR014C_64	YKR014C_55	YKR014C_15	YKR014C_36	YKR014C_18	YKR014C_51	YKR014C_05	YKR014C_47	YKR014C_20	YKR014C_31	YKR014C_26	YKR014C_29	YKR014C_33	YKR014C_38	YKR014C_40	YKR014C_66	YKR014C_25	YKR014C_39	YKR014C_58	YKR014C_19	YKR014C_24	YKR014C_42	YKR014C_41	YKR014C_63	YKR014C_37	YKR014C_07	YKR014C_59	YKR014C_54	YKR014C_53	YKR014C_45	YKR014C_27	YKR014C_46	YKR014C_48	YKR014C_14	YKR014C_16	YKR014C_22	YKR014C_68	YKR014C_60	YKR014C_35	YKR014C_09	YKR014C_57	YKR014C_02	YKR014C_04	YKR014C_03
252	381	119	180	6986.0	926.0	1298.0	996.0	500.0	4426.0	4241.0	3892.0	6488.0	1642.0	4616.0	2734.0	3726.0	1001.0	832.0	1799.0	6531.0	417.0	851.0	2226.0	1987.0	276.0	494.0	1148.0	399.0	6202.0	243.0	1214.0	225.0	593.0	1649.0	3179.0	2167.0	3484.0	1908.0	6866.0	2430.0	3988.0	1970.0	5570.0	1677.0	2392.0	1485.0	2330.0	3972.0	194.0	1032.0	631.0	2933.0	1286.0	2985.0	2311.0	2241.0	1980.0	6739.0	2856.0	896.0	6651.0	6257.0	2030.0	2835.0	634.0	905.0	3501.0	5340.0	1773.0	616.0
253	292	120	155	6925.0	950.0	1370.0	977.0	437.0	4341.0	4307.0	3996.0	6499.0	1639.0	4704.0	2639.0	3690.0	993.0	762.0	1901.0	6535.0	428.0	838.0	2281.0	1976.0	393.0	583.0	1170.0	416.0	6172.0	358.0	1259.0	261.0	612.0	1675.0	3140.0	2237.0	3322.0	1964.0	6919.0	2376.0	3974.0	2047.0	5513.0	1803.0	2339.0	1504.0	2305.0	4019.0	140.0	1005.0	735.0	2963.0	1320.0	2978.0	2313.0	2247.0	1860.0	6835.0	2756.0	921.0	6658.0	6276.0	2219.0	2844.0	641.0	878.0	3493.0	5338.0	1774.0	624.0
253	381	120	180	7106.0	925.0	1390.0	1001.0	500.0	4428.0	4257.0	3978.0	6488.0	1641.0	4619.0	2733.0	3731.0	1001.0	837.0	1815.0	6533.0	420.0	851.0	2267.0	1989.0	301.0	494.0	1148.0	399.0	6202.0	301.0	1219.0	228.0	594.0	1668.0	3179.0	2205.0	3487.0	1912.0	6854.0	2445.0	3989.0	1987.0	5568.0	1678.0	2394.0	1484.0	2329.0	3974.0	295.0	1032.0	743.0	2941.0	1288.0	2986.0	2315.0	2244.0	1990.0	6746.0	2855.0	1086.0	6654.0	6307.0	2117.0	2841.0	637.0	906.0	3499.0	5340.0	1775.0	637.0
255	381	122	180	7101.0	920.0	1390.0	1073.0	499.0	4403.0	4262.0	3981.0	6486.0	1638.0	4615.0	2732.0	3732.0	1054.0	942.0	1870.0	6536.0	425.0	854.0	2270.0	2001.0	373.0	492.0	1148.0	395.0	6199.0	296.0	1225.0	257.0	595.0	1667.0	3178.0	2205.0	3493.0	2051.0	6821.0	2518.0	4007.0	2018.0	5564.0	1678.0	2433.0	1481.0	2323.0	3978.0	298.0	1033.0	742.0	3056.0	1289.0	2988.0	2317.0	2301.0	1991.0	6763.0	2854.0	1106.0	6657.0	6425.0	2114.0	2845.0	639.0	906.0	3485.0	5338.0	1778.0	639.0
256	378	123	179	7032.0	918.0	1390.0	1075.0	495.0	4401.0	4265.0	3982.0	6483.0	1636.0	4609.0	2732.0	3733.0	1057.0	924.0	1875.0	6537.0	427.0	856.0	2273.0	2002.0	374.0	490.0	1149.0	393.0	6197.0	295.0	1226.0	259.0	595.0	1667.0	3179.0	2206.0	3496.0	2047.0	6807.0	2517.0	4010.0	2018.0	5563.0	1678.0	2434.0	1479.0	2322.0	3979.0	299.0	1034.0	741.0	3058.0	1289.0	2988.0	2318.0	2297.0	1992.0	6827.0	2854.0	1106.0	6658.0	6426.0	2114.0	2845.0	641.0	906.0	3485.0	5335.0	1777.0	638.0
259	376	126	177	7026.0	912.0	1389.0	1079.0	486.0	4398.0	4268.0	3982.0	6478.0	1634.0	4606.0	2648.0	3759.0	953.0	917.0	1877.0	6541.0	429.0	862.0	2284.0	2000.0	376.0	486.0	1148.0	376.0	6195.0	287.0	1226.0	259.0	594.0	1663.0	3179.0	2208.0	3506.0	2037.0	6797.0	2517.0	3966.0	2019.0	5562.0	1686.0	2434.0	1474.0	2320.0	3979.0	268.0	1034.0	739.0	3063.0	1286.0	2988.0	2321.0	2295.0	1848.0	6826.0	2850.0	1105.0	6663.0	6427.0	2197.0	2847.0	643.0	908.0	3483.0	5333.0	1777.0	637.0
370	381	171	180	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	378	173	179	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	378	174	179	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	382	179	181	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	383	179	182	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	390	181	188	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	207	5	87	6880.0	838.0	1267.0	836.0	444.0	4234.0	4215.0	3927.0	6473.0	1655.0	4594.0	2664.0	3741.0	920.0	751.0	1788.0	6525.0	377.0	800.0	2277.0	1879.0	301.0	424.0	1073.0	363.0	6064.0	244.0	1122.0	178.0	606.0	1838.0	3039.0	2112.0	3476.0	1967.0	6738.0	2385.0	3754.0	1930.0	5571.0	1715.0	2231.0	1447.0	2184.0	3967.0	132.0	944.0	614.0	2975.0	1269.0	2901.0	2319.0	2145.0	1667.0	6757.0	2728.0	828.0	6600.0	6229.0	1944.0	2863.0	555.0	864.0	3428.0	5293.0	1626.0	622.0
49	225	9	102	6851.0	797.0	1269.0	830.0	408.0	4220.0	4208.0	3914.0	6443.0	1651.0	4588.0	2630.0	3731.0	919.0	709.0	1767.0	6494.0	375.0	802.0	2272.0	1891.0	261.0	421.0	1063.0	355.0	6056.0	228.0	1119.0	174.0	601.0	1732.0	3036.0	2111.0	3471.0	1958.0	6721.0	2393.0	3745.0	1905.0	5568.0	1670.0	2225.0	1444.0	2186.0	3955.0	132.0	939.0	579.0	2931.0	1260.0	2910.0	2319.0	2158.0	1664.0	6755.0	2722.0	850.0	6600.0	6216.0	1945.0	2841.0	560.0	863.0	3425.0	5298.0	1594.0	624.0
137	167	39	59	6764.0	771.0	1287.0	839.0	422.0	4260.0	4222.0	3984.0	6187.0	1589.0	4502.0	2537.0	3618.0	960.0	667.0	1700.0	6577.0	354.0	809.0	2176.0	2023.0	20000.0	269.0	942.0	496.0	6104.0	94.0	1064.0	173.0	539.0	1603.0	2913.0	2131.0	3281.0	1862.0	6640.0	2483.0	3721.0	1872.0	5658.0	1640.0	2174.0	1421.0	2154.0	3576.0	29.0	1002.0	618.0	2950.0	1239.0	3036.0	2211.0	2103.0	1667.0	6668.0	2522.0	770.0	6193.0	6436.0	1857.0	2853.0	812.0	940.0	3350.0	5193.0	1620.0	461.0
192	234	76	109	6901.0	834.0	1339.0	890.0	473.0	4231.0	4194.0	3939.0	6444.0	1646.0	4594.0	2610.0	3686.0	988.0	733.0	1888.0	6546.0	365.0	821.0	2232.0	1812.0	286.0	433.0	1084.0	352.0	6073.0	197.0	1174.0	251.0	641.0	1678.0	3124.0	2123.0	3490.0	1977.0	6863.0	2416.0	3882.0	1960.0	5565.0	1676.0	2313.0	1459.0	2207.0	3929.0	143.0	935.0	672.0	2946.0	1268.0	3038.0	2300.0	2259.0	1708.0	6841.0	2655.0	833.0	6594.0	6332.0	2082.0	2830.0	561.0	927.0	3542.0	5356.0	1610.0	630.0
209	342	89	162	6922.0	895.0	1365.0	1024.0	415.0	4327.0	4251.0	3944.0	6477.0	1641.0	4578.0	2640.0	3702.0	993.0	768.0	1885.0	6532.0	384.0	804.0	2262.0	1835.0	316.0	440.0	1091.0	417.0	6151.0	236.0	1113.0	252.0	611.0	1674.0	3109.0	2155.0	3494.0	1983.0	6828.0	2422.0	3923.0	1983.0	5539.0	1693.0	2332.0	1471.0	2288.0	3984.0	138.0	1047.0	646.0	2926.0	1257.0	2982.0	2306.0	2251.0	1835.0	6780.0	2809.0	876.0	6638.0	6296.0	2101.0	2834.0	623.0	873.0	3453.0	5322.0	1758.0	621.0
211	219	91	97	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	231	101	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	251	103	118	7041.0	924.0	1528.0	1099.0	504.0	20000.0	4258.0	3957.0	6594.0	1939.0	4629.0	2759.0	3887.0	1040.0	957.0	20000.0	20000.0	431.0	906.0	20000.0	20000.0	482.0	20000.0	1219.0	20000.0	20000.0	20000.0	1360.0	297.0	713.0	1707.0	3265.0	2243.0	20000.0	2010.0	6894.0	20000.0	4180.0	2078.0	5636.0	1888.0	2386.0	1613.0	20000.0	4091.0	272.0	1266.0	677.0	3133.0	20000.0	3153.0	2336.0	2335.0	20000.0	6827.0	2812.0	973.0	20000.0	20000.0	2203.0	2985.0	706.0	937.0	3675.0	5586.0	20000.0	909.0
230	246	107	114	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	250	107	117	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	384	120	183	6970.0	923.0	1392.0	996.0	503.0	4428.0	4242.0	3891.0	6490.0	1641.0	4632.0	2731.0	3725.0	990.0	831.0	1807.0	6534.0	413.0	850.0	2235.0	1980.0	276.0	498.0	1147.0	396.0	6204.0	240.0	1186.0	223.0	594.0	1662.0	3155.0	2166.0	3486.0	1910.0	6827.0	2430.0	3990.0	1945.0	5566.0	1678.0	2387.0	1486.0	2324.0	3971.0	294.0	1033.0	638.0	2929.0	1283.0	2986.0	2312.0	2241.0	1981.0	6740.0	2853.0	893.0	6651.0	6257.0	2025.0	2841.0	634.0	907.0	3493.0	5342.0	1773.0	573.0
381	387	180	185	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	1	41	6744.0	604.0	1145.0	800.0	364.0	4231.0	4159.0	3873.0	6189.0	1569.0	4501.0	2514.0	3594.0	857.0	685.0	1693.0	6469.0	309.0	759.0	2123.0	1691.0	228.0	264.0	941.0	277.0	6075.0	96.0	1035.0	142.0	505.0	1579.0	2906.0	2105.0	3302.0	1782.0	6574.0	2340.0	3654.0	1847.0	5417.0	1630.0	2171.0	1300.0	2141.0	3545.0	26.0	942.0	572.0	2943.0	1166.0	2894.0	2209.0	2014.0	1630.0	6688.0	2505.0	724.0	6180.0	6223.0	1855.0	2789.0	481.0	834.0	3333.0	5145.0	1618.0	462.0
58	140	18	41	6747.0	688.0	1136.0	810.0	438.0	4225.0	4247.0	3917.0	6216.0	1593.0	4508.0	2561.0	3603.0	860.0	686.0	1700.0	6523.0	426.0	677.0	2080.0	1750.0	248.0	275.0	941.0	209.0	6073.0	110.0	1077.0	167.0	508.0	1578.0	2898.0	2098.0	3293.0	1830.0	6577.0	2342.0	3688.0	1863.0	5440.0	1630.0	2182.0	1274.0	2151.0	3555.0	50.0	1044.0	561.0	3052.0	1166.0	2856.0	2189.0	2022.0	1626.0	6657.0	2537.0	799.0	6196.0	6254.0	1890.0	2773.0	483.0	880.0	3375.0	5187.0	1519.0	533.0
132	188	35	73	6759.0	525.0	1094.0	791.0	359.0	4251.0	4147.0	3869.0	6180.0	1566.0	4497.0	2503.0	3605.0	809.0	653.0	1684.0	6498.0	306.0	683.0	2062.0	1718.0	225.0	234.0	930.0	209.0	6071.0	86.0	1035.0	97.0	509.0	1597.0	2899.0	2009.0	3275.0	1787.0	6574.0	2361.0	3651.0	1851.0	5414.0	1643.0	2145.0	1240.0	2113.0	3559.0	16.0	930.0	603.0	2881.0	1245.0	2811.0	2163.0	2010.0	1589.0	6631.0	2469.0	680.0	6169.0	6227.0	1839.0	2796.0	419.0	820.0	3336.0	5164.0	1496.0	434.0
207	302	87	161	6922.0	893.0	1365.0	897.0	412.0	4326.0	4212.0	3943.0	6449.0	1640.0	4576.0	2637.0	3692.0	950.0	763.0	1883.0	6533.0	378.0	799.0	2238.0	1829.0	316.0	436.0	1071.0	369.0	6149.0	220.0	1112.0	250.0	586.0	1668.0	3106.0	2138.0	3488.0	1973.0	6825.0	2373.0	3914.0	1976.0	5535.0	1682.0	2328.0	1470.0	2279.0	3981.0	136.0	1041.0	635.0	2923.0	1255.0	2976.0	2303.0	2246.0	1826.0	6768.0	2738.0	874.0	6637.0	6295.0	2078.0	2824.0	624.0	873.0	3444.0	5322.0	1707.0	619.0
209	221	89	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	100	158	6917.0	892.0	1356.0	1030.0	424.0	4323.0	4250.0	3954.0	6475.0	1637.0	4579.0	2702.0	3692.0	1000.0	818.0	1884.0	6534.0	393.0	813.0	2271.0	2007.0	325.0	439.0	1106.0	407.0	6163.0	201.0	1109.0	263.0	616.0	1678.0	3118.0	2192.0	3314.0	1957.0	6827.0	2477.0	3926.0	2048.0	5513.0	1855.0	2370.0	1470.0	2311.0	3993.0	145.0	1088.0	654.0	2919.0	1253.0	2970.0	2309.0	2247.0	1932.0	6744.0	2806.0	879.0	6672.0	6290.0	2106.0	2819.0	624.0	872.0	3460.0	5319.0	1766.0	619.0
231	246	108	114	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	116	167	6925.0	949.0	1328.0	1008.0	442.0	4401.0	4220.0	3987.0	6465.0	1639.0	4608.0	2641.0	3750.0	1000.0	894.0	1882.0	6537.0	424.0	801.0	2281.0	2009.0	393.0	467.0	1169.0	410.0	6180.0	295.0	1203.0	265.0	599.0	1673.0	3137.0	2118.0	3492.0	1967.0	6786.0	2521.0	3972.0	2044.0	5671.0	1674.0	2344.0	1485.0	2298.0	4027.0	141.0	1008.0	747.0	2925.0	1306.0	2974.0	2311.0	2250.0	1993.0	6831.0	2865.0	1105.0	6662.0	6359.0	2117.0	2846.0	637.0	876.0	3495.0	5341.0	1778.0	624.0
251	302	118	161	6924.0	950.0	1324.0	1078.0	443.0	4412.0	4220.0	3993.0	6477.0	1640.0	4610.0	2640.0	3763.0	997.0	787.0	1886.0	6537.0	424.0	838.0	2282.0	2012.0	392.0	471.0	1169.0	414.0	6176.0	305.0	1257.0	262.0	598.0	1675.0	3137.0	2117.0	3487.0	1964.0	6912.0	2523.0	3979.0	2043.0	5691.0	1673.0	2347.0	1494.0	2298.0	4024.0	141.0	1006.0	737.0	2958.0	1317.0	2973.0	2311.0	2248.0	1997.0	6836.0	2747.0	1111.0	6658.0	6362.0	2116.0	2847.0	638.0	875.0	3495.0	5338.0	1778.0	624.0
252	302	119	161	6925.0	951.0	1370.0	1078.0	447.0	4412.0	4281.0	3994.0	6482.0	1640.0	4612.0	2642.0	3766.0	998.0	971.0	1888.0	6537.0	425.0	839.0	2283.0	2015.0	392.0	560.0	1169.0	416.0	6180.0	328.0	1259.0	261.0	599.0	1676.0	3139.0	2118.0	3488.0	1966.0	6914.0	2521.0	3979.0	2028.0	5692.0	1681.0	2350.0	1495.0	2299.0	4023.0	143.0	1009.0	737.0	2958.0	1319.0	2974.0	2312.0	2249.0	1996.0	6837.0	2869.0	1165.0	6662.0	6430.0	2116.0	2848.0	639.0	877.0	3495.0	5339.0	1780.0	625.0
258	368	125	169	6927.0	919.0	1378.0	1084.0	496.0	4406.0	4278.0	3989.0	6489.0	1644.0	4615.0	2751.0	3765.0	1093.0	953.0	1879.0	6535.0	441.0	844.0	2284.0	2008.0	415.0	527.0	1154.0	402.0	6194.0	295.0	1222.0	259.0	600.0	1673.0	3176.0	2251.0	3518.0	2054.0	6859.0	2515.0	3986.0	2024.0	5562.0	1683.0	2439.0	1482.0	2305.0	3997.0	168.0	1042.0	743.0	3063.0	1326.0	2979.0	2315.0	2303.0	1991.0	6839.0	2872.0	896.0	6685.0	6432.0	2118.0	2863.0	640.0	898.0	3502.0	5434.0	1788.0	630.0
264	291	131	154	6961.0	919.0	1393.0	1077.0	431.0	4329.0	4319.0	3942.0	6545.0	1649.0	4652.0	2648.0	3703.0	963.0	729.0	1917.0	6661.0	518.0	875.0	2288.0	1965.0	405.0	445.0	1222.0	430.0	6168.0	299.0	1117.0	262.0	691.0	1672.0	3147.0	2352.0	3317.0	2062.0	6809.0	2537.0	3967.0	1979.0	5725.0	1807.0	2480.0	1485.0	2370.0	4012.0	145.0	991.0	745.0	2952.0	1385.0	2985.0	2349.0	2319.0	1892.0	6714.0	2878.0	910.0	6117.0	6338.0	2020.0	2835.0	648.0	896.0	3513.0	5348.0	1753.0	647.0
302	368	161	169	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	367	161	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
354	388	166	186	6880.0	906.0	1315.0	972.0	418.0	4332.0	4199.0	3866.0	6496.0	1634.0	4621.0	2636.0	3722.0	987.0	754.0	1765.0	6556.0	415.0	882.0	2198.0	1891.0	265.0	458.0	1143.0	416.0	6192.0	209.0	1180.0	220.0	600.0	1627.0	3151.0	2110.0	3496.0	1908.0	6774.0	2440.0	3814.0	1934.0	5606.0	1718.0	2331.0	1455.0	2272.0	3963.0	181.0	998.0	580.0	2886.0	1301.0	2982.0	2329.0	2226.0	1858.0	6741.0	2842.0	863.0	6650.0	6235.0	1969.0	2853.0	571.0	874.0	3382.0	5259.0	1810.0	561.0
371	383	172	182	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
