alnA	alnB	A	B	YBR264C_51	YBR264C_41	YBR264C_67	YBR264C_56	YBR264C_53	YBR264C_48	YBR264C_21	YBR264C_29	YBR264C_35	YBR264C_49	YBR264C_26	YBR264C_33	YBR264C_27	YBR264C_66	YBR264C_05	YBR264C_25	YBR264C_22	YBR264C_69	YBR264C_11	YBR264C_52	YBR264C_20	YBR264C_23	YBR264C_18	YBR264C_09	YBR264C_42	YBR264C_40	YBR264C_13	YBR264C_31	YBR264C_19	YBR264C_50	YBR264C_38	YBR264C_28	YBR264C_16	YBR264C_01	YBR264C_59	YBR264C_61	YBR264C_06	YBR264C_60	YBR264C_44	YBR264C_64	YBR264C_34	YBR264C_30	YBR264C_68	YBR264C_43	YBR264C_12	YBR264C_70	YBR264C_54	YBR264C_37	YBR264C_15	YBR264C_47	YBR264C_10	YBR264C_62	YBR264C_17	YBR264C_07	YBR264C_39	YBR264C_65	YBR264C_63	YBR264C_24	YBR264C_14	YBR264C_02	YBR264C_58	YBR264C_08	YBR264C_03	YBR264C_46	YBR264C_04
381	387	155	160	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	2	42	2507.0	1762.0	1988.0	3165.0	6243.0	3390.0	7597.0	4205.0	7652.0	3758.0	1294.0	540.0	3406.0	9505.0	365.0	979.0	1093.0	676.0	2982.0	2538.0	8832.0	3454.0	3165.0	1989.0	4646.0	1116.0	7555.0	1820.0	308.0	1344.0	1549.0	4921.0	1102.0	7857.0	1844.0	7793.0	554.0	1611.0	5868.0	1027.0	2954.0	4512.0	6355.0	6311.0	910.0	3457.0	2946.0	2368.0	1274.0	2211.0	532.0	578.0	1938.0	7526.0	1924.0	6593.0	4496.0	2086.0	1071.0	8681.0	392.0	4506.0	5870.0	2174.0	1493.0
58	140	19	42	2543.0	1766.0	1997.0	3136.0	6169.0	3383.0	7642.0	4214.0	7616.0	3810.0	1306.0	546.0	3427.0	9525.0	369.0	1313.0	1041.0	706.0	2981.0	2548.0	8835.0	3447.0	3111.0	1999.0	4659.0	1056.0	7576.0	1859.0	247.0	1341.0	1550.0	4907.0	1125.0	7884.0	1810.0	7917.0	565.0	1574.0	5939.0	1049.0	2914.0	4495.0	6331.0	6191.0	858.0	3494.0	2951.0	2307.0	1294.0	2140.0	509.0	593.0	1949.0	7477.0	2062.0	6651.0	4501.0	2084.0	1091.0	8758.0	431.0	4508.0	5898.0	2171.0	1444.0
132	188	36	72	2497.0	1694.0	1985.0	2969.0	6120.0	3223.0	7528.0	4151.0	7583.0	3753.0	1205.0	492.0	3397.0	9609.0	328.0	978.0	1018.0	659.0	2973.0	2513.0	8800.0	3429.0	3100.0	1919.0	4603.0	1174.0	7546.0	1817.0	228.0	1329.0	1466.0	4899.0	1039.0	7873.0	1855.0	7780.0	480.0	1476.0	5894.0	1033.0	2862.0	4448.0	6397.0	6173.0	877.0	3442.0	2918.0	2304.0	1246.0	2095.0	461.0	555.0	1933.0	7478.0	1877.0	6554.0	4477.0	2029.0	1103.0	8645.0	396.0	4549.0	5866.0	2104.0	1433.0
207	302	86	139	2915.0	1843.0	2079.0	3095.0	6206.0	3360.0	7615.0	4236.0	7638.0	3771.0	1500.0	620.0	3523.0	9688.0	399.0	1235.0	1193.0	860.0	3134.0	2541.0	8845.0	3535.0	3221.0	2027.0	5209.0	1195.0	7676.0	1953.0	854.0	1479.0	1589.0	4991.0	1337.0	7925.0	1813.0	7861.0	489.0	1610.0	5882.0	1463.0	2948.0	4546.0	6370.0	6333.0	881.0	3512.0	3182.0	2557.0	1507.0	2372.0	539.0	661.0	2095.0	7534.0	2035.0	6608.0	4744.0	2202.0	1259.0	8797.0	503.0	4618.0	6339.0	2273.0	1540.0
209	221	88	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	99	136	2933.0	1826.0	2084.0	3105.0	6208.0	3359.0	7647.0	4205.0	7815.0	3797.0	1452.0	632.0	3525.0	9647.0	439.0	1251.0	1201.0	839.0	3217.0	2545.0	8838.0	3711.0	3223.0	2029.0	5140.0	1211.0	7672.0	1942.0	858.0	1472.0	1581.0	5004.0	1203.0	7941.0	1774.0	7839.0	490.0	1608.0	5919.0	1465.0	2960.0	4560.0	6459.0	6334.0	898.0	3537.0	3177.0	2551.0	1611.0	2372.0	538.0	663.0	2095.0	7530.0	2047.0	6616.0	4728.0	2222.0	1264.0	8774.0	553.0	4623.0	6360.0	2287.0	1662.0
231	246	107	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	113	142	2949.0	1851.0	2082.0	3098.0	6262.0	3353.0	7628.0	4211.0	7759.0	3765.0	1470.0	652.0	3523.0	9668.0	455.0	1252.0	1190.0	872.0	3128.0	2541.0	8836.0	3640.0	3237.0	2026.0	5214.0	1192.0	7690.0	2001.0	850.0	1484.0	1599.0	4990.0	1342.0	7978.0	1780.0	7839.0	485.0	1753.0	5919.0	1465.0	2947.0	4556.0	6445.0	6337.0	924.0	3628.0	3225.0	2578.0	1566.0	2420.0	537.0	695.0	2121.0	7540.0	2062.0	6614.0	4752.0	2286.0	1290.0	8775.0	557.0	4624.0	6361.0	2271.0	1538.0
251	302	115	139	2949.0	1855.0	2081.0	3102.0	6267.0	3353.0	7630.0	4215.0	7796.0	3770.0	1469.0	654.0	3524.0	9684.0	452.0	1263.0	1191.0	865.0	3131.0	2541.0	8844.0	3640.0	3239.0	2027.0	5223.0	1196.0	7689.0	2002.0	852.0	1483.0	1598.0	4989.0	1344.0	7979.0	1780.0	7864.0	486.0	1777.0	5916.0	1481.0	2947.0	4550.0	6444.0	6337.0	921.0	3629.0	3231.0	2503.0	1568.0	2419.0	536.0	694.0	2125.0	7541.0	2063.0	6614.0	4754.0	2295.0	1291.0	8779.0	562.0	4628.0	6364.0	2273.0	1536.0
252	302	116	139	2951.0	1858.0	2086.0	3104.0	6272.0	3356.0	7629.0	4244.0	7798.0	3772.0	1471.0	656.0	3529.0	9698.0	455.0	1266.0	1193.0	888.0	3137.0	2543.0	8846.0	3641.0	3241.0	2028.0	5224.0	1199.0	7690.0	2005.0	855.0	1486.0	1599.0	4992.0	1347.0	7982.0	1782.0	7865.0	488.0	1778.0	5919.0	1543.0	2949.0	4556.0	6446.0	6337.0	924.0	3631.0	3234.0	2584.0	1570.0	2434.0	538.0	695.0	2127.0	7543.0	2065.0	6615.0	4755.0	2352.0	1291.0	8780.0	563.0	4630.0	6406.0	2274.0	1561.0
258	368	122	144	3005.0	1860.0	2120.0	3149.0	6184.0	3386.0	7623.0	4240.0	7798.0	3787.0	1486.0	667.0	3649.0	9647.0	470.0	1276.0	1199.0	967.0	3158.0	2640.0	8871.0	3636.0	3257.0	2042.0	5224.0	1226.0	7691.0	2032.0	921.0	1504.0	1657.0	5045.0	1348.0	8021.0	1951.0	7870.0	508.0	1701.0	5995.0	1461.0	2957.0	4653.0	6446.0	6345.0	968.0	3648.0	3253.0	2587.0	1511.0	2434.0	622.0	707.0	2117.0	7603.0	2071.0	6617.0	4765.0	2413.0	1436.0	8779.0	547.0	4631.0	6432.0	2274.0	1568.0
264	291	126	132	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	368	139	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	367	139	143	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
354	388	141	161	2806.0	1873.0	2003.0	3098.0	6144.0	3355.0	7684.0	4274.0	7685.0	3750.0	1400.0	690.0	3525.0	9618.0	430.0	1162.0	1204.0	886.0	3127.0	2546.0	8823.0	3504.0	3222.0	1947.0	5157.0	1192.0	7624.0	1990.0	842.0	1493.0	1600.0	4965.0	1294.0	7929.0	1792.0	7907.0	502.0	1637.0	5928.0	1374.0	3012.0	4543.0	6359.0	6312.0	980.0	3551.0	3176.0	2452.0	1484.0	2176.0	536.0	588.0	2112.0	7564.0	2179.0	6618.0	4707.0	2190.0	1254.0	8766.0	509.0	4653.0	6304.0	2217.0	1531.0
371	383	147	157	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	196	6	79	2896.0	1810.0	2079.0	3206.0	6227.0	3438.0	7648.0	4260.0	7638.0	3718.0	1404.0	628.0	3595.0	9643.0	428.0	1257.0	1189.0	912.0	3124.0	2634.0	8841.0	3585.0	3223.0	2046.0	5123.0	1181.0	7634.0	1952.0	810.0	1465.0	1658.0	5044.0	1180.0	7935.0	1830.0	7938.0	639.0	1698.0	5925.0	1499.0	3063.0	4593.0	6416.0	6338.0	915.0	3529.0	3247.0	2506.0	1574.0	2416.0	577.0	735.0	2091.0	7579.0	2226.0	6627.0	4735.0	2241.0	1275.0	8822.0	540.0	4586.0	6397.0	2262.0	1557.0
132	191	36	74	2494.0	1750.0	1983.0	2969.0	6120.0	3480.0	7527.0	4151.0	7580.0	3750.0	1205.0	491.0	3396.0	9609.0	328.0	978.0	1019.0	658.0	2973.0	2511.0	8800.0	3427.0	3100.0	1926.0	4604.0	1144.0	7545.0	1816.0	228.0	1329.0	1464.0	4900.0	1081.0	7869.0	1855.0	7780.0	478.0	1479.0	5872.0	1026.0	2860.0	4450.0	6401.0	6176.0	881.0	3442.0	2918.0	2305.0	1247.0	2094.0	485.0	554.0	1920.0	7484.0	1877.0	6556.0	4476.0	2031.0	1090.0	8646.0	395.0	4549.0	5838.0	2104.0	1434.0
193	236	76	109	2907.0	1844.0	2046.0	3126.0	6268.0	3412.0	7653.0	4262.0	7640.0	3711.0	1471.0	622.0	3568.0	9594.0	437.0	1236.0	1199.0	856.0	3147.0	2547.0	8862.0	3538.0	3213.0	2013.0	5160.0	1138.0	7618.0	1923.0	864.0	1519.0	1597.0	5033.0	1131.0	7929.0	1793.0	7913.0	538.0	1635.0	5875.0	1468.0	2991.0	4613.0	6363.0	6350.0	882.0	3515.0	3185.0	2658.0	1510.0	2216.0	564.0	697.0	2097.0	7599.0	2043.0	6605.0	4780.0	2216.0	1246.0	8846.0	497.0	4647.0	6357.0	2254.0	1552.0
206	230	85	106	2918.0	1919.0	2101.0	3132.0	6430.0	3427.0	7767.0	4306.0	7725.0	3790.0	1492.0	628.0	3636.0	9704.0	526.0	1281.0	1211.0	908.0	3154.0	2595.0	8997.0	3656.0	3241.0	2071.0	5253.0	1236.0	7713.0	1981.0	949.0	1531.0	1705.0	5062.0	1408.0	7975.0	1795.0	7916.0	605.0	1634.0	5948.0	1493.0	2995.0	4706.0	6383.0	6358.0	895.0	3523.0	3245.0	2663.0	1522.0	2549.0	578.0	693.0	2102.0	7609.0	2046.0	6612.0	4970.0	2264.0	1271.0	9004.0	498.0	4658.0	6431.0	2262.0	1561.0
219	297	96	138	2931.0	1828.0	2084.0	3095.0	6182.0	3368.0	7645.0	4209.0	7815.0	3797.0	1450.0	633.0	3527.0	9647.0	405.0	1247.0	1200.0	851.0	3217.0	2547.0	8859.0	3707.0	3226.0	2036.0	5193.0	1214.0	7672.0	1958.0	887.0	1474.0	1579.0	5001.0	1203.0	7941.0	1781.0	7835.0	493.0	1608.0	5921.0	1463.0	2961.0	4561.0	6427.0	6333.0	904.0	3530.0	3181.0	2551.0	1517.0	2418.0	560.0	678.0	2100.0	7532.0	2048.0	6616.0	4728.0	2217.0	1266.0	8776.0	549.0	4620.0	6360.0	2287.0	1554.0
229	241	105	111	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
292	342	133	140	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	38	1	3	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	254	7	118	2896.0	1807.0	2035.0	3110.0	6214.0	3424.0	7652.0	4225.0	7636.0	3710.0	1434.0	615.0	3555.0	9597.0	401.0	1243.0	1189.0	854.0	3083.0	2583.0	8834.0	3544.0	3194.0	2038.0	5117.0	1147.0	7609.0	1920.0	806.0	1443.0	1640.0	4999.0	1157.0	7922.0	1799.0	7894.0	521.0	1608.0	5887.0	1478.0	2982.0	4558.0	6397.0	6295.0	888.0	3512.0	3180.0	2437.0	1517.0	2378.0	530.0	681.0	2074.0	7532.0	2035.0	6597.0	4728.0	2207.0	1262.0	8786.0	506.0	4581.0	6341.0	2256.0	1561.0
52	56	13	17	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	135	15	38	2552.0	1705.0	1992.0	3138.0	6238.0	3381.0	7567.0	4174.0	7612.0	3811.0	1312.0	557.0	3424.0	9523.0	342.0	989.0	1029.0	747.0	2976.0	2598.0	8832.0	3447.0	3101.0	1964.0	4737.0	1053.0	7560.0	1830.0	240.0	1329.0	1507.0	4906.0	1101.0	7906.0	1854.0	7929.0	574.0	1546.0	5942.0	1053.0	2946.0	4596.0	6366.0	6186.0	896.0	3495.0	2932.0	2303.0	1257.0	2135.0	505.0	607.0	1943.0	7483.0	1913.0	6605.0	4494.0	2076.0	1139.0	8663.0	469.0	4528.0	5893.0	2117.0	1443.0
60	383	21	157	2904.0	1839.0	1989.0	3085.0	6145.0	3313.0	7563.0	4189.0	7638.0	3728.0	1270.0	570.0	3548.0	9545.0	374.0	1228.0	1165.0	821.0	3144.0	2582.0	8823.0	3531.0	3115.0	1955.0	5050.0	1152.0	7577.0	1965.0	756.0	1423.0	1598.0	4978.0	1155.0	7910.0	1783.0	7847.0	483.0	1618.0	5864.0	1057.0	2932.0	4472.0	6331.0	6285.0	856.0	3506.0	3071.0	2443.0	1479.0	2306.0	571.0	613.0	2055.0	7511.0	1987.0	6578.0	4621.0	2193.0	1150.0	8750.0	474.0	4568.0	6038.0	2233.0	1504.0
60	377	21	153	2907.0	1844.0	1985.0	3089.0	6152.0	3319.0	7564.0	4192.0	7625.0	3733.0	1413.0	577.0	3558.0	9543.0	373.0	1231.0	1167.0	827.0	3144.0	2581.0	8821.0	3532.0	3120.0	1958.0	5087.0	1162.0	7579.0	1943.0	760.0	1427.0	1597.0	4993.0	1158.0	7909.0	1781.0	7843.0	486.0	1618.0	5866.0	1058.0	2945.0	4504.0	6333.0	6287.0	858.0	3510.0	3164.0	2439.0	1484.0	2316.0	566.0	626.0	2059.0	7512.0	1985.0	6579.0	4622.0	2194.0	1152.0	8754.0	502.0	4568.0	6041.0	2231.0	1510.0
63	138	24	41	2539.0	1767.0	2010.0	3126.0	6147.0	3390.0	7637.0	4219.0	7625.0	3764.0	1308.0	540.0	3487.0	9529.0	379.0	1093.0	1041.0	693.0	2985.0	2549.0	8834.0	3457.0	3210.0	1996.0	4656.0	1060.0	7580.0	1866.0	296.0	1401.0	1554.0	4963.0	1082.0	7880.0	1811.0	7873.0	564.0	1597.0	5894.0	1027.0	2918.0	4493.0	6360.0	6214.0	868.0	3499.0	2963.0	2371.0	1392.0	2196.0	691.0	593.0	1952.0	7478.0	1993.0	6648.0	4545.0	2085.0	1086.0	8759.0	429.0	4534.0	5899.0	2178.0	1480.0
135	173	38	64	2512.0	1876.0	2032.0	3196.0	6250.0	3558.0	7643.0	4331.0	7678.0	3799.0	1314.0	602.0	3411.0	9727.0	342.0	989.0	1032.0	828.0	2980.0	2592.0	8833.0	3444.0	3114.0	1973.0	4896.0	1228.0	7568.0	1826.0	368.0	1329.0	1519.0	4913.0	1090.0	7929.0	1857.0	7794.0	543.0	1651.0	6024.0	1302.0	2948.0	4564.0	6427.0	6193.0	883.0	3522.0	2933.0	2310.0	1260.0	2255.0	519.0	598.0	1979.0	7531.0	1905.0	6634.0	4493.0	2079.0	1249.0	8661.0	469.0	4549.0	5879.0	2114.0	1445.0
209	227	88	103	20000.0	20000.0	20000.0	3396.0	6492.0	3443.0	7918.0	4491.0	20000.0	20000.0	20000.0	637.0	20000.0	20000.0	20000.0	20000.0	1227.0	1015.0	20000.0	20000.0	20000.0	20000.0	20000.0	2093.0	5270.0	1405.0	7746.0	1990.0	20000.0	1667.0	1770.0	20000.0	1605.0	8041.0	20000.0	8198.0	626.0	1697.0	6150.0	20000.0	20000.0	4801.0	6513.0	6417.0	918.0	3662.0	20000.0	20000.0	1531.0	2694.0	596.0	20000.0	20000.0	7644.0	20000.0	6882.0	20000.0	2278.0	20000.0	20000.0	20000.0	4779.0	6445.0	2415.0	20000.0
209	257	88	121	2930.0	1872.0	2092.0	3113.0	6213.0	3425.0	7633.0	4280.0	7739.0	3795.0	1529.0	623.0	3635.0	9765.0	428.0	1249.0	1205.0	883.0	3258.0	2588.0	8874.0	3613.0	3291.0	2067.0	5213.0	1244.0	7680.0	1969.0	892.0	1517.0	1603.0	5002.0	1356.0	7943.0	1840.0	7890.0	548.0	1649.0	5896.0	1477.0	2989.0	4578.0	6430.0	6344.0	907.0	3525.0	3177.0	2620.0	1515.0	2426.0	573.0	747.0	2098.0	7532.0	2038.0	6613.0	4732.0	2212.0	1258.0	8773.0	546.0	4617.0	6375.0	2263.0	1565.0
211	254	90	118	2930.0	1876.0	2095.0	3117.0	6211.0	3425.0	7630.0	4283.0	7745.0	3795.0	1532.0	629.0	3747.0	9767.0	433.0	1250.0	1207.0	891.0	3263.0	2592.0	8910.0	3619.0	3297.0	2071.0	5214.0	1249.0	7682.0	1974.0	897.0	1519.0	1604.0	5005.0	1385.0	7947.0	1843.0	7891.0	554.0	1652.0	5896.0	1482.0	2999.0	4605.0	6430.0	6347.0	911.0	3526.0	3178.0	2621.0	1517.0	2431.0	575.0	751.0	2101.0	7533.0	2069.0	6612.0	4732.0	2217.0	1256.0	8775.0	556.0	4618.0	6378.0	2266.0	1577.0
219	225	96	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
370	383	146	157	20000.0	2083.0	20000.0	3186.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6525.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
44	58	5	19	2908.0	1899.0	2113.0	3143.0	6170.0	3409.0	7595.0	4206.0	7704.0	3745.0	1447.0	580.0	3573.0	9560.0	389.0	1308.0	1290.0	938.0	3088.0	2661.0	8873.0	3540.0	3203.0	2010.0	4950.0	1167.0	7586.0	1965.0	762.0	1426.0	1621.0	5021.0	1194.0	7978.0	1823.0	7879.0	571.0	1696.0	5868.0	1069.0	2918.0	4495.0	6354.0	6389.0	861.0	3533.0	3176.0	2426.0	1529.0	2321.0	593.0	764.0	2067.0	7511.0	2035.0	6585.0	4775.0	2275.0	1164.0	8829.0	480.0	4686.0	6248.0	2252.0	1598.0
46	256	7	120	2904.0	1809.0	2034.0	3103.0	6212.0	3394.0	7650.0	4222.0	7633.0	3713.0	1432.0	611.0	3566.0	9595.0	399.0	1245.0	1188.0	852.0	3081.0	2580.0	8835.0	3542.0	3193.0	2038.0	5116.0	1159.0	7606.0	1918.0	805.0	1443.0	1633.0	4997.0	1153.0	7919.0	1802.0	7890.0	515.0	1607.0	5881.0	1477.0	2979.0	4557.0	6399.0	6291.0	900.0	3513.0	3177.0	2432.0	1515.0	2413.0	529.0	681.0	2070.0	7527.0	2030.0	6594.0	4733.0	2205.0	1181.0	8787.0	518.0	4579.0	6339.0	2260.0	1561.0
47	222	8	99	2902.0	1813.0	2033.0	3127.0	6234.0	3389.0	7683.0	4223.0	7632.0	3706.0	1434.0	639.0	3562.0	9594.0	416.0	1259.0	1186.0	850.0	3122.0	2601.0	8838.0	3538.0	3209.0	2023.0	5109.0	1154.0	7609.0	1916.0	804.0	1442.0	1632.0	5008.0	1148.0	7924.0	1832.0	7908.0	610.0	1642.0	5873.0	1514.0	2980.0	4582.0	6387.0	6307.0	929.0	3519.0	3240.0	2432.0	1526.0	2400.0	560.0	673.0	2072.0	7533.0	2049.0	6587.0	4715.0	2245.0	1282.0	8776.0	499.0	4584.0	6335.0	2250.0	1536.0
50	212	11	91	2908.0	1849.0	2034.0	3143.0	6237.0	3393.0	7622.0	4224.0	7634.0	3708.0	1436.0	636.0	3565.0	9591.0	413.0	1262.0	1189.0	845.0	3138.0	2613.0	8832.0	3541.0	3190.0	2037.0	5114.0	1166.0	7599.0	1920.0	799.0	1442.0	1637.0	5007.0	1151.0	7927.0	1826.0	7911.0	568.0	1668.0	5873.0	1519.0	2984.0	4557.0	6396.0	6300.0	939.0	3519.0	3244.0	2434.0	1581.0	2401.0	564.0	683.0	2071.0	7529.0	2158.0	6587.0	4724.0	2234.0	1280.0	8777.0	527.0	4579.0	6345.0	2263.0	1535.0
