alnA	alnB	A	B	YLR293C_13	YLR293C_32	YLR293C_09	YLR293C_29	YLR293C_27	YLR293C_39	YLR293C_69	YLR293C_56	YLR293C_65	YLR293C_52	YLR293C_44	YLR293C_03	YLR293C_24	YLR293C_68	YLR293C_22	YLR293C_02	YLR293C_63	YLR293C_05	YLR293C_06	YLR293C_67	YLR293C_17	YLR293C_40	YLR293C_55	YLR293C_23	YLR293C_11	YLR293C_14	YLR293C_36	YLR293C_10	YLR293C_31	YLR293C_42	YLR293C_15	YLR293C_66	YLR293C_30	YLR293C_34	YLR293C_50	YLR293C_28	YLR293C_38	YLR293C_45	YLR293C_04	YLR293C_59	YLR293C_26	YLR293C_57	YLR293C_61	YLR293C_53	YLR293C_33	YLR293C_18	YLR293C_62	YLR293C_01	YLR293C_20	YLR293C_60	YLR293C_48	YLR293C_47	YLR293C_37	YLR293C_43	YLR293C_46	YLR293C_41
253	384	119	160	6429.0	999.0	7988.0	564.0	3588.0	1067.0	2299.0	795.0	7705.0	2667.0	2490.0	317.0	2733.0	8854.0	1603.0	1541.0	3097.0	4467.0	7987.0	2024.0	1679.0	2924.0	8451.0	2024.0	1279.0	1499.0	3965.0	337.0	9621.0	1516.0	9177.0	2399.0	1445.0	2781.0	532.0	1562.0	4189.0	4257.0	8059.0	8948.0	3118.0	1721.0	939.0	9924.0	3258.0	1178.0	1728.0	4982.0	2336.0	8974.0	7447.0	9879.0	778.0	7503.0	5241.0	1523.0
381	387	157	162	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	10	50	6341.0	944.0	7868.0	468.0	3556.0	945.0	2150.0	690.0	7648.0	2412.0	2451.0	348.0	2787.0	8872.0	1583.0	1436.0	3095.0	4502.0	7879.0	1905.0	1591.0	2842.0	8316.0	2009.0	1252.0	1419.0	3930.0	194.0	9209.0	1379.0	9049.0	2291.0	1308.0	2721.0	483.0	1593.0	4192.0	4245.0	8080.0	8975.0	2917.0	1509.0	941.0	9850.0	3134.0	1153.0	1642.0	4987.0	2218.0	8728.0	7476.0	9904.0	691.0	7443.0	5258.0	1495.0
58	140	27	50	6345.0	949.0	7851.0	465.0	3559.0	929.0	2053.0	791.0	7658.0	2414.0	2440.0	324.0	2773.0	8873.0	1586.0	1426.0	3156.0	4424.0	7919.0	1955.0	1600.0	2865.0	8318.0	1948.0	1224.0	1425.0	4006.0	190.0	9213.0	1315.0	9077.0	2226.0	1296.0	2732.0	453.0	1532.0	4144.0	4292.0	8091.0	8987.0	2879.0	1505.0	950.0	9869.0	3141.0	1106.0	1637.0	5026.0	2319.0	8673.0	7525.0	9926.0	692.0	7419.0	5295.0	1498.0
132	188	44	74	6375.0	950.0	7985.0	444.0	3532.0	984.0	2061.0	629.0	7652.0	2429.0	2340.0	267.0	2703.0	8842.0	1492.0	1499.0	3097.0	4445.0	7892.0	2049.0	1576.0	2902.0	8319.0	2066.0	1324.0	1502.0	3957.0	292.0	9199.0	1423.0	9052.0	2247.0	1278.0	2808.0	427.0	1594.0	4183.0	4212.0	8066.0	8912.0	3104.0	1438.0	988.0	20000.0	3093.0	1230.0	1613.0	4981.0	2213.0	8785.0	7461.0	9887.0	761.0	7459.0	5249.0	1534.0
207	302	88	138	6423.0	1035.0	7942.0	573.0	3557.0	1057.0	2268.0	799.0	7710.0	2686.0	2474.0	324.0	2760.0	8891.0	1567.0	1472.0	3197.0	4478.0	8036.0	1913.0	1685.0	2924.0	8439.0	2061.0	1277.0	1492.0	3998.0	470.0	9589.0	1493.0	9163.0	2379.0	1434.0	2779.0	500.0	1572.0	4179.0	4253.0	8016.0	8973.0	3094.0	1759.0	961.0	9928.0	3247.0	1221.0	1688.0	5008.0	2331.0	8945.0	7516.0	9906.0	771.0	7486.0	5240.0	1466.0
209	221	90	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	101	136	6435.0	1034.0	7986.0	568.0	3551.0	1072.0	2272.0	804.0	7719.0	2695.0	2492.0	326.0	2745.0	8896.0	1576.0	1506.0	3196.0	4462.0	8041.0	1908.0	1658.0	2947.0	8438.0	2035.0	1290.0	1493.0	3999.0	466.0	9649.0	1493.0	9173.0	2369.0	1436.0	2775.0	559.0	1568.0	4179.0	4261.0	8123.0	8942.0	3133.0	1741.0	966.0	9922.0	3273.0	1218.0	1679.0	4974.0	2329.0	8841.0	7463.0	9871.0	774.0	7511.0	5262.0	1507.0
231	246	109	114	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	115	144	6428.0	1029.0	7976.0	578.0	3590.0	1065.0	2269.0	801.0	7713.0	2682.0	2502.0	310.0	2750.0	8927.0	1627.0	1477.0	3198.0	4465.0	8011.0	1986.0	1679.0	2987.0	8439.0	2036.0	1266.0	1523.0	4004.0	461.0	9656.0	1486.0	9244.0	2381.0	1447.0	2811.0	508.0	1570.0	4231.0	4274.0	8010.0	8985.0	3119.0	1722.0	1060.0	9947.0	3246.0	1232.0	1688.0	4994.0	2331.0	8952.0	7468.0	9886.0	789.0	7475.0	5218.0	1539.0
251	302	117	138	6427.0	1035.0	7981.0	599.0	3593.0	1073.0	2272.0	801.0	7713.0	2688.0	2501.0	326.0	2767.0	8932.0	1630.0	1473.0	3197.0	4486.0	8060.0	1986.0	1711.0	2984.0	8436.0	2043.0	1290.0	1528.0	4004.0	464.0	9664.0	1490.0	9247.0	2381.0	1452.0	2788.0	506.0	1576.0	4232.0	4264.0	8014.0	8992.0	3122.0	1763.0	1066.0	9944.0	3249.0	1295.0	1687.0	5001.0	2338.0	8948.0	7532.0	9886.0	789.0	7491.0	5245.0	1541.0
252	302	118	138	6429.0	1037.0	7982.0	601.0	3627.0	1074.0	2274.0	801.0	7714.0	2690.0	2502.0	328.0	2768.0	8932.0	1635.0	1476.0	3199.0	4488.0	8062.0	1988.0	1713.0	2985.0	8438.0	2044.0	1292.0	1530.0	4009.0	465.0	9665.0	1497.0	9247.0	2383.0	1459.0	2821.0	508.0	1577.0	4233.0	4265.0	8017.0	8994.0	3123.0	1765.0	1068.0	9946.0	3251.0	1298.0	1689.0	5002.0	2339.0	8950.0	7533.0	9899.0	789.0	7494.0	5246.0	1542.0
258	368	124	146	6490.0	1115.0	7979.0	589.0	3627.0	1065.0	2303.0	817.0	7718.0	2772.0	2497.0	437.0	2744.0	8926.0	1611.0	1562.0	3224.0	4525.0	8011.0	2059.0	1638.0	3070.0	8455.0	2039.0	1264.0	1548.0	3972.0	466.0	9673.0	1519.0	9236.0	2394.0	1446.0	2793.0	514.0	1574.0	4242.0	4301.0	8143.0	8977.0	3091.0	1744.0	1079.0	9892.0	3263.0	1278.0	1701.0	4989.0	2332.0	9009.0	7483.0	9887.0	799.0	7487.0	5257.0	1521.0
264	291	127	132	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	368	138	146	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	367	138	145	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
354	388	142	163	6534.0	957.0	8101.0	561.0	3573.0	1074.0	2303.0	789.0	7694.0	2657.0	2480.0	315.0	2704.0	8814.0	1572.0	1611.0	3047.0	4516.0	7965.0	2010.0	1698.0	2930.0	8423.0	1960.0	1306.0	1654.0	3971.0	325.0	9600.0	1549.0	9173.0	2453.0	1438.0	2759.0	491.0	1572.0	4219.0	4221.0	8054.0	9040.0	3059.0	1752.0	931.0	9882.0	3345.0	1174.0	1765.0	5004.0	2347.0	8946.0	7440.0	9868.0	781.0	7535.0	5271.0	1614.0
371	383	149	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	196	14	81	6397.0	1008.0	7931.0	537.0	3607.0	1021.0	2274.0	805.0	7706.0	2578.0	2453.0	333.0	2789.0	8912.0	1564.0	1484.0	3200.0	4498.0	7987.0	1929.0	1631.0	2839.0	8388.0	2065.0	1284.0	1455.0	3974.0	503.0	9524.0	1442.0	9121.0	2343.0	1401.0	2828.0	511.0	1589.0	4185.0	4240.0	8186.0	9035.0	3027.0	1706.0	1026.0	9942.0	3272.0	1149.0	1742.0	4997.0	2320.0	8800.0	7503.0	9898.0	742.0	7486.0	5274.0	1507.0
132	191	44	76	6376.0	903.0	7981.0	441.0	3530.0	890.0	2060.0	629.0	7649.0	2422.0	2338.0	244.0	2702.0	8841.0	1475.0	1386.0	3094.0	4444.0	7833.0	1996.0	1575.0	2900.0	8311.0	2062.0	1301.0	1396.0	3955.0	305.0	9192.0	1423.0	9049.0	2201.0	1277.0	2709.0	427.0	1594.0	4182.0	4211.0	8064.0	8910.0	3099.0	1437.0	986.0	9833.0	3091.0	1230.0	1610.0	4977.0	2212.0	8783.0	7457.0	9883.0	776.0	7463.0	5209.0	1533.0
193	236	78	111	6581.0	1024.0	7941.0	561.0	3590.0	1063.0	2247.0	791.0	7703.0	2625.0	2461.0	351.0	2760.0	8869.0	1575.0	1466.0	3104.0	4474.0	7879.0	1899.0	1635.0	2906.0	8446.0	2030.0	1306.0	1543.0	3939.0	523.0	9576.0	1448.0	9125.0	2402.0	1378.0	2791.0	493.0	1574.0	4199.0	4282.0	8146.0	9003.0	3099.0	1753.0	953.0	9947.0	3227.0	1212.0	1695.0	5084.0	2384.0	8819.0	7496.0	9912.0	790.0	7492.0	5241.0	1462.0
206	230	87	108	6593.0	1135.0	8012.0	567.0	3586.0	1110.0	2276.0	20000.0	7707.0	2700.0	2510.0	455.0	2804.0	8905.0	1577.0	1514.0	3288.0	4511.0	8142.0	2021.0	1666.0	2915.0	8451.0	2044.0	1348.0	1547.0	4005.0	562.0	9580.0	1609.0	9162.0	2515.0	1462.0	2832.0	536.0	1583.0	4221.0	4346.0	8291.0	9018.0	3121.0	1973.0	960.0	20000.0	3272.0	1346.0	1768.0	5093.0	2455.0	9008.0	7511.0	9917.0	787.0	7675.0	5289.0	1524.0
219	297	98	137	6436.0	1033.0	7948.0	569.0	3551.0	1072.0	2275.0	804.0	7718.0	2699.0	2489.0	328.0	2741.0	8889.0	1579.0	1505.0	3194.0	4460.0	8035.0	1906.0	1660.0	2940.0	8435.0	2031.0	1288.0	1495.0	4001.0	468.0	9648.0	1497.0	9168.0	2368.0	1448.0	2787.0	557.0	1568.0	4179.0	4260.0	8124.0	8941.0	3151.0	1740.0	960.0	9923.0	3248.0	1216.0	1686.0	4982.0	2330.0	8979.0	7465.0	9872.0	771.0	7506.0	5265.0	1509.0
229	241	107	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
292	342	133	139	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	38	9	11	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	254	15	120	6397.0	1015.0	7937.0	492.0	3583.0	1019.0	2283.0	809.0	7700.0	2565.0	2456.0	341.0	2768.0	8846.0	1563.0	1474.0	3195.0	4501.0	7993.0	1925.0	1629.0	2844.0	8379.0	2017.0	1284.0	1447.0	3964.0	485.0	9522.0	1430.0	9108.0	2374.0	1359.0	2801.0	469.0	1607.0	4184.0	4244.0	8119.0	8943.0	3036.0	1705.0	957.0	9857.0	3221.0	1121.0	1715.0	4944.0	2311.0	8794.0	7500.0	9884.0	740.0	7447.0	5263.0	1526.0
52	56	21	25	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	135	23	46	6375.0	1021.0	7853.0	509.0	3547.0	981.0	2188.0	611.0	7653.0	2440.0	2449.0	407.0	2777.0	8872.0	1561.0	1431.0	3154.0	4430.0	7889.0	1955.0	1603.0	2866.0	8352.0	1953.0	1229.0	1425.0	3978.0	201.0	9261.0	1321.0	9097.0	2283.0	1295.0	2731.0	444.0	1584.0	4201.0	4294.0	8069.0	8965.0	2922.0	1453.0	964.0	9910.0	3101.0	1134.0	1645.0	5027.0	2231.0	8679.0	7531.0	9812.0	684.0	7429.0	5372.0	1517.0
60	383	29	159	6382.0	981.0	7920.0	565.0	3554.0	927.0	2277.0	743.0	7684.0	2658.0	2535.0	285.0	2707.0	8853.0	1632.0	1474.0	3090.0	4455.0	7960.0	1924.0	1616.0	2848.0	8366.0	2037.0	1249.0	1435.0	3939.0	354.0	9279.0	1430.0	9088.0	2183.0	1315.0	2712.0	450.0	1538.0	4142.0	4263.0	8024.0	8938.0	3010.0	1550.0	968.0	9854.0	3234.0	1152.0	1681.0	4893.0	2297.0	8762.0	7434.0	9860.0	702.0	7443.0	5222.0	1452.0
60	377	29	155	6385.0	977.0	7920.0	564.0	3557.0	927.0	2282.0	745.0	7684.0	2659.0	2535.0	286.0	2710.0	8853.0	1631.0	1474.0	3095.0	4456.0	7990.0	2002.0	1616.0	2852.0	8368.0	2037.0	1249.0	1431.0	3940.0	443.0	9279.0	1430.0	9090.0	2184.0	1320.0	2712.0	453.0	1540.0	4144.0	4261.0	8023.0	8939.0	3015.0	1553.0	964.0	9854.0	3225.0	1151.0	1682.0	4937.0	2325.0	8768.0	7442.0	9864.0	704.0	7442.0	5221.0	1467.0
63	138	32	49	6345.0	946.0	7853.0	465.0	3640.0	929.0	2192.0	764.0	7666.0	2435.0	2438.0	324.0	2771.0	8879.0	1588.0	1431.0	3155.0	4426.0	7921.0	1958.0	1604.0	2867.0	8316.0	1949.0	1240.0	1430.0	4008.0	192.0	9216.0	1318.0	9074.0	2349.0	1299.0	2732.0	455.0	1538.0	4140.0	4248.0	8087.0	8985.0	2883.0	1505.0	950.0	9868.0	3124.0	1105.0	1643.0	4974.0	2326.0	8676.0	7447.0	9929.0	698.0	7421.0	5293.0	1483.0
135	173	46	66	6378.0	972.0	8042.0	513.0	3598.0	1011.0	2186.0	639.0	7945.0	2581.0	2419.0	361.0	2757.0	8855.0	1538.0	1505.0	3308.0	4455.0	7903.0	2052.0	1650.0	2916.0	8441.0	20000.0	1361.0	20000.0	4081.0	318.0	9680.0	1424.0	9135.0	2261.0	1293.0	2809.0	473.0	1637.0	4185.0	4245.0	8090.0	9184.0	3158.0	1479.0	1100.0	20000.0	3101.0	1231.0	1678.0	5023.0	2219.0	8941.0	7498.0	20000.0	788.0	7466.0	5379.0	1751.0
209	227	90	105	20000.0	1143.0	8184.0	587.0	20000.0	1197.0	2438.0	20000.0	7717.0	2762.0	2654.0	20000.0	2862.0	8922.0	1588.0	20000.0	20000.0	4538.0	8202.0	2244.0	1671.0	2960.0	8480.0	2314.0	1412.0	1559.0	4010.0	606.0	9587.0	20000.0	9172.0	2554.0	1567.0	2929.0	675.0	1612.0	4232.0	4416.0	8301.0	9089.0	3306.0	20000.0	1141.0	20000.0	3330.0	1426.0	1965.0	5129.0	20000.0	9148.0	7522.0	20000.0	904.0	20000.0	5296.0	1701.0
209	257	90	123	6683.0	1071.0	7986.0	583.0	3772.0	1083.0	2314.0	840.0	7746.0	2701.0	2465.0	337.0	2798.0	8891.0	1635.0	1506.0	3242.0	4514.0	8026.0	2058.0	1680.0	2940.0	8464.0	2069.0	1292.0	1536.0	4005.0	489.0	9582.0	1518.0	9171.0	2443.0	1459.0	2787.0	553.0	1580.0	4187.0	4256.0	8124.0	8953.0	3100.0	1775.0	969.0	9946.0	3285.0	1228.0	1713.0	5021.0	2440.0	8994.0	7507.0	9938.0	777.0	7538.0	5298.0	1514.0
211	254	92	120	6681.0	1058.0	7986.0	585.0	3771.0	1083.0	2301.0	845.0	7752.0	2714.0	2461.0	338.0	2800.0	8894.0	1633.0	1508.0	3244.0	4517.0	8027.0	2059.0	1682.0	2946.0	8473.0	2064.0	1291.0	1543.0	4010.0	487.0	9726.0	1519.0	9178.0	2444.0	1461.0	2786.0	555.0	1581.0	4186.0	4265.0	8150.0	8957.0	3106.0	1774.0	971.0	9945.0	3294.0	1230.0	1709.0	5019.0	2439.0	8997.0	7506.0	9938.0	776.0	7538.0	5299.0	1515.0
219	225	98	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
370	383	148	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
44	58	13	27	6387.0	978.0	7952.0	501.0	3573.0	925.0	2268.0	776.0	7707.0	2567.0	2445.0	332.0	2806.0	9044.0	1609.0	1473.0	3094.0	4461.0	7956.0	1960.0	1637.0	2909.0	8490.0	2006.0	1286.0	1452.0	3951.0	363.0	9499.0	1417.0	9120.0	2396.0	1317.0	2730.0	460.0	1546.0	4142.0	4334.0	8092.0	9060.0	3023.0	1693.0	938.0	9853.0	3228.0	1177.0	1716.0	4990.0	2355.0	8756.0	7441.0	9912.0	782.0	7508.0	5251.0	1589.0
46	256	15	122	6398.0	1015.0	7938.0	491.0	3584.0	1004.0	2288.0	807.0	7687.0	2558.0	2452.0	338.0	2765.0	8845.0	1557.0	1472.0	3191.0	4500.0	7987.0	1927.0	1627.0	2847.0	8379.0	2008.0	1280.0	1441.0	3948.0	481.0	9520.0	1419.0	9098.0	2375.0	1351.0	2802.0	465.0	1607.0	4175.0	4243.0	8110.0	8940.0	3042.0	1705.0	950.0	9854.0	3218.0	1116.0	1714.0	4942.0	2308.0	8788.0	7499.0	9878.0	738.0	7443.0	5261.0	1524.0
47	222	16	101	6390.0	1005.0	7957.0	497.0	3584.0	1005.0	2283.0	766.0	7676.0	2556.0	2448.0	323.0	2843.0	8845.0	1557.0	1463.0	3098.0	4481.0	7969.0	1920.0	1623.0	2838.0	8377.0	1984.0	1276.0	1433.0	3938.0	488.0	9533.0	1417.0	9097.0	2334.0	1346.0	2777.0	469.0	1606.0	4177.0	4235.0	8107.0	8950.0	3044.0	1696.0	949.0	9848.0	3217.0	1114.0	1749.0	4939.0	2307.0	8786.0	7512.0	9874.0	737.0	7443.0	5261.0	1498.0
50	212	19	93	6393.0	1009.0	7944.0	501.0	3610.0	997.0	2286.0	789.0	7694.0	2557.0	2449.0	326.0	2831.0	8844.0	1562.0	1478.0	3202.0	4503.0	7977.0	1929.0	1625.0	2847.0	8379.0	1987.0	1272.0	1436.0	3940.0	503.0	9512.0	1419.0	9095.0	2342.0	1345.0	2777.0	550.0	1606.0	4175.0	4245.0	8108.0	8948.0	3046.0	1698.0	959.0	9854.0	3220.0	1115.0	1741.0	4974.0	2304.0	8790.0	7523.0	9877.0	742.0	7447.0	5261.0	1522.0
50	257	19	123	6395.0	1013.0	7935.0	510.0	3597.0	997.0	2285.0	816.0	7696.0	2578.0	2464.0	336.0	2765.0	8846.0	1565.0	1478.0	3200.0	4502.0	7997.0	1944.0	1628.0	2850.0	8379.0	1994.0	1277.0	1438.0	3943.0	466.0	9511.0	1424.0	9098.0	2390.0	1351.0	2789.0	541.0	1606.0	4176.0	4250.0	8107.0	8942.0	3041.0	1701.0	962.0	9856.0	3223.0	1119.0	1697.0	4978.0	2306.0	8794.0	7492.0	9878.0	744.0	7449.0	5264.0	1517.0
51	212	20	93	6392.0	1009.0	7943.0	504.0	3610.0	997.0	2285.0	789.0	7695.0	2558.0	2450.0	325.0	2831.0	8843.0	1562.0	1480.0	3108.0	4503.0	7980.0	1930.0	1624.0	2848.0	8377.0	1987.0	1271.0	1435.0	3938.0	503.0	9511.0	1420.0	9095.0	2340.0	1342.0	2777.0	547.0	1605.0	4175.0	4244.0	8108.0	8948.0	3044.0	1698.0	958.0	9854.0	3221.0	1115.0	1739.0	4975.0	2302.0	8791.0	7523.0	9877.0	742.0	7448.0	5262.0	1523.0
52	212	21	93	6391.0	1008.0	7937.0	594.0	3610.0	997.0	2285.0	789.0	7694.0	2565.0	2450.0	324.0	2830.0	8843.0	1562.0	1481.0	3103.0	4502.0	7982.0	1931.0	1624.0	2848.0	8377.0	1988.0	1271.0	1435.0	3937.0	503.0	9510.0	1420.0	9094.0	2340.0	1340.0	2777.0	547.0	1604.0	4174.0	4245.0	8108.0	8948.0	3043.0	1698.0	958.0	9855.0	3221.0	1115.0	1737.0	4975.0	2302.0	8792.0	7523.0	9877.0	743.0	7448.0	5262.0	1524.0
134	191	45	76	6377.0	943.0	7984.0	444.0	3532.0	983.0	2061.0	630.0	7649.0	2422.0	2340.0	267.0	2703.0	8844.0	1492.0	1499.0	3095.0	4442.0	7879.0	1996.0	1576.0	2902.0	8358.0	2023.0	1300.0	1397.0	3955.0	222.0	9194.0	1423.0	9049.0	2245.0	1278.0	2711.0	427.0	1594.0	4181.0	4212.0	8065.0	8913.0	3098.0	1441.0	942.0	9835.0	3092.0	1230.0	1614.0	4978.0	2213.0	8779.0	7457.0	9883.0	778.0	7463.0	5211.0	1534.0
194	205	79	86	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
