alnA	alnB	A	B	YMR138W_22	YMR138W_66	YMR138W_24	YMR138W_46	YMR138W_42	YMR138W_49	YMR138W_11	YMR138W_17	YMR138W_37	YMR138W_19	YMR138W_31	YMR138W_21	YMR138W_62	YMR138W_35	YMR138W_18	YMR138W_03	YMR138W_07	YMR138W_53	YMR138W_69	YMR138W_15	YMR138W_67	YMR138W_41	YMR138W_43	YMR138W_55	YMR138W_12	YMR138W_44	YMR138W_23	YMR138W_64	YMR138W_05	YMR138W_51	YMR138W_08	YMR138W_45	YMR138W_10	YMR138W_38	YMR138W_65	YMR138W_56	YMR138W_04	YMR138W_09	YMR138W_48	YMR138W_34	YMR138W_33	YMR138W_29	YMR138W_26	YMR138W_58	YMR138W_30	YMR138W_06	YMR138W_59	YMR138W_54	YMR138W_63	YMR138W_02	YMR138W_27	YMR138W_36	YMR138W_68	YMR138W_32	YMR138W_39	YMR138W_60	YMR138W_52	YMR138W_28	YMR138W_16	YMR138W_70	YMR138W_25	YMR138W_57	YMR138W_14	YMR138W_61	YMR138W_50	YMR138W_01
192	234	79	112	1288.0	3111.0	804.0	1550.0	2391.0	1250.0	4393.0	8206.0	7299.0	1827.0	9137.0	9164.0	6552.0	610.0	539.0	6492.0	260.0	6671.0	4213.0	6709.0	946.0	4633.0	1202.0	4116.0	3598.0	4052.0	2224.0	4861.0	1989.0	6880.0	1320.0	3014.0	4066.0	3289.0	1695.0	4006.0	835.0	3504.0	3391.0	6026.0	3143.0	1371.0	5296.0	3295.0	2492.0	9072.0	629.0	7835.0	1493.0	517.0	1765.0	2688.0	1509.0	195.0	5769.0	8419.0	1426.0	194.0	3798.0	6326.0	3579.0	638.0	2435.0	7529.0	3435.0	8138.0
209	342	92	146	1259.0	3051.0	681.0	1508.0	2380.0	1250.0	4320.0	8204.0	7234.0	1849.0	9184.0	9164.0	6546.0	596.0	536.0	6505.0	252.0	6669.0	4213.0	6729.0	887.0	4480.0	1127.0	4067.0	3589.0	4025.0	2142.0	4870.0	2090.0	6824.0	1313.0	2875.0	4035.0	3257.0	1640.0	4002.0	851.0	3490.0	3363.0	6043.0	3136.0	1434.0	5330.0	3195.0	2471.0	8956.0	611.0	7772.0	1481.0	480.0	1751.0	2681.0	1489.0	217.0	5738.0	8402.0	1392.0	138.0	3778.0	6267.0	3470.0	693.0	2487.0	7543.0	3348.0	8126.0
211	219	94	100	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	231	104	111	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	251	106	124	1314.0	3153.0	744.0	1528.0	2438.0	1250.0	4368.0	8326.0	7324.0	1978.0	9241.0	9179.0	6612.0	602.0	585.0	6882.0	260.0	6773.0	4440.0	6845.0	1036.0	4841.0	1213.0	4151.0	3657.0	4081.0	2364.0	4851.0	2254.0	6981.0	1368.0	3090.0	4070.0	3321.0	1718.0	4060.0	896.0	3595.0	3418.0	6094.0	3197.0	1395.0	5346.0	3307.0	2539.0	9096.0	679.0	7791.0	1555.0	635.0	1807.0	2811.0	1665.0	342.0	5797.0	8527.0	1502.0	159.0	3789.0	6519.0	3486.0	704.0	2542.0	7708.0	3435.0	8206.0
230	246	110	119	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	250	110	123	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4030.0	20000.0	3626.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	384	126	177	1231.0	3038.0	844.0	1490.0	2417.0	1250.0	4329.0	8236.0	7294.0	1859.0	9213.0	9212.0	6621.0	623.0	529.0	6434.0	255.0	6675.0	4214.0	6794.0	946.0	4604.0	1057.0	4075.0	3531.0	4095.0	2181.0	4858.0	1997.0	6879.0	1314.0	2817.0	4053.0	3237.0	1685.0	4028.0	851.0	3510.0	3411.0	6071.0	3145.0	1338.0	5291.0	3201.0	2487.0	8980.0	643.0	7709.0	1548.0	514.0	1770.0	2724.0	1527.0	193.0	5734.0	8433.0	1491.0	137.0	3773.0	6276.0	3464.0	701.0	2493.0	7556.0	3366.0	8132.0
381	387	174	179	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	14	58	1410.0	3263.0	834.0	1535.0	2583.0	1250.0	4357.0	8280.0	7338.0	1799.0	9177.0	9163.0	6609.0	619.0	717.0	6603.0	274.0	6691.0	4196.0	6803.0	1006.0	4707.0	1212.0	4161.0	3666.0	4105.0	2203.0	5037.0	2446.0	7155.0	1415.0	3055.0	4113.0	3414.0	1626.0	4056.0	980.0	3580.0	3427.0	6060.0	3101.0	1414.0	5490.0	3363.0	2412.0	9184.0	784.0	7831.0	1503.0	522.0	1759.0	2629.0	1536.0	227.0	5873.0	8496.0	1603.0	172.0	3906.0	6337.0	3583.0	781.0	2678.0	7633.0	3413.0	8201.0
58	140	31	58	1363.0	3111.0	830.0	1480.0	2427.0	1250.0	4376.0	8282.0	7369.0	1984.0	9227.0	9167.0	6673.0	627.0	726.0	6824.0	259.0	6712.0	4210.0	6962.0	1081.0	4669.0	1118.0	4263.0	3616.0	4075.0	2222.0	4876.0	2424.0	7178.0	1409.0	3068.0	4213.0	3320.0	1611.0	4080.0	1004.0	3510.0	3448.0	6042.0	3295.0	1362.0	5396.0	3415.0	2493.0	9015.0	758.0	7842.0	1577.0	508.0	1775.0	2837.0	1525.0	247.0	5875.0	8603.0	1626.0	239.0	3937.0	6326.0	3491.0	904.0	2695.0	7761.0	3403.0	8224.0
132	188	52	75	1346.0	3101.0	886.0	1484.0	2349.0	1250.0	4461.0	8248.0	7410.0	1664.0	9267.0	9192.0	6523.0	685.0	740.0	6537.0	274.0	6624.0	4189.0	6793.0	1094.0	4759.0	1196.0	4238.0	3596.0	4073.0	2206.0	4797.0	2240.0	6787.0	1266.0	3063.0	4160.0	3327.0	1724.0	4000.0	1167.0	3598.0	3531.0	6021.0	3089.0	1587.0	5607.0	3371.0	2538.0	8952.0	663.0	7855.0	1463.0	478.0	1862.0	2780.0	1504.0	322.0	5928.0	8515.0	1393.0	169.0	3833.0	6320.0	3591.0	790.0	2752.0	7626.0	3413.0	8217.0
207	302	90	145	1258.0	3049.0	680.0	1518.0	2376.0	1250.0	4320.0	8203.0	7234.0	1848.0	9186.0	9164.0	6544.0	595.0	537.0	6507.0	253.0	6670.0	4209.0	6704.0	883.0	4481.0	1122.0	4069.0	3535.0	4024.0	2136.0	4857.0	2090.0	6822.0	1314.0	2875.0	4035.0	3261.0	1641.0	3995.0	851.0	3468.0	3362.0	5991.0	3133.0	1434.0	5330.0	3188.0	2465.0	8954.0	612.0	7778.0	1481.0	480.0	1748.0	2677.0	1482.0	219.0	5690.0	8401.0	1396.0	137.0	3780.0	6266.0	3474.0	694.0	2492.0	7530.0	3346.0	8127.0
209	221	92	102	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	103	140	1256.0	3061.0	677.0	1468.0	2365.0	1250.0	4330.0	8207.0	7236.0	1863.0	9118.0	9167.0	6575.0	591.0	539.0	6474.0	252.0	6677.0	4211.0	6737.0	879.0	4477.0	1116.0	4072.0	3530.0	4019.0	2161.0	4822.0	2025.0	6816.0	1360.0	2858.0	4034.0	3272.0	1692.0	4044.0	853.0	3457.0	3341.0	5987.0	3132.0	1368.0	5333.0	3103.0	2451.0	8959.0	573.0	7755.0	1488.0	491.0	1761.0	2717.0	1493.0	186.0	5689.0	8397.0	1399.0	117.0	3781.0	6234.0	3465.0	620.0	2485.0	7588.0	3354.0	8124.0
231	246	111	119	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	122	161	1283.0	3086.0	693.0	1564.0	2379.0	1250.0	4340.0	8229.0	7276.0	1857.0	9227.0	9171.0	6631.0	616.0	537.0	6511.0	249.0	6684.0	4265.0	6718.0	871.0	4670.0	1126.0	4119.0	3607.0	4035.0	2135.0	4999.0	1993.0	6842.0	1321.0	2886.0	4073.0	3258.0	1728.0	4018.0	841.0	3471.0	3343.0	6108.0	3187.0	1329.0	5304.0	3231.0	2494.0	9019.0	620.0	7715.0	1512.0	480.0	1757.0	2713.0	1491.0	212.0	5756.0	8416.0	1487.0	100.0	3775.0	6292.0	3475.0	706.0	2500.0	7554.0	3376.0	8139.0
251	302	124	145	1258.0	3062.0	679.0	1581.0	2378.0	1250.0	4357.0	8206.0	7235.0	1860.0	9214.0	9176.0	6618.0	625.0	538.0	6511.0	308.0	6689.0	4296.0	6751.0	885.0	4592.0	1118.0	4103.0	3595.0	4025.0	2135.0	4888.0	2088.0	6830.0	1315.0	2879.0	4080.0	3277.0	1699.0	3991.0	852.0	3464.0	3339.0	6020.0	3222.0	1340.0	5309.0	3184.0	2530.0	8954.0	613.0	7805.0	1487.0	478.0	1748.0	2674.0	1481.0	217.0	5732.0	8406.0	1479.0	139.0	3863.0	6282.0	3472.0	696.0	2491.0	7538.0	3357.0	8127.0
252	302	125	145	1261.0	3065.0	680.0	1582.0	2379.0	1250.0	4402.0	8208.0	7241.0	1861.0	9225.0	9177.0	6623.0	627.0	538.0	6512.0	310.0	6695.0	4299.0	6765.0	886.0	4735.0	1127.0	4105.0	3597.0	4027.0	2138.0	4989.0	2251.0	6832.0	1323.0	2881.0	4080.0	3278.0	1701.0	3993.0	854.0	3470.0	3363.0	6106.0	3223.0	1341.0	5311.0	3187.0	2532.0	8959.0	614.0	7808.0	1487.0	480.0	1750.0	2681.0	1483.0	219.0	5736.0	8434.0	1481.0	139.0	3863.0	6294.0	3473.0	699.0	2493.0	7544.0	3365.0	8129.0
258	368	131	163	1302.0	3089.0	788.0	1573.0	2451.0	1250.0	4328.0	8238.0	7303.0	1863.0	9228.0	9221.0	6629.0	597.0	580.0	6508.0	260.0	6688.0	4263.0	6879.0	955.0	4689.0	1160.0	4134.0	3662.0	4047.0	2177.0	5027.0	2175.0	6873.0	1318.0	2815.0	4057.0	3258.0	1724.0	4022.0	854.0	3471.0	3355.0	6088.0	3211.0	1330.0	5298.0	3215.0	2504.0	9026.0	640.0	7740.0	1550.0	471.0	1791.0	2751.0	1532.0	206.0	5761.0	8444.0	1504.0	131.0	3776.0	6305.0	3517.0	730.0	2544.0	7558.0	3368.0	8199.0
264	291	133	136	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	368	145	163	1302.0	3129.0	892.0	1581.0	2515.0	1250.0	4329.0	8234.0	7332.0	1862.0	9232.0	9232.0	6631.0	628.0	674.0	6665.0	257.0	6714.0	4361.0	6910.0	995.0	4724.0	1292.0	4129.0	3745.0	4079.0	2167.0	5045.0	2178.0	6910.0	1455.0	2821.0	4054.0	3259.0	1728.0	4094.0	1057.0	3521.0	3440.0	6210.0	3211.0	1348.0	5318.0	3190.0	2513.0	9130.0	635.0	7850.0	1562.0	533.0	1794.0	2766.0	1542.0	322.0	5788.0	8473.0	1489.0	140.0	3782.0	6429.0	3722.0	760.0	2580.0	7599.0	3361.0	8160.0
302	367	145	162	1311.0	3131.0	893.0	1585.0	2520.0	1250.0	4332.0	8238.0	7334.0	1863.0	9239.0	9235.0	6663.0	629.0	894.0	6667.0	369.0	6716.0	4362.0	7053.0	1023.0	4726.0	1298.0	4136.0	3748.0	4080.0	2169.0	5179.0	2180.0	6912.0	1458.0	2823.0	4183.0	3261.0	1757.0	4101.0	1056.0	3523.0	3440.0	6213.0	3241.0	1351.0	5360.0	3193.0	2513.0	20000.0	733.0	7854.0	1564.0	672.0	1838.0	2767.0	1542.0	335.0	5791.0	8511.0	1709.0	284.0	3785.0	6542.0	3770.0	766.0	2583.0	7608.0	3364.0	8199.0
354	388	158	180	1213.0	3038.0	719.0	1484.0	2393.0	1250.0	4343.0	8245.0	7257.0	1846.0	9105.0	9163.0	6547.0	591.0	504.0	6421.0	232.0	6650.0	4205.0	6791.0	878.0	4555.0	1042.0	4069.0	3521.0	4088.0	2089.0	4824.0	1997.0	6882.0	1319.0	2790.0	4070.0	3231.0	1594.0	3992.0	848.0	3484.0	3343.0	6054.0	3132.0	1339.0	5289.0	3181.0	2438.0	8977.0	548.0	7722.0	1484.0	485.0	1747.0	2656.0	1543.0	98.0	5701.0	8407.0	1386.0	192.0	3784.0	6223.0	3452.0	641.0	2489.0	7543.0	3361.0	8146.0
371	383	166	176	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	196	18	83	1341.0	3183.0	811.0	1812.0	2403.0	1250.0	4324.0	8256.0	7339.0	1921.0	9175.0	9175.0	6669.0	618.0	687.0	6587.0	260.0	6829.0	4252.0	6730.0	985.0	4693.0	1183.0	4283.0	3604.0	4081.0	2275.0	4950.0	2380.0	7153.0	1365.0	3052.0	4173.0	3297.0	1710.0	4052.0	1047.0	3537.0	3476.0	6070.0	3218.0	1462.0	5349.0	3331.0	2474.0	9071.0	651.0	7849.0	1565.0	620.0	1864.0	2627.0	1523.0	253.0	5814.0	8537.0	1383.0	184.0	3852.0	6324.0	3500.0	894.0	2669.0	7667.0	3428.0	8243.0
132	191	52	78	1342.0	3101.0	887.0	1495.0	2350.0	1250.0	4427.0	8248.0	7273.0	1664.0	9179.0	9168.0	6534.0	656.0	740.0	6533.0	262.0	6685.0	4183.0	6794.0	1098.0	4759.0	1191.0	4238.0	3595.0	4072.0	2203.0	4798.0	1921.0	6788.0	1269.0	3020.0	4159.0	3323.0	1722.0	3999.0	1137.0	3593.0	3519.0	6023.0	3088.0	1586.0	5499.0	3370.0	2536.0	8947.0	644.0	7856.0	1462.0	475.0	1862.0	2778.0	1502.0	272.0	5931.0	8497.0	1393.0	168.0	3831.0	6318.0	3591.0	784.0	2736.0	7623.0	3414.0	8216.0
193	236	80	113	1292.0	3109.0	802.0	1551.0	2390.0	1251.0	4393.0	8208.0	7300.0	1827.0	9139.0	9165.0	6553.0	609.0	540.0	6494.0	262.0	6672.0	4214.0	6712.0	947.0	4635.0	1177.0	4078.0	3599.0	4165.0	2220.0	4862.0	1988.0	6881.0	1322.0	2987.0	4068.0	3289.0	1694.0	4006.0	836.0	3502.0	3391.0	6042.0	3141.0	1371.0	5296.0	3294.0	2493.0	9072.0	630.0	7824.0	1492.0	518.0	1765.0	2695.0	1508.0	197.0	5769.0	8417.0	1424.0	205.0	3799.0	6327.0	3541.0	763.0	2436.0	7534.0	3435.0	8143.0
206	230	89	110	1312.0	3112.0	798.0	1565.0	2396.0	1250.0	4460.0	8211.0	7301.0	1852.0	9217.0	9236.0	6562.0	646.0	582.0	6565.0	292.0	6764.0	4243.0	6730.0	958.0	4773.0	1224.0	4074.0	3606.0	4171.0	2216.0	4879.0	2177.0	6965.0	1331.0	3019.0	4122.0	3343.0	1821.0	4057.0	887.0	3509.0	3476.0	6068.0	3188.0	1342.0	5456.0	3290.0	2538.0	9120.0	634.0	7812.0	1503.0	534.0	1772.0	2717.0	1517.0	233.0	5790.0	8446.0	1432.0	352.0	3840.0	6395.0	3536.0	832.0	2491.0	7568.0	3572.0	8213.0
219	297	100	142	1260.0	3062.0	677.0	1517.0	2379.0	1250.0	4326.0	8204.0	7237.0	1861.0	9182.0	9167.0	6574.0	591.0	537.0	6475.0	253.0	6670.0	4213.0	6734.0	880.0	4482.0	1126.0	4070.0	3529.0	4019.0	2164.0	4850.0	2015.0	6838.0	1357.0	2821.0	4036.0	3239.0	1695.0	4043.0	852.0	3462.0	3354.0	5991.0	3134.0	1408.0	5331.0	3104.0	2467.0	8988.0	578.0	7755.0	1485.0	487.0	1761.0	2716.0	1498.0	187.0	5689.0	8401.0	1391.0	118.0	3779.0	6264.0	3467.0	665.0	2489.0	7588.0	3354.0	8122.0
229	241	109	116	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
292	342	137	146	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	38	11	15	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	254	19	127	1302.0	3055.0	737.0	1525.0	2387.0	1250.0	4324.0	8236.0	7295.0	1849.0	9167.0	9170.0	6691.0	604.0	564.0	6556.0	256.0	6675.0	4215.0	6731.0	944.0	4671.0	1153.0	4076.0	3583.0	4064.0	2207.0	4836.0	2165.0	6948.0	1395.0	3004.0	4045.0	3270.0	1638.0	4005.0	858.0	3507.0	3386.0	6067.0	3178.0	1357.0	5353.0	3205.0	2466.0	9040.0	635.0	7808.0	1496.0	486.0	1766.0	2625.0	1510.0	223.0	5758.0	8423.0	1385.0	144.0	3787.0	6298.0	3478.0	744.0	2498.0	7555.0	3353.0	8155.0
52	56	25	29	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	135	27	54	1354.0	3196.0	817.0	1510.0	2361.0	1250.0	4375.0	8290.0	7350.0	1678.0	9075.0	9166.0	6531.0	626.0	715.0	6545.0	275.0	6682.0	4245.0	6854.0	1021.0	4752.0	1201.0	4159.0	3667.0	4084.0	2245.0	4797.0	2245.0	7172.0	1274.0	3067.0	4158.0	3341.0	1610.0	4051.0	1004.0	3573.0	3451.0	6023.0	3103.0	1429.0	5504.0	3262.0	2410.0	9098.0	652.0	7833.0	1486.0	492.0	1832.0	2624.0	1515.0	239.0	5871.0	8495.0	1580.0	184.0	3844.0	6330.0	3590.0	787.0	2681.0	7651.0	3407.0	8338.0
60	383	33	176	1258.0	3023.0	740.0	1433.0	2380.0	1250.0	4351.0	8220.0	7288.0	1854.0	9143.0	9167.0	6602.0	583.0	577.0	6441.0	256.0	6692.0	4209.0	6744.0	985.0	4639.0	1153.0	4077.0	3536.0	4041.0	2205.0	4820.0	1976.0	6866.0	1307.0	2821.0	4027.0	3254.0	1627.0	4045.0	827.0	3468.0	3382.0	6066.0	3130.0	1446.0	5290.0	3189.0	2422.0	8983.0	609.0	7706.0	1533.0	463.0	1739.0	2602.0	1525.0	182.0	5739.0	8361.0	1398.0	195.0	3768.0	6274.0	3472.0	700.0	2502.0	7603.0	3326.0	8128.0
60	377	33	172	1276.0	3024.0	737.0	1438.0	2385.0	1250.0	4346.0	8220.0	7288.0	1853.0	9149.0	9167.0	6606.0	587.0	579.0	6445.0	257.0	6695.0	4209.0	6746.0	980.0	4644.0	1156.0	4074.0	3544.0	4040.0	2205.0	4818.0	1968.0	6868.0	1306.0	2818.0	4030.0	3252.0	1629.0	4042.0	828.0	3472.0	3381.0	6071.0	3125.0	1445.0	5293.0	3185.0	2449.0	8986.0	716.0	7707.0	1501.0	464.0	1740.0	2606.0	1527.0	177.0	5750.0	8356.0	1395.0	197.0	3764.0	6278.0	3476.0	700.0	2517.0	7595.0	3327.0	8132.0
63	138	36	57	1539.0	3105.0	834.0	1488.0	2422.0	1250.0	4381.0	8277.0	7377.0	1989.0	9225.0	9427.0	6899.0	651.0	732.0	6828.0	261.0	6715.0	4210.0	6786.0	1087.0	4667.0	1198.0	4265.0	3626.0	4149.0	2228.0	5085.0	2428.0	7302.0	1413.0	3071.0	4278.0	3322.0	1611.0	4127.0	1005.0	3512.0	3451.0	6045.0	3302.0	1376.0	5406.0	3498.0	2498.0	9013.0	758.0	7847.0	1584.0	512.0	1972.0	2939.0	1526.0	262.0	5885.0	8549.0	1546.0	239.0	3943.0	6496.0	3495.0	907.0	20000.0	20000.0	3406.0	8214.0
135	173	54	66	20000.0	3181.0	901.0	1509.0	2372.0	1250.0	4544.0	20000.0	20000.0	1694.0	20000.0	9273.0	6791.0	20000.0	20000.0	7044.0	379.0	20000.0	4426.0	6799.0	20000.0	20000.0	20000.0	4248.0	3664.0	4083.0	20000.0	5272.0	20000.0	20000.0	1659.0	3139.0	20000.0	3342.0	1857.0	4269.0	20000.0	3735.0	3564.0	6040.0	3103.0	20000.0	20000.0	20000.0	2583.0	9080.0	866.0	20000.0	1517.0	492.0	20000.0	2978.0	1516.0	336.0	20000.0	8526.0	20000.0	179.0	3850.0	6350.0	3604.0	20000.0	2779.0	7660.0	20000.0	20000.0
