alnA	alnB	A	B	YFL005W_28	YFL005W_08	YFL005W_35	YFL005W_43	YFL005W_14	YFL005W_70	YFL005W_16	YFL005W_57	YFL005W_19	YFL005W_34	YFL005W_01	YFL005W_30	YFL005W_10	YFL005W_45	YFL005W_23	YFL005W_13	YFL005W_12	YFL005W_68	YFL005W_26	YFL005W_11	YFL005W_49	YFL005W_17	YFL005W_09	YFL005W_61	YFL005W_54	YFL005W_22	YFL005W_18	YFL005W_41	YFL005W_32	YFL005W_44	YFL005W_38	YFL005W_06	YFL005W_21	YFL005W_46	YFL005W_66	YFL005W_05	YFL005W_31	YFL005W_15	YFL005W_58	YFL005W_56	YFL005W_37	YFL005W_50	YFL005W_51	YFL005W_20	YFL005W_40	YFL005W_42	YFL005W_53	YFL005W_65	YFL005W_24	YFL005W_67	YFL005W_07	YFL005W_27	YFL005W_25	YFL005W_63	YFL005W_55	YFL005W_02	YFL005W_33	YFL005W_59	YFL005W_62	YFL005W_36	YFL005W_29	YFL005W_04	YFL005W_52	YFL005W_69	YFL005W_03	YFL005W_48	YFL005W_39	YFL005W_47	YFL005W_60	YFL005W_64
219	297	106	147	1132.0	2576.0	8421.0	211.0	1142.0	2677.0	1770.0	297.0	624.0	4005.0	3310.0	2410.0	2724.0	943.0	1206.0	3782.0	231.0	620.0	1623.0	904.0	4841.0	3745.0	2350.0	1445.0	284.0	1242.0	3214.0	3887.0	2794.0	531.0	3321.0	5456.0	1414.0	617.0	2358.0	1768.0	3369.0	7852.0	992.0	411.0	2921.0	1004.0	3741.0	837.0	2833.0	1348.0	2015.0	1474.0	763.0	3284.0	3550.0	552.0	2171.0	3673.0	295.0	1114.0	2771.0	256.0	1733.0	1795.0	2923.0	168.0	428.0	1892.0	1732.0	9652.0	489.0	3275.0	666.0	229.0
229	241	115	121	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
292	342	142	149	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	38	17	19	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	254	23	129	1074.0	2486.0	8341.0	211.0	1087.0	2693.0	1739.0	206.0	628.0	3938.0	3298.0	2406.0	2723.0	906.0	1231.0	3731.0	127.0	621.0	1583.0	918.0	4830.0	3725.0	2279.0	1408.0	223.0	1250.0	3251.0	3854.0	2771.0	523.0	3213.0	5385.0	1360.0	610.0	2248.0	1737.0	3333.0	7807.0	1002.0	399.0	2987.0	985.0	3748.0	832.0	2712.0	1416.0	1917.0	1459.0	789.0	3262.0	3530.0	496.0	2088.0	3609.0	290.0	1108.0	2761.0	197.0	1741.0	1723.0	2935.0	151.0	423.0	1760.0	1741.0	9567.0	458.0	3292.0	643.0	212.0
52	56	29	33	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	135	31	54	962.0	2438.0	8371.0	149.0	1002.0	2624.0	1416.0	144.0	725.0	3883.0	3209.0	2312.0	2690.0	827.0	1171.0	3533.0	117.0	567.0	1617.0	932.0	4751.0	3657.0	2195.0	1410.0	201.0	1189.0	3103.0	3821.0	2736.0	507.0	3150.0	5271.0	1255.0	544.0	2289.0	1625.0	3264.0	7761.0	1017.0	312.0	2941.0	899.0	3744.0	835.0	2822.0	1301.0	1807.0	1484.0	750.0	3162.0	3469.0	468.0	2072.0	3511.0	308.0	1208.0	2739.0	151.0	1745.0	1747.0	2925.0	59.0	428.0	1722.0	1835.0	9464.0	362.0	3189.0	640.0	68.0
60	383	37	169	1037.0	2483.0	8298.0	190.0	1082.0	2652.0	1730.0	127.0	613.0	3938.0	3288.0	2372.0	2732.0	878.0	1244.0	3743.0	126.0	616.0	1576.0	926.0	4826.0	3680.0	2263.0	1427.0	235.0	1217.0	3238.0	3783.0	2754.0	487.0	3199.0	5443.0	1343.0	593.0	2266.0	1719.0	3318.0	7848.0	996.0	376.0	2934.0	905.0	3711.0	846.0	2701.0	1382.0	1877.0	1429.0	748.0	3249.0	3515.0	475.0	2086.0	3573.0	284.0	1098.0	2723.0	228.0	1720.0	1742.0	2908.0	188.0	422.0	1751.0	1701.0	9543.0	433.0	3226.0	641.0	188.0
60	377	37	165	1037.0	2482.0	8291.0	176.0	1086.0	2649.0	1727.0	129.0	568.0	3938.0	3301.0	2373.0	2731.0	895.0	1238.0	3745.0	133.0	620.0	1580.0	924.0	4825.0	3682.0	2266.0	1443.0	239.0	1218.0	3248.0	3782.0	2756.0	481.0	3199.0	5449.0	1345.0	596.0	2265.0	1719.0	3323.0	7848.0	996.0	380.0	2932.0	904.0	3761.0	844.0	2704.0	1295.0	1876.0	1429.0	751.0	3249.0	3518.0	473.0	2090.0	3579.0	289.0	1097.0	2728.0	250.0	1716.0	1741.0	2906.0	184.0	424.0	1769.0	1702.0	9544.0	445.0	3271.0	643.0	189.0
63	138	40	57	953.0	2461.0	8381.0	268.0	1049.0	2658.0	1415.0	130.0	634.0	3930.0	3295.0	2359.0	2716.0	801.0	1219.0	3586.0	131.0	552.0	1560.0	994.0	4825.0	3662.0	2203.0	1462.0	225.0	1173.0	3187.0	3816.0	2819.0	507.0	3161.0	5280.0	1294.0	644.0	2220.0	1625.0	3327.0	7805.0	1043.0	392.0	2946.0	931.0	3747.0	861.0	2728.0	1274.0	1798.0	1521.0	750.0	3170.0	3489.0	530.0	2082.0	3530.0	283.0	1195.0	2703.0	173.0	1723.0	1700.0	2911.0	56.0	532.0	1744.0	1716.0	9566.0	606.0	3259.0	664.0	81.0
135	173	54	74	979.0	2439.0	8367.0	213.0	1006.0	2879.0	1591.0	129.0	647.0	3875.0	3492.0	2318.0	2669.0	983.0	1174.0	3537.0	192.0	573.0	1734.0	941.0	4780.0	3731.0	2211.0	1560.0	204.0	1416.0	3190.0	3888.0	2838.0	498.0	3164.0	5274.0	1257.0	613.0	2555.0	1763.0	3391.0	7767.0	1016.0	313.0	3153.0	969.0	3799.0	816.0	2772.0	1432.0	1992.0	1540.0	915.0	3163.0	3602.0	476.0	2113.0	3508.0	319.0	1212.0	2748.0	203.0	1745.0	1858.0	2938.0	164.0	418.0	1846.0	1754.0	9507.0	488.0	3197.0	640.0	72.0
209	227	98	113	1165.0	2632.0	8450.0	326.0	1280.0	20000.0	1919.0	428.0	743.0	4012.0	3502.0	20000.0	2970.0	946.0	1244.0	3962.0	299.0	815.0	1721.0	932.0	4987.0	20000.0	2329.0	1480.0	304.0	1304.0	3379.0	3896.0	20000.0	662.0	3409.0	5668.0	1442.0	720.0	2422.0	1779.0	3442.0	7959.0	20000.0	20000.0	20000.0	1056.0	20000.0	956.0	2764.0	1534.0	2054.0	1593.0	899.0	3453.0	3736.0	20000.0	2188.0	3667.0	535.0	1219.0	2871.0	365.0	1958.0	1920.0	20000.0	271.0	576.0	1937.0	1805.0	9750.0	20000.0	3331.0	763.0	334.0
209	257	98	132	1139.0	2568.0	8418.0	219.0	1134.0	2810.0	1780.0	285.0	632.0	4015.0	3307.0	2432.0	2739.0	948.0	1358.0	3830.0	186.0	698.0	1626.0	918.0	4869.0	3737.0	2337.0	1450.0	280.0	1237.0	3228.0	3902.0	2800.0	533.0	3320.0	5497.0	1516.0	628.0	2379.0	1765.0	3375.0	7845.0	997.0	397.0	2986.0	1070.0	3766.0	869.0	2765.0	1429.0	2025.0	1494.0	797.0	3320.0	3549.0	575.0	2158.0	3641.0	303.0	1120.0	2782.0	286.0	1786.0	1817.0	3016.0	168.0	480.0	1878.0	1740.0	9655.0	521.0	3297.0	669.0	315.0
211	254	100	129	1141.0	2526.0	8422.0	221.0	1141.0	2825.0	1781.0	288.0	631.0	4018.0	3310.0	2436.0	2752.0	949.0	1306.0	3832.0	188.0	698.0	1632.0	918.0	4875.0	3739.0	2328.0	1455.0	289.0	1235.0	3228.0	3905.0	2915.0	532.0	3338.0	5498.0	1524.0	625.0	2381.0	1766.0	3386.0	7852.0	1235.0	424.0	2988.0	1068.0	3767.0	865.0	2766.0	1428.0	2089.0	1492.0	800.0	3315.0	3552.0	569.0	2155.0	3639.0	302.0	1121.0	2786.0	284.0	1787.0	1771.0	3021.0	173.0	482.0	1903.0	1776.0	9659.0	522.0	3292.0	669.0	318.0
219	225	106	111	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
370	383	158	169	20000.0	20000.0	20000.0	200.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2320.0	20000.0	20000.0	20000.0	20000.0	20000.0	2992.0	20000.0	20000.0	5453.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3887.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	513.0	3216.0	20000.0	20000.0
44	58	21	35	1135.0	2507.0	8310.0	246.0	1106.0	2658.0	1732.0	127.0	622.0	3945.0	3339.0	2374.0	2788.0	932.0	1225.0	3769.0	167.0	549.0	1563.0	935.0	4858.0	3719.0	2363.0	1402.0	245.0	1265.0	3216.0	3814.0	2787.0	492.0	3238.0	5378.0	1367.0	676.0	2237.0	1826.0	3362.0	7813.0	998.0	601.0	2992.0	913.0	3775.0	873.0	2703.0	1430.0	1889.0	1436.0	747.0	3303.0	3578.0	538.0	2131.0	3557.0	343.0	1148.0	2862.0	158.0	1794.0	1722.0	2961.0	195.0	419.0	1757.0	1717.0	9565.0	505.0	3263.0	646.0	232.0
46	256	23	131	1073.0	2485.0	8348.0	214.0	1088.0	2691.0	1733.0	206.0	637.0	3936.0	3293.0	2408.0	2723.0	910.0	1238.0	3731.0	128.0	620.0	1581.0	919.0	4827.0	3698.0	2283.0	1403.0	282.0	1249.0	3232.0	3866.0	2769.0	524.0	3208.0	5383.0	1361.0	611.0	2240.0	1713.0	3335.0	7805.0	997.0	394.0	2964.0	915.0	3745.0	830.0	2710.0	1415.0	1917.0	1460.0	788.0	3260.0	3529.0	493.0	2090.0	3605.0	291.0	1108.0	2759.0	196.0	1740.0	1713.0	2934.0	153.0	420.0	1757.0	1721.0	9571.0	452.0	3293.0	645.0	212.0
47	222	24	109	1065.0	2522.0	8305.0	173.0	1082.0	2678.0	1732.0	140.0	618.0	3928.0	3296.0	2404.0	2719.0	909.0	1223.0	3740.0	119.0	606.0	1576.0	905.0	4826.0	3706.0	2261.0	1401.0	224.0	1206.0	3235.0	3845.0	2775.0	533.0	3230.0	5376.0	1358.0	606.0	2239.0	1695.0	3331.0	7805.0	991.0	404.0	2965.0	974.0	3791.0	821.0	2713.0	1416.0	1915.0	1454.0	789.0	3273.0	3531.0	503.0	2089.0	3600.0	303.0	1103.0	2747.0	174.0	1731.0	1709.0	2935.0	159.0	420.0	1753.0	1716.0	9558.0	451.0	3288.0	638.0	211.0
50	212	27	101	1069.0	2520.0	8349.0	217.0	1142.0	2684.0	1732.0	145.0	620.0	3930.0	3301.0	2408.0	2724.0	913.0	1233.0	3751.0	128.0	618.0	1577.0	913.0	4827.0	3701.0	2256.0	1406.0	236.0	1205.0	3229.0	3880.0	2768.0	535.0	3217.0	5391.0	1356.0	607.0	2249.0	1704.0	3335.0	7808.0	1003.0	409.0	2996.0	972.0	3765.0	830.0	2708.0	1379.0	1912.0	1459.0	794.0	3278.0	3532.0	498.0	2096.0	3603.0	508.0	1103.0	2750.0	211.0	1732.0	1709.0	2937.0	163.0	422.0	1762.0	1731.0	9552.0	451.0	3288.0	647.0	208.0
50	257	27	132	1077.0	2515.0	8348.0	214.0	1087.0	2690.0	1734.0	211.0	626.0	3935.0	3303.0	2401.0	2726.0	907.0	1240.0	3748.0	133.0	622.0	1581.0	921.0	4828.0	3702.0	2257.0	1410.0	275.0	1281.0	3254.0	3874.0	2764.0	521.0	3212.0	5402.0	1374.0	608.0	2257.0	1717.0	3335.0	7812.0	998.0	389.0	2957.0	973.0	3756.0	836.0	2710.0	1415.0	1916.0	1456.0	791.0	3258.0	3535.0	497.0	2096.0	3609.0	292.0	1105.0	2751.0	220.0	1740.0	1722.0	2934.0	192.0	423.0	1770.0	1741.0	9555.0	451.0	3280.0	650.0	202.0
51	212	28	101	1067.0	2518.0	8348.0	217.0	1085.0	2683.0	1733.0	144.0	616.0	3927.0	3301.0	2407.0	2724.0	910.0	1233.0	3751.0	127.0	618.0	1577.0	912.0	4828.0	3700.0	2256.0	1406.0	232.0	1199.0	3229.0	3880.0	2766.0	534.0	3217.0	5391.0	1356.0	607.0	2254.0	1704.0	3335.0	7808.0	998.0	406.0	2995.0	971.0	3764.0	830.0	2708.0	1378.0	1913.0	1457.0	794.0	3278.0	3532.0	498.0	2096.0	3602.0	292.0	1102.0	2748.0	216.0	1733.0	1708.0	2936.0	163.0	420.0	1763.0	1729.0	9551.0	450.0	3288.0	647.0	207.0
52	212	29	101	1064.0	2517.0	8348.0	216.0	1085.0	2683.0	1732.0	144.0	616.0	3927.0	3301.0	2406.0	2725.0	909.0	1232.0	3752.0	127.0	618.0	1578.0	911.0	4828.0	3699.0	2257.0	1407.0	231.0	1200.0	3228.0	3851.0	2767.0	535.0	3216.0	5393.0	1356.0	606.0	2254.0	1703.0	3333.0	7810.0	996.0	406.0	2995.0	972.0	3765.0	831.0	2708.0	1377.0	1911.0	1456.0	793.0	3277.0	3532.0	497.0	2096.0	3603.0	299.0	1098.0	2748.0	215.0	1733.0	1707.0	2936.0	163.0	421.0	1764.0	1728.0	9551.0	450.0	3287.0	647.0	204.0
134	191	53	84	944.0	2405.0	8352.0	173.0	992.0	2614.0	1389.0	116.0	601.0	3862.0	3214.0	2308.0	2659.0	827.0	1163.0	3527.0	189.0	532.0	1560.0	903.0	4749.0	3649.0	2204.0	1411.0	196.0	1162.0	3097.0	3813.0	2693.0	457.0	3152.0	5267.0	1247.0	538.0	2212.0	1614.0	3245.0	7757.0	956.0	271.0	2943.0	888.0	3716.0	803.0	2723.0	1245.0	1807.0	1423.0	740.0	3094.0	3514.0	449.0	2067.0	3489.0	305.0	1079.0	2661.0	136.0	1697.0	1716.0	2908.0	47.0	388.0	1716.0	1703.0	9447.0	356.0	3179.0	606.0	65.0
194	205	87	94	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
204	252	93	127	1136.0	2546.0	8390.0	211.0	1100.0	2715.0	1793.0	250.0	735.0	4004.0	3308.0	2411.0	2738.0	912.0	1232.0	3829.0	170.0	678.0	1629.0	904.0	4872.0	3735.0	2325.0	1457.0	279.0	1262.0	3219.0	3853.0	2902.0	527.0	3263.0	5493.0	1425.0	657.0	2383.0	1766.0	3376.0	7891.0	1008.0	397.0	2996.0	1028.0	3769.0	854.0	2753.0	1453.0	2020.0	1484.0	784.0	3336.0	3542.0	546.0	2125.0	3634.0	293.0	1119.0	2778.0	294.0	1771.0	1777.0	3008.0	147.0	478.0	1840.0	1754.0	9632.0	473.0	3307.0	664.0	216.0
205	226	94	112	1146.0	2590.0	8428.0	235.0	1111.0	2678.0	1881.0	231.0	738.0	4000.0	3311.0	2383.0	2742.0	930.0	1220.0	3824.0	171.0	684.0	1613.0	904.0	4905.0	3747.0	2323.0	1474.0	282.0	1289.0	3257.0	3850.0	2872.0	538.0	3319.0	5499.0	1432.0	709.0	2417.0	1770.0	3437.0	7884.0	1067.0	400.0	2957.0	1024.0	3874.0	946.0	2747.0	1398.0	2011.0	1455.0	857.0	3354.0	3610.0	722.0	2172.0	3646.0	375.0	1131.0	2753.0	210.0	1746.0	1774.0	2965.0	161.0	539.0	1861.0	1725.0	9632.0	666.0	3315.0	660.0	319.0
221	228	108	114	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	366	110	154	1125.0	2574.0	8422.0	213.0	1102.0	2667.0	1764.0	227.0	623.0	3996.0	3311.0	2408.0	2728.0	940.0	1206.0	3775.0	164.0	617.0	1624.0	901.0	4849.0	3712.0	2346.0	1441.0	292.0	1248.0	3209.0	3875.0	2793.0	522.0	3263.0	5451.0	1371.0	612.0	2358.0	1772.0	3358.0	7936.0	1018.0	414.0	2915.0	924.0	3737.0	844.0	2757.0	1357.0	2009.0	1477.0	761.0	3279.0	3550.0	551.0	2124.0	3607.0	279.0	1115.0	2753.0	192.0	1734.0	1774.0	2927.0	178.0	398.0	1772.0	1734.0	9654.0	458.0	3277.0	669.0	231.0
223	253	110	128	1206.0	2593.0	8637.0	224.0	1164.0	2760.0	1780.0	301.0	625.0	4025.0	3343.0	2509.0	2756.0	1011.0	1298.0	3836.0	234.0	697.0	1626.0	972.0	4869.0	3743.0	2343.0	1465.0	301.0	1244.0	3231.0	4109.0	2881.0	540.0	3343.0	5630.0	1533.0	673.0	2387.0	1841.0	3395.0	20000.0	1262.0	456.0	2984.0	1089.0	3777.0	998.0	2904.0	1431.0	2127.0	1531.0	890.0	3328.0	3645.0	610.0	2219.0	3749.0	305.0	1133.0	2787.0	426.0	1747.0	1846.0	3032.0	178.0	503.0	1923.0	1737.0	9692.0	539.0	3289.0	679.0	506.0
295	366	145	154	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
367	387	155	172	1125.0	2662.0	8365.0	173.0	1103.0	2672.0	1743.0	164.0	614.0	3961.0	3274.0	2433.0	2765.0	922.0	1146.0	3794.0	130.0	557.0	1650.0	938.0	4872.0	3740.0	2305.0	1426.0	304.0	1293.0	3188.0	3857.0	2795.0	496.0	3212.0	5447.0	1369.0	617.0	2393.0	1729.0	3400.0	7831.0	994.0	380.0	2912.0	919.0	3757.0	821.0	2730.0	1340.0	1977.0	1468.0	780.0	3278.0	3566.0	545.0	2073.0	3662.0	304.0	1166.0	2745.0	174.0	1630.0	1722.0	2936.0	144.0	407.0	1893.0	1714.0	9589.0	445.0	3166.0	633.0	239.0
383	387	169	172	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
383	390	169	175	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
384	388	170	173	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
385	389	171	174	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	203	17	92	1074.0	2545.0	8330.0	165.0	1112.0	2698.0	1739.0	253.0	641.0	3936.0	3300.0	2429.0	2716.0	917.0	1250.0	3726.0	109.0	604.0	1686.0	928.0	4843.0	3715.0	2283.0	1405.0	326.0	1202.0	3248.0	3813.0	2769.0	536.0	3206.0	5371.0	1376.0	647.0	2252.0	1759.0	3345.0	7807.0	1013.0	434.0	2971.0	1009.0	3744.0	831.0	2759.0	1384.0	1920.0	1506.0	799.0	3261.0	3529.0	503.0	2073.0	3614.0	458.0	1115.0	2763.0	211.0	1734.0	1736.0	2903.0	155.0	421.0	1754.0	1743.0	9568.0	468.0	3299.0	639.0	239.0
43	173	20	74	950.0	2462.0	8428.0	203.0	1058.0	2661.0	1412.0	152.0	645.0	4037.0	3305.0	2389.0	2717.0	935.0	1242.0	3573.0	135.0	745.0	1610.0	939.0	4810.0	3718.0	2239.0	1403.0	288.0	1167.0	3208.0	3856.0	2768.0	500.0	3213.0	5307.0	1275.0	637.0	2266.0	1688.0	3315.0	7812.0	1037.0	445.0	3116.0	998.0	3743.0	851.0	2745.0	1280.0	1909.0	1530.0	798.0	3181.0	3486.0	575.0	2103.0	3571.0	350.0	1089.0	2693.0	164.0	1795.0	1725.0	2917.0	57.0	424.0	1745.0	1750.0	9547.0	491.0	3261.0	659.0	180.0
45	385	22	171	1077.0	2484.0	8293.0	182.0	1097.0	2694.0	1733.0	235.0	605.0	3959.0	3275.0	2408.0	2739.0	852.0	1193.0	3726.0	135.0	567.0	1576.0	932.0	4832.0	3684.0	2318.0	1389.0	269.0	1205.0	3181.0	3866.0	2760.0	524.0	3200.0	5427.0	1372.0	604.0	2260.0	1716.0	3326.0	7806.0	997.0	372.0	2956.0	908.0	3709.0	825.0	2709.0	1389.0	1906.0	1465.0	747.0	3253.0	3528.0	486.0	2073.0	3596.0	293.0	1110.0	2711.0	186.0	1631.0	1713.0	2908.0	194.0	419.0	1753.0	1699.0	9601.0	471.0	3205.0	601.0	202.0
