alnA	alnB	A	B	YKL154W_10	YKL154W_16	YKL154W_65	YKL154W_01	YKL154W_05	YKL154W_20	YKL154W_04	YKL154W_48	YKL154W_31	YKL154W_13	YKL154W_32	YKL154W_37	YKL154W_30	YKL154W_38	YKL154W_14	YKL154W_47	YKL154W_35	YKL154W_63	YKL154W_12	YKL154W_53	YKL154W_62	YKL154W_18	YKL154W_57	YKL154W_03	YKL154W_51	YKL154W_50	YKL154W_21	YKL154W_06	YKL154W_60	YKL154W_19	YKL154W_22	YKL154W_43	YKL154W_36	YKL154W_49	YKL154W_45	YKL154W_64	YKL154W_67	YKL154W_27	YKL154W_09	YKL154W_26	YKL154W_39	YKL154W_33	YKL154W_17	YKL154W_66	YKL154W_44	YKL154W_07	YKL154W_29	YKL154W_56	YKL154W_34
57	62	52	57	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
59	376	54	229	5494.0	3334.0	1199.0	4262.0	7356.0	895.0	2446.0	2976.0	3428.0	3628.0	1197.0	9191.0	4843.0	5158.0	2400.0	3993.0	8328.0	697.0	4224.0	7580.0	9485.0	3629.0	3366.0	2559.0	4476.0	2515.0	6089.0	9762.0	7167.0	4107.0	4934.0	5754.0	4094.0	2600.0	994.0	7988.0	2744.0	7094.0	967.0	9589.0	6335.0	2854.0	4656.0	680.0	9872.0	831.0	705.0	2812.0	8509.0
61	390	56	242	5489.0	3336.0	1184.0	4238.0	7337.0	822.0	2485.0	2828.0	3431.0	3586.0	1038.0	9192.0	4828.0	5125.0	2365.0	3961.0	8301.0	685.0	4261.0	7592.0	9421.0	3623.0	3256.0	2525.0	4315.0	2496.0	6057.0	9640.0	7136.0	4114.0	4915.0	5728.0	4086.0	2562.0	943.0	7838.0	2602.0	7060.0	967.0	9605.0	6291.0	2792.0	4633.0	637.0	9759.0	822.0	709.0	2775.0	8513.0
134	193	70	98	5487.0	3413.0	1150.0	4271.0	7317.0	632.0	2475.0	2797.0	3423.0	3583.0	959.0	9132.0	4780.0	5123.0	2327.0	3956.0	8317.0	597.0	4257.0	7606.0	9345.0	3541.0	3226.0	2522.0	4346.0	2485.0	5994.0	9584.0	7162.0	4071.0	4914.0	5671.0	4096.0	2550.0	1029.0	7822.0	2580.0	7037.0	1018.0	9540.0	6310.0	2813.0	4635.0	571.0	9824.0	600.0	634.0	2711.0	8389.0
169	194	82	99	5505.0	3397.0	1202.0	4277.0	7391.0	753.0	2538.0	2904.0	3458.0	3597.0	1078.0	9205.0	4864.0	5230.0	2373.0	4032.0	8350.0	689.0	4253.0	7600.0	9407.0	3605.0	3221.0	2491.0	4380.0	2500.0	6019.0	9643.0	7180.0	4177.0	4914.0	5689.0	4084.0	2609.0	1080.0	7845.0	2705.0	7127.0	1018.0	9588.0	6304.0	2914.0	4637.0	614.0	9904.0	630.0	658.0	2710.0	8446.0
170	194	83	99	5509.0	3400.0	1205.0	4299.0	7401.0	774.0	2587.0	2986.0	3466.0	3601.0	1108.0	9206.0	4866.0	5233.0	2518.0	4033.0	8359.0	697.0	4348.0	7612.0	9409.0	3611.0	3224.0	2493.0	4382.0	2533.0	6023.0	9646.0	7184.0	4181.0	5032.0	5691.0	4116.0	2695.0	1083.0	7847.0	2708.0	7130.0	1031.0	9592.0	6305.0	2916.0	4641.0	678.0	9906.0	634.0	659.0	2714.0	8448.0
171	193	84	98	5549.0	3410.0	1211.0	4306.0	7601.0	779.0	2729.0	2992.0	3471.0	3607.0	1114.0	9539.0	4888.0	5237.0	2524.0	4040.0	8363.0	739.0	4352.0	7626.0	9418.0	3616.0	3229.0	2500.0	4555.0	2710.0	6025.0	9651.0	7188.0	4187.0	5155.0	5693.0	4148.0	2823.0	1205.0	7850.0	2795.0	7138.0	1038.0	9603.0	6309.0	3115.0	4657.0	761.0	20000.0	745.0	662.0	2722.0	8452.0
173	193	86	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
204	390	109	242	5476.0	3359.0	1263.0	4287.0	7351.0	898.0	2456.0	3001.0	3413.0	3619.0	1164.0	9247.0	4870.0	5167.0	2384.0	4035.0	8335.0	696.0	4262.0	7585.0	9416.0	3636.0	3393.0	2555.0	4475.0	2566.0	6097.0	9657.0	7131.0	4097.0	4921.0	5749.0	4106.0	2648.0	939.0	7986.0	2753.0	7111.0	982.0	9647.0	6324.0	2897.0	4660.0	665.0	9844.0	859.0	704.0	2821.0	8537.0
210	255	115	151	5490.0	3442.0	1314.0	4330.0	7375.0	1001.0	2512.0	3017.0	3412.0	3618.0	1218.0	9285.0	4862.0	5189.0	2406.0	4048.0	8349.0	726.0	4233.0	7612.0	9495.0	3637.0	3443.0	2567.0	4482.0	2585.0	6140.0	9821.0	7191.0	4120.0	5058.0	5773.0	4087.0	2623.0	1161.0	8038.0	2762.0	7135.0	1030.0	9645.0	6340.0	2864.0	4668.0	691.0	9928.0	871.0	785.0	2821.0	8616.0
214	221	119	125	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	254	126	150	5482.0	3446.0	1324.0	4322.0	7359.0	935.0	2513.0	3005.0	3418.0	3622.0	1227.0	9288.0	4957.0	5203.0	2402.0	4049.0	8327.0	701.0	4226.0	7619.0	9496.0	3666.0	3394.0	2531.0	4485.0	2463.0	6138.0	9825.0	7312.0	4173.0	5055.0	5779.0	4094.0	2629.0	1082.0	8032.0	2773.0	7143.0	1084.0	9631.0	6354.0	2861.0	4658.0	707.0	9916.0	864.0	791.0	2816.0	8574.0
255	283	151	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
256	370	152	223	5501.0	3362.0	1373.0	4271.0	7360.0	921.0	2446.0	20000.0	3413.0	3680.0	1276.0	9294.0	4874.0	5210.0	2420.0	4117.0	8381.0	675.0	4229.0	7622.0	9523.0	3653.0	3474.0	2559.0	4476.0	2565.0	6106.0	9849.0	7199.0	4122.0	4948.0	5813.0	4097.0	2640.0	965.0	8035.0	2757.0	7182.0	1004.0	9579.0	6394.0	2880.0	4666.0	732.0	9888.0	856.0	748.0	2867.0	8564.0
257	374	153	227	5498.0	3347.0	1357.0	4266.0	7360.0	920.0	2442.0	3003.0	3405.0	3674.0	1271.0	9290.0	4874.0	5178.0	2409.0	4022.0	8380.0	666.0	4225.0	7617.0	9520.0	3656.0	3468.0	2559.0	4472.0	2546.0	6106.0	9849.0	7198.0	4113.0	4943.0	5810.0	4101.0	2638.0	980.0	8028.0	2749.0	7174.0	1002.0	9589.0	6391.0	2877.0	4665.0	729.0	9888.0	849.0	719.0	2869.0	8523.0
283	368	159	221	5499.0	3319.0	1245.0	4262.0	7367.0	915.0	2441.0	20000.0	3413.0	3676.0	1257.0	9293.0	4873.0	5168.0	2412.0	4034.0	8300.0	645.0	4251.0	7626.0	9476.0	3638.0	3379.0	2556.0	4463.0	2515.0	6100.0	9753.0	7190.0	4093.0	4941.0	5815.0	4097.0	2706.0	958.0	8041.0	2759.0	7180.0	1001.0	9571.0	6392.0	2876.0	4669.0	687.0	9885.0	851.0	701.0	2867.0	8531.0
354	366	216	219	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
33	142	32	78	5399.0	3260.0	1079.0	4143.0	7286.0	619.0	2321.0	2680.0	3296.0	3482.0	975.0	9077.0	4738.0	4990.0	2300.0	3877.0	8156.0	544.0	4176.0	7500.0	9309.0	3522.0	3180.0	2422.0	4298.0	2300.0	5952.0	9547.0	7075.0	4000.0	4899.0	5594.0	4029.0	2445.0	741.0	7813.0	2574.0	7023.0	857.0	9433.0	6215.0	2753.0	4590.0	506.0	9721.0	600.0	589.0	2658.0	8391.0
33	169	32	82	5468.0	3369.0	1210.0	4247.0	7375.0	657.0	2494.0	2834.0	3396.0	3597.0	978.0	9206.0	4778.0	5154.0	2334.0	3964.0	8336.0	587.0	4301.0	7601.0	9381.0	3579.0	3217.0	2483.0	4358.0	2484.0	6027.0	9644.0	7169.0	4075.0	4939.0	5686.0	4136.0	2606.0	1020.0	7826.0	2617.0	7044.0	1022.0	9553.0	6299.0	2838.0	4625.0	605.0	9879.0	622.0	651.0	2707.0	8420.0
37	43	36	38	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
38	43	37	38	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
43	167	38	80	5495.0	3379.0	1212.0	4295.0	7366.0	763.0	2581.0	2848.0	3452.0	3620.0	1080.0	9205.0	4850.0	5178.0	2348.0	4028.0	8347.0	679.0	4313.0	7602.0	9403.0	3589.0	3226.0	2496.0	4357.0	2505.0	6021.0	9677.0	7176.0	4132.0	4945.0	5687.0	4154.0	2627.0	1028.0	7841.0	2774.0	7085.0	1031.0	9590.0	6306.0	2889.0	4638.0	605.0	9897.0	636.0	664.0	2715.0	8433.0
43	390	38	242	5479.0	3349.0	1187.0	4284.0	7349.0	897.0	2455.0	2968.0	3409.0	3611.0	1161.0	9274.0	4875.0	5177.0	2370.0	4039.0	8307.0	670.0	4256.0	7583.0	9412.0	3640.0	3394.0	2524.0	4478.0	2570.0	6094.0	9660.0	7131.0	4094.0	4913.0	5740.0	4095.0	2648.0	935.0	8005.0	2761.0	7097.0	979.0	9642.0	6318.0	2833.0	4667.0	668.0	9764.0	858.0	698.0	2815.0	8533.0
45	170	40	83	5527.0	3392.0	1214.0	4298.0	7369.0	765.0	2530.0	2869.0	3453.0	3631.0	1084.0	9202.0	4853.0	5199.0	2371.0	4038.0	8368.0	688.0	4319.0	7602.0	9418.0	3591.0	3227.0	2500.0	4357.0	2526.0	6024.0	9683.0	7179.0	4133.0	4989.0	5690.0	4158.0	2629.0	1029.0	7844.0	2804.0	7085.0	1036.0	9603.0	6308.0	2905.0	4650.0	612.0	9902.0	741.0	745.0	2721.0	8435.0
47	229	42	132	5498.0	3359.0	1202.0	4278.0	7355.0	891.0	2504.0	2975.0	3408.0	3604.0	1179.0	9219.0	4829.0	5149.0	2361.0	4013.0	8323.0	671.0	4162.0	7627.0	9491.0	3624.0	3380.0	2513.0	4379.0	2517.0	6115.0	9786.0	7201.0	4116.0	4965.0	5744.0	4060.0	2604.0	876.0	7979.0	2688.0	7074.0	1001.0	9598.0	6348.0	2893.0	4717.0	681.0	9908.0	843.0	658.0	2895.0	8554.0
55	132	50	69	5655.0	3337.0	1156.0	4379.0	7361.0	642.0	2667.0	2806.0	3494.0	3617.0	996.0	9160.0	4918.0	5198.0	2335.0	3973.0	8552.0	613.0	4269.0	7590.0	9348.0	3548.0	3232.0	2464.0	4383.0	2552.0	6065.0	9589.0	7195.0	4177.0	4994.0	5675.0	4221.0	2545.0	1030.0	7952.0	2612.0	7078.0	1051.0	9682.0	6350.0	2816.0	4672.0	610.0	9825.0	600.0	671.0	2752.0	8389.0
55	137	50	73	5554.0	3341.0	1237.0	4301.0	7352.0	650.0	2607.0	2811.0	3471.0	3666.0	1074.0	9192.0	4849.0	5199.0	2412.0	4068.0	8314.0	613.0	4265.0	7593.0	9354.0	3554.0	3226.0	2462.0	4374.0	2510.0	6027.0	9648.0	7188.0	4162.0	4990.0	5680.0	4186.0	2547.0	1028.0	7932.0	2616.0	7079.0	1058.0	9626.0	6319.0	2821.0	4676.0	609.0	9917.0	614.0	748.0	2725.0	8409.0
59	172	54	85	5555.0	3379.0	1232.0	4286.0	7350.0	717.0	2491.0	2850.0	3423.0	3614.0	1041.0	9202.0	4852.0	5197.0	2392.0	4117.0	8310.0	675.0	4429.0	7596.0	9388.0	3590.0	3229.0	2519.0	4352.0	2491.0	6036.0	9711.0	7191.0	4138.0	4927.0	5698.0	4159.0	2628.0	1033.0	7870.0	2821.0	7066.0	1066.0	9627.0	6301.0	2832.0	4677.0	614.0	9874.0	665.0	661.0	2729.0	8437.0
61	384	56	237	5495.0	3346.0	1187.0	4252.0	7343.0	829.0	2497.0	2972.0	3433.0	3594.0	1175.0	9193.0	4833.0	5131.0	2381.0	3991.0	8312.0	689.0	4263.0	7599.0	9487.0	3629.0	3261.0	2551.0	4477.0	2502.0	6091.0	9698.0	7149.0	4112.0	4917.0	5742.0	4089.0	2626.0	992.0	7942.0	2748.0	7068.0	967.0	9607.0	6323.0	2800.0	4638.0	644.0	9872.0	823.0	710.0	2813.0	8516.0
119	137	67	73	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
132	137	69	73	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	170	70	83	5589.0	20000.0	20000.0	4285.0	7615.0	886.0	20000.0	20000.0	20000.0	3628.0	1023.0	9513.0	5093.0	5330.0	2393.0	4106.0	20000.0	920.0	20000.0	7700.0	9531.0	3701.0	20000.0	2829.0	20000.0	20000.0	20000.0	20000.0	20000.0	4356.0	5160.0	20000.0	4157.0	20000.0	20000.0	8288.0	2615.0	7236.0	1302.0	20000.0	6482.0	2822.0	20000.0	20000.0	20000.0	1045.0	668.0	2822.0	8402.0
171	190	84	95	20000.0	3560.0	20000.0	4312.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5412.0	20000.0	20000.0	20000.0	20000.0	20000.0	7722.0	20000.0	20000.0	20000.0	20000.0	20000.0	2776.0	20000.0	20000.0	7240.0	20000.0	20000.0	20000.0	20000.0	20000.0	1219.0	7856.0	20000.0	20000.0	1046.0	20000.0	6366.0	20000.0	20000.0	20000.0	20000.0	794.0	20000.0	20000.0	20000.0
171	195	84	100	5526.0	3404.0	1208.0	4300.0	7408.0	773.0	2622.0	2987.0	3468.0	3605.0	1111.0	9210.0	4881.0	5235.0	2521.0	4034.0	8362.0	706.0	4350.0	7612.0	9412.0	3615.0	3231.0	2497.0	4385.0	2534.0	6026.0	9652.0	7185.0	4182.0	5034.0	5692.0	4124.0	2697.0	1083.0	7848.0	2784.0	7133.0	1035.0	9594.0	6308.0	3057.0	4647.0	757.0	9908.0	743.0	660.0	2722.0	8449.0
172	190	85	95	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
188	229	94	132	5474.0	3438.0	1202.0	4283.0	7352.0	892.0	2463.0	2973.0	3391.0	3570.0	1033.0	9195.0	4821.0	5153.0	2331.0	3970.0	8305.0	638.0	4161.0	7604.0	9382.0	3617.0	3300.0	2474.0	4375.0	2514.0	6130.0	9794.0	7144.0	4123.0	4950.0	5746.0	4055.0	2627.0	864.0	7974.0	2687.0	7069.0	997.0	9594.0	6371.0	2887.0	4673.0	662.0	9828.0	680.0	652.0	2860.0	8584.0
188	236	94	136	5469.0	3393.0	1203.0	4287.0	7353.0	893.0	2461.0	2975.0	3385.0	3571.0	1034.0	9198.0	4822.0	5149.0	2338.0	3968.0	8302.0	638.0	4163.0	7607.0	9387.0	3618.0	3388.0	2473.0	4378.0	2515.0	6157.0	9794.0	7146.0	4119.0	4950.0	5745.0	4054.0	2628.0	858.0	7973.0	2692.0	7073.0	993.0	9595.0	6368.0	2881.0	4670.0	663.0	9828.0	687.0	650.0	2844.0	8586.0
193	202	98	107	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	246	103	144	5466.0	3363.0	1308.0	4278.0	7351.0	912.0	2461.0	2755.0	3390.0	3603.0	1210.0	9287.0	4831.0	5150.0	2381.0	4042.0	8342.0	705.0	4305.0	7658.0	9485.0	3625.0	3401.0	2504.0	4543.0	2438.0	6168.0	9797.0	7170.0	4118.0	4969.0	5754.0	4063.0	2621.0	871.0	7964.0	2753.0	7112.0	994.0	9611.0	6353.0	2874.0	4679.0	670.0	9838.0	828.0	679.0	2879.0	8553.0
203	241	108	140	5492.0	3371.0	1305.0	4326.0	7356.0	948.0	2521.0	2997.0	3411.0	3611.0	1218.0	9289.0	4835.0	5170.0	2385.0	4046.0	8383.0	727.0	4318.0	7660.0	9491.0	3627.0	3407.0	2516.0	4543.0	2549.0	6170.0	9873.0	7188.0	4119.0	4977.0	5749.0	4067.0	2632.0	874.0	8039.0	2751.0	7113.0	1000.0	9617.0	6361.0	2882.0	4682.0	671.0	20000.0	849.0	682.0	2950.0	8587.0
211	291	116	161	5490.0	3441.0	1293.0	4275.0	7390.0	924.0	2508.0	2995.0	3418.0	3615.0	1211.0	9265.0	4881.0	5148.0	2416.0	4038.0	8295.0	697.0	4217.0	7570.0	9487.0	3626.0	3390.0	2536.0	4475.0	2520.0	6128.0	9817.0	7173.0	4171.0	5052.0	5769.0	4122.0	2628.0	1172.0	8046.0	2748.0	7125.0	980.0	9613.0	6333.0	2859.0	4702.0	679.0	9879.0	859.0	749.0	2888.0	8620.0
221	225	125	128	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	226	126	129	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	227	127	130	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	196	33	101	5476.0	3353.0	1188.0	4313.0	7389.0	778.0	2467.0	2974.0	3460.0	3550.0	940.0	9333.0	4842.0	5069.0	2361.0	4126.0	8365.0	754.0	4383.0	7641.0	9488.0	3583.0	3304.0	2531.0	4392.0	2644.0	6111.0	9642.0	7216.0	4120.0	4927.0	5785.0	4085.0	2584.0	1015.0	7928.0	2757.0	7121.0	1052.0	9661.0	6339.0	2821.0	4649.0	667.0	9963.0	688.0	734.0	2732.0	8474.0
44	384	39	237	5480.0	3350.0	1255.0	4280.0	7347.0	908.0	2454.0	2966.0	3460.0	3584.0	1165.0	9274.0	4874.0	5174.0	2403.0	4062.0	8344.0	700.0	4261.0	7583.0	9412.0	3640.0	3398.0	2530.0	4484.0	2572.0	6094.0	9669.0	7132.0	4098.0	4911.0	5743.0	4096.0	2649.0	937.0	8032.0	2767.0	7096.0	973.0	9643.0	6318.0	2841.0	4670.0	669.0	9891.0	855.0	698.0	2814.0	8536.0
45	384	40	237	5482.0	3402.0	1252.0	4280.0	7347.0	908.0	2456.0	2968.0	3456.0	3609.0	1166.0	9274.0	4873.0	5175.0	2403.0	4064.0	8345.0	699.0	4262.0	7585.0	9462.0	3640.0	3399.0	2534.0	4483.0	2568.0	6096.0	9746.0	7134.0	4100.0	4913.0	5744.0	4098.0	2649.0	940.0	8032.0	2770.0	7096.0	974.0	9643.0	6320.0	2899.0	4669.0	669.0	9891.0	856.0	700.0	2815.0	8539.0
46	191	41	96	5647.0	3454.0	1212.0	4370.0	7364.0	920.0	2510.0	2995.0	3453.0	3645.0	1183.0	9364.0	4866.0	5161.0	2382.0	4127.0	8375.0	760.0	4318.0	7640.0	9597.0	3662.0	3431.0	2545.0	4544.0	2781.0	6122.0	9789.0	7179.0	4127.0	5001.0	5841.0	4147.0	2605.0	1025.0	8027.0	2789.0	7077.0	1060.0	9673.0	6358.0	2971.0	4692.0	672.0	9966.0	890.0	746.0	2898.0	8579.0
50	208	45	113	5546.0	3357.0	1216.0	4318.0	7376.0	927.0	2520.0	2985.0	3412.0	3685.0	1216.0	9361.0	4874.0	5164.0	2388.0	4016.0	8331.0	768.0	4296.0	7647.0	9493.0	3659.0	3392.0	2567.0	4552.0	2661.0	6191.0	9791.0	7226.0	4119.0	5002.0	5825.0	4104.0	2651.0	1045.0	8088.0	2745.0	7081.0	1044.0	9655.0	6352.0	2883.0	4822.0	776.0	9945.0	879.0	675.0	2903.0	8570.0
50	210	45	115	5539.0	3355.0	1207.0	4315.0	7375.0	901.0	2521.0	2983.0	3409.0	3684.0	1212.0	9358.0	4872.0	5168.0	2387.0	4012.0	8327.0	769.0	4296.0	7646.0	9493.0	3658.0	3390.0	2564.0	4554.0	2634.0	6192.0	9792.0	7201.0	4119.0	4998.0	5823.0	4077.0	2647.0	1046.0	8089.0	2742.0	7080.0	1045.0	9604.0	6351.0	2881.0	4820.0	773.0	9945.0	878.0	673.0	2900.0	8570.0
52	381	47	234	5491.0	3353.0	1207.0	4251.0	7358.0	893.0	2443.0	2805.0	3440.0	3626.0	1198.0	9198.0	4844.0	5158.0	2401.0	3986.0	8340.0	690.0	4210.0	7571.0	9483.0	3634.0	3393.0	2556.0	4405.0	2516.0	6095.0	9755.0	7181.0	4102.0	4932.0	5751.0	4133.0	2593.0	956.0	7977.0	2738.0	7100.0	961.0	9602.0	6335.0	2866.0	4663.0	663.0	9874.0	858.0	717.0	2806.0	8512.0
57	378	52	231	5494.0	3345.0	1200.0	4257.0	7358.0	894.0	2445.0	2975.0	3437.0	3627.0	1193.0	9197.0	4843.0	5163.0	2400.0	3994.0	8331.0	696.0	4222.0	7577.0	9485.0	3631.0	3369.0	2559.0	4475.0	2516.0	6091.0	9760.0	7168.0	4109.0	4933.0	5754.0	4130.0	2598.0	995.0	7989.0	2745.0	7098.0	967.0	9607.0	6335.0	2871.0	4663.0	681.0	9873.0	833.0	711.0	2811.0	8511.0
60	378	55	231	5495.0	3342.0	1196.0	4261.0	7357.0	848.0	2448.0	2976.0	3435.0	3631.0	1190.0	9193.0	4841.0	5154.0	2400.0	4001.0	8328.0	695.0	4227.0	7620.0	9486.0	3630.0	3366.0	2558.0	4475.0	2515.0	6090.0	9760.0	7165.0	4107.0	4924.0	5754.0	4128.0	2601.0	996.0	7980.0	2745.0	7098.0	967.0	9609.0	6333.0	2872.0	4655.0	682.0	9873.0	827.0	706.0	2813.0	8511.0
61	378	56	231	5496.0	3343.0	1196.0	4262.0	7354.0	845.0	2449.0	2976.0	3433.0	3632.0	1191.0	9191.0	4841.0	5147.0	2399.0	4000.0	8327.0	694.0	4230.0	7620.0	9486.0	3630.0	3366.0	2558.0	4476.0	2516.0	6090.0	9783.0	7165.0	4106.0	4926.0	5754.0	4091.0	2603.0	995.0	7980.0	2745.0	7099.0	968.0	9585.0	6332.0	2850.0	4652.0	684.0	9872.0	825.0	705.0	2814.0	8510.0
