alnA	alnB	A	B	YOR089C_43	YOR089C_54	YOR089C_39	YOR089C_67	YOR089C_38	YOR089C_61	YOR089C_70	YOR089C_11	YOR089C_32	YOR089C_36	YOR089C_28	YOR089C_69	YOR089C_56	YOR089C_15	YOR089C_64	YOR089C_10	YOR089C_20	YOR089C_24	YOR089C_12	YOR089C_03	YOR089C_07	YOR089C_44	YOR089C_52	YOR089C_26	YOR089C_17	YOR089C_59	YOR089C_02	YOR089C_33	YOR089C_48	YOR089C_35	YOR089C_60	YOR089C_47	YOR089C_41	YOR089C_27
61	378	25	157	2438.0	4205.0	3937.0	2297.0	6127.0	2785.0	5773.0	4201.0	4832.0	9465.0	1597.0	7527.0	3320.0	7067.0	883.0	1543.0	803.0	3075.0	8608.0	5706.0	4550.0	4629.0	6003.0	4370.0	6393.0	8818.0	1083.0	8579.0	6011.0	919.0	4754.0	7123.0	4149.0	8543.0
140	390	45	166	2429.0	3945.0	3864.0	2200.0	5905.0	2728.0	5761.0	4166.0	4680.0	9408.0	1533.0	7390.0	3228.0	7091.0	840.0	1401.0	791.0	2997.0	8549.0	5696.0	4462.0	4420.0	5780.0	4186.0	6392.0	7780.0	1080.0	8522.0	5930.0	690.0	4566.0	7088.0	3826.0	8527.0
140	385	45	162	2425.0	3945.0	3866.0	2204.0	5905.0	2725.0	5762.0	4170.0	4680.0	9409.0	1536.0	7393.0	3233.0	7082.0	843.0	1403.0	796.0	3000.0	8555.0	5698.0	4466.0	4423.0	5778.0	4190.0	6392.0	7778.0	1082.0	8525.0	5934.0	690.0	4566.0	7089.0	3840.0	8526.0
168	203	56	79	2445.0	3951.0	3867.0	2214.0	5927.0	2734.0	5859.0	4231.0	4704.0	9416.0	1541.0	7433.0	3205.0	7054.0	846.0	1406.0	855.0	3033.0	8558.0	5708.0	4557.0	4459.0	5784.0	4189.0	6396.0	7800.0	1106.0	8529.0	5937.0	778.0	4580.0	7097.0	3840.0	8528.0
169	198	57	77	2449.0	3952.0	3867.0	2213.0	5925.0	2737.0	5858.0	4232.0	4712.0	9413.0	1539.0	7445.0	3206.0	7061.0	844.0	1407.0	859.0	3034.0	8556.0	5711.0	4554.0	4458.0	5785.0	4189.0	6396.0	7794.0	1111.0	8526.0	5935.0	777.0	4583.0	7097.0	3837.0	8534.0
188	194	69	74	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	205	71	81	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
194	198	74	77	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	202	75	78	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	202	77	78	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	390	79	166	2482.0	4181.0	4062.0	2297.0	5926.0	2983.0	5760.0	4137.0	4705.0	9464.0	2193.0	7496.0	3213.0	7068.0	858.0	1526.0	798.0	3001.0	8641.0	5806.0	4461.0	4760.0	6042.0	4460.0	6392.0	8883.0	1095.0	8941.0	5961.0	804.0	4674.0	7132.0	3847.0	8602.0
203	384	79	161	2483.0	4180.0	4057.0	2298.0	6120.0	2982.0	5760.0	4171.0	4707.0	9469.0	2195.0	7498.0	3214.0	7065.0	865.0	1527.0	800.0	3004.0	8647.0	5810.0	4465.0	4624.0	6042.0	4400.0	6387.0	8887.0	1100.0	8939.0	5959.0	806.0	4671.0	7131.0	3846.0	8601.0
204	384	80	161	2484.0	4182.0	4057.0	2305.0	6149.0	2984.0	5761.0	4174.0	4919.0	9467.0	2335.0	7499.0	3215.0	7065.0	868.0	1529.0	802.0	3007.0	8648.0	5807.0	4469.0	4760.0	6050.0	4462.0	6391.0	8887.0	1101.0	8939.0	5962.0	808.0	4674.0	7132.0	4155.0	8603.0
205	384	81	161	2485.0	4189.0	4060.0	2342.0	6270.0	3017.0	5764.0	4194.0	4923.0	9467.0	2340.0	7502.0	3221.0	7065.0	871.0	1533.0	804.0	3011.0	8651.0	5808.0	4478.0	4761.0	7318.0	4464.0	6393.0	8888.0	1105.0	8972.0	5965.0	812.0	4791.0	7135.0	4155.0	8606.0
205	231	81	104	2468.0	4610.0	4058.0	2505.0	6509.0	3104.0	5930.0	4276.0	5033.0	9627.0	2562.0	7674.0	3357.0	7156.0	1035.0	1584.0	20000.0	3161.0	8986.0	5908.0	4641.0	4894.0	7472.0	4534.0	6425.0	9092.0	1160.0	9045.0	6592.0	1000.0	4860.0	7171.0	4159.0	8860.0
206	381	82	158	2485.0	4342.0	4058.0	2348.0	6274.0	3018.0	5766.0	4195.0	4929.0	9555.0	2384.0	7511.0	3261.0	7064.0	882.0	1543.0	802.0	3014.0	8656.0	5831.0	4492.0	4652.0	7515.0	4465.0	6387.0	8892.0	1110.0	8973.0	5969.0	919.0	4791.0	7138.0	4156.0	8607.0
208	373	84	152	2492.0	4539.0	4061.0	2466.0	6479.0	3026.0	5774.0	4421.0	4936.0	9556.0	2563.0	7632.0	3359.0	7072.0	947.0	1554.0	808.0	3176.0	8898.0	5829.0	4613.0	4761.0	7532.0	4530.0	6387.0	8898.0	1130.0	8979.0	6542.0	932.0	4813.0	7190.0	4158.0	8617.0
208	381	84	158	2487.0	4452.0	4062.0	2464.0	6480.0	3022.0	5772.0	4201.0	4926.0	9555.0	2394.0	7578.0	3270.0	7064.0	889.0	1545.0	803.0	3088.0	8666.0	5830.0	4608.0	4761.0	7515.0	4467.0	6392.0	8895.0	1128.0	8976.0	5974.0	928.0	4807.0	7144.0	4155.0	8610.0
210	295	86	136	2516.0	4608.0	4052.0	2474.0	6498.0	3060.0	5921.0	4599.0	5203.0	9592.0	2717.0	7631.0	3362.0	7091.0	951.0	1568.0	20000.0	3186.0	8904.0	5824.0	4777.0	4760.0	7481.0	4542.0	6386.0	8899.0	1131.0	8985.0	5991.0	951.0	4833.0	7180.0	4179.0	8678.0
213	217	89	91	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	219	90	93	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
220	302	94	139	2517.0	4522.0	4052.0	2470.0	6527.0	3058.0	5922.0	4564.0	5207.0	9583.0	2610.0	7628.0	3357.0	7090.0	949.0	1563.0	1178.0	3188.0	8693.0	5820.0	4764.0	4781.0	7467.0	4543.0	6385.0	8901.0	1133.0	8976.0	5983.0	948.0	4829.0	7142.0	4170.0	8676.0
236	241	106	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
246	354	110	144	2525.0	4525.0	4064.0	2387.0	6531.0	3025.0	5763.0	4451.0	5018.0	9550.0	2476.0	7627.0	3365.0	7078.0	946.0	1566.0	865.0	3174.0	8883.0	5820.0	4606.0	4831.0	7497.0	4541.0	6389.0	8903.0	1131.0	8968.0	5977.0	933.0	4829.0	7137.0	4159.0	8672.0
250	384	112	161	2471.0	4183.0	4044.0	2331.0	6272.0	3024.0	5762.0	4177.0	4913.0	9466.0	2338.0	7499.0	3209.0	7066.0	868.0	1535.0	804.0	3011.0	8634.0	5806.0	4470.0	4776.0	7321.0	4462.0	6400.0	8894.0	1101.0	8941.0	5962.0	805.0	4673.0	7135.0	3845.0	8605.0
252	381	114	158	2518.0	4350.0	4053.0	2341.0	6281.0	3025.0	5770.0	4212.0	4935.0	9554.0	2384.0	7510.0	3221.0	7069.0	884.0	1544.0	814.0	3082.0	8661.0	5863.0	4610.0	4778.0	7439.0	4468.0	6400.0	8968.0	1113.0	8977.0	5971.0	929.0	4854.0	7140.0	4157.0	8610.0
253	292	115	133	2538.0	4610.0	4073.0	2490.0	6573.0	3094.0	5904.0	4467.0	5202.0	9566.0	2598.0	7630.0	3371.0	7205.0	958.0	1575.0	863.0	3228.0	8884.0	5826.0	4676.0	4833.0	7511.0	4535.0	6396.0	8995.0	1135.0	8974.0	6570.0	984.0	4860.0	7140.0	4184.0	8691.0
253	381	115	158	2515.0	4365.0	4056.0	2474.0	6486.0	3026.0	5774.0	4242.0	4935.0	9555.0	2389.0	7575.0	3325.0	7074.0	891.0	1548.0	814.0	3092.0	8668.0	5863.0	4610.0	4779.0	7449.0	4475.0	6398.0	8946.0	1137.0	8978.0	5976.0	935.0	4855.0	7146.0	4158.0	8615.0
255	381	117	158	2510.0	4634.0	4061.0	2478.0	6488.0	3026.0	5777.0	4422.0	4928.0	9561.0	2564.0	7652.0	3355.0	7074.0	947.0	1552.0	810.0	3162.0	8898.0	5861.0	4610.0	4779.0	7478.0	4540.0	6396.0	8929.0	1143.0	8979.0	6578.0	936.0	4855.0	7219.0	4157.0	8638.0
256	378	118	157	2506.0	4633.0	4063.0	2479.0	6488.0	3028.0	5781.0	4420.0	4928.0	9564.0	2564.0	7658.0	3358.0	7073.0	948.0	1554.0	808.0	3174.0	8908.0	5860.0	4609.0	4779.0	7479.0	4536.0	6395.0	8928.0	1147.0	8980.0	6586.0	936.0	4852.0	7220.0	4157.0	8644.0
259	376	121	155	2502.0	4626.0	4068.0	2481.0	6490.0	3032.0	5786.0	4417.0	4929.0	9573.0	2564.0	7661.0	3360.0	7072.0	950.0	1556.0	807.0	3168.0	8919.0	5860.0	4608.0	4778.0	7479.0	4537.0	6394.0	8928.0	1150.0	8980.0	6555.0	934.0	4847.0	7232.0	4156.0	8652.0
370	381	149	158	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	378	151	157	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	378	152	157	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	382	157	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	383	157	160	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	390	159	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	207	9	83	2453.0	4249.0	4070.0	2325.0	6191.0	2993.0	5945.0	4247.0	4826.0	9614.0	2310.0	7555.0	3225.0	7099.0	901.0	1511.0	959.0	3084.0	8612.0	5721.0	4635.0	4664.0	7399.0	4546.0	6434.0	8857.0	1123.0	8936.0	6032.0	943.0	4804.0	7133.0	4214.0	8542.0
49	225	13	98	2443.0	4256.0	4049.0	2315.0	6178.0	2992.0	5932.0	4247.0	4827.0	9607.0	2337.0	7528.0	3218.0	7055.0	900.0	1548.0	896.0	3082.0	8608.0	5721.0	4626.0	4654.0	7423.0	4538.0	6421.0	8840.0	1113.0	8904.0	6016.0	943.0	4814.0	7132.0	4154.0	8558.0
137	167	43	55	20000.0	4336.0	4075.0	2605.0	20000.0	20000.0	6092.0	4634.0	20000.0	20000.0	2417.0	20000.0	3435.0	20000.0	20000.0	1799.0	1099.0	20000.0	8961.0	20000.0	4726.0	20000.0	6599.0	20000.0	20000.0	8161.0	20000.0	9271.0	6362.0	1167.0	20000.0	7326.0	4459.0	20000.0
192	234	72	105	2459.0	4149.0	4062.0	2327.0	6183.0	3047.0	5919.0	4269.0	4730.0	9449.0	2417.0	7568.0	3251.0	7049.0	981.0	1422.0	880.0	3156.0	8621.0	5730.0	4629.0	4657.0	6001.0	4530.0	6422.0	8166.0	1109.0	9045.0	6011.0	996.0	4855.0	7159.0	4151.0	8661.0
209	342	85	140	2512.0	4531.0	4048.0	2470.0	6505.0	3023.0	5838.0	4497.0	5039.0	9586.0	2705.0	7629.0	3350.0	7088.0	950.0	1569.0	907.0	3183.0	8893.0	5823.0	4761.0	4762.0	7480.0	4540.0	6384.0	8895.0	1130.0	8969.0	5982.0	947.0	4828.0	7146.0	4164.0	8630.0
211	219	87	93	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	231	97	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	251	99	113	20000.0	20000.0	20000.0	2632.0	6598.0	20000.0	20000.0	4716.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3326.0	9128.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	8708.0
230	246	103	110	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	250	103	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	384	115	161	2522.0	4356.0	4053.0	2342.0	6481.0	3026.0	5770.0	4211.0	4921.0	9555.0	2357.0	7507.0	3216.0	7074.0	880.0	1544.0	817.0	3024.0	8660.0	5862.0	4609.0	4810.0	7417.0	4466.0	6397.0	8902.0	1112.0	8977.0	5973.0	935.0	4858.0	7141.0	4156.0	8613.0
381	387	158	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	5	45	2435.0	3958.0	3871.0	2219.0	5916.0	2786.0	5884.0	4233.0	4706.0	9421.0	1540.0	7442.0	3209.0	7106.0	854.0	1409.0	883.0	3040.0	8559.0	5726.0	4593.0	4429.0	5791.0	4194.0	6414.0	7821.0	1112.0	8536.0	5940.0	820.0	4601.0	7096.0	3837.0	8519.0
58	140	22	45	2430.0	3956.0	3873.0	2221.0	5934.0	2723.0	5860.0	4239.0	4686.0	9516.0	1547.0	7424.0	3255.0	7067.0	857.0	1407.0	849.0	3037.0	8746.0	5776.0	4513.0	4436.0	5786.0	4198.0	6415.0	7781.0	1292.0	8538.0	5956.0	777.0	4576.0	7092.0	3852.0	8527.0
132	188	39	69	2555.0	4051.0	3895.0	2300.0	5906.0	2845.0	6059.0	4277.0	4719.0	9541.0	1543.0	7387.0	3285.0	7105.0	877.0	1535.0	1014.0	3181.0	8639.0	5755.0	4523.0	4483.0	5795.0	4153.0	6413.0	7868.0	1167.0	8527.0	5932.0	677.0	4553.0	7121.0	3817.0	8627.0
207	302	83	139	2491.0	4527.0	4045.0	2463.0	6502.0	3019.0	5832.0	4274.0	5018.0	9552.0	2701.0	7629.0	3346.0	7087.0	950.0	1569.0	863.0	3185.0	8886.0	5820.0	4665.0	4756.0	7475.0	4535.0	6384.0	8891.0	1129.0	8967.0	5979.0	947.0	4823.0	7139.0	4160.0	8629.0
209	221	85	95	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	96	136	2520.0	4523.0	4057.0	2472.0	6518.0	3054.0	5910.0	4567.0	5122.0	9584.0	2460.0	7628.0	3357.0	7182.0	947.0	1563.0	1178.0	3162.0	8695.0	5821.0	4765.0	4775.0	7555.0	4542.0	6385.0	8902.0	1136.0	8976.0	5978.0	952.0	4832.0	7143.0	4170.0	8678.0
231	246	104	110	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	111	145	2526.0	4525.0	4065.0	2390.0	6527.0	3025.0	5764.0	4442.0	5017.0	9550.0	2477.0	7628.0	3365.0	7079.0	946.0	1565.0	862.0	3174.0	8883.0	5820.0	4607.0	4831.0	7495.0	4540.0	6389.0	8903.0	1128.0	8969.0	5978.0	932.0	4827.0	7138.0	4159.0	8635.0
251	302	113	139	2531.0	4527.0	4033.0	2486.0	6542.0	2996.0	5835.0	4456.0	5016.0	9552.0	2479.0	7625.0	3366.0	7089.0	949.0	1572.0	865.0	3200.0	8883.0	5820.0	4612.0	4761.0	7501.0	4540.0	6388.0	8910.0	1133.0	8968.0	5977.0	966.0	4827.0	7137.0	4162.0	8686.0
252	302	114	139	2531.0	4531.0	4072.0	2488.0	6543.0	3027.0	5837.0	4463.0	5022.0	9554.0	2595.0	7629.0	3366.0	7095.0	952.0	1573.0	869.0	3199.0	8885.0	5823.0	4650.0	4833.0	7501.0	4541.0	6389.0	8912.0	1135.0	8969.0	5989.0	972.0	4828.0	7139.0	4168.0	8686.0
258	368	120	147	2516.0	4532.0	4073.0	2491.0	6485.0	3019.0	5792.0	4427.0	5200.0	9582.0	2564.0	7650.0	3364.0	7186.0	950.0	1568.0	815.0	3198.0	8916.0	5829.0	4618.0	4853.0	7481.0	4544.0	6385.0	8965.0	1156.0	8978.0	5988.0	940.0	4864.0	7208.0	4160.0	8636.0
264	291	125	132	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	368	139	147	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	367	139	146	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
354	388	144	164	2474.0	4209.0	4027.0	2235.0	6215.0	3004.0	5772.0	4204.0	4899.0	9450.0	2342.0	7495.0	3202.0	7056.0	865.0	1540.0	859.0	3009.0	8628.0	5794.0	4474.0	4626.0	6705.0	4461.0	6389.0	8648.0	1091.0	8985.0	5967.0	797.0	4673.0	7228.0	3843.0	8605.0
371	383	150	160	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	196	9	76	2447.0	4299.0	4062.0	2325.0	6313.0	2996.0	5948.0	4247.0	4831.0	9616.0	2352.0	7641.0	3232.0	7119.0	899.0	1513.0	942.0	3087.0	8615.0	5726.0	4636.0	4663.0	7398.0	4549.0	6440.0	8837.0	1137.0	8936.0	6033.0	945.0	4789.0	7128.0	4222.0	8540.0
132	191	39	71	2502.0	3882.0	3896.0	2236.0	5872.0	2845.0	6010.0	4201.0	4723.0	9414.0	1539.0	7387.0	3286.0	7099.0	874.0	1534.0	989.0	3022.0	8637.0	5611.0	4519.0	4482.0	5794.0	4153.0	6408.0	7755.0	1144.0	8523.0	5929.0	676.0	4551.0	7120.0	3815.0	8626.0
193	236	73	106	2461.0	4397.0	4056.0	2328.0	6207.0	3047.0	5921.0	4270.0	4734.0	9451.0	2418.0	7569.0	3251.0	7053.0	980.0	1541.0	881.0	3156.0	8624.0	5750.0	4629.0	4702.0	7000.0	4530.0	6422.0	8172.0	1111.0	9045.0	6011.0	996.0	4855.0	7159.0	4155.0	8661.0
206	230	82	103	2470.0	4612.0	4060.0	2505.0	6513.0	3109.0	5966.0	4279.0	5035.0	9700.0	2562.0	7675.0	3361.0	7157.0	1034.0	1594.0	20000.0	3161.0	8987.0	5909.0	4642.0	4897.0	7474.0	4537.0	6431.0	9094.0	1161.0	9047.0	6598.0	1004.0	4869.0	7174.0	4164.0	8865.0
219	297	93	138	2517.0	4524.0	4054.0	2471.0	6517.0	3059.0	5923.0	4567.0	5206.0	9585.0	2611.0	7629.0	3359.0	7171.0	948.0	1564.0	1178.0	3186.0	8693.0	5819.0	4767.0	4775.0	7553.0	4543.0	6383.0	8901.0	1133.0	8979.0	5981.0	947.0	4832.0	7145.0	4171.0	8676.0
229	241	102	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
292	342	133	140	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	38	4	6	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	254	10	116	2450.0	4238.0	4048.0	2323.0	6179.0	2989.0	5922.0	4245.0	4824.0	9604.0	2306.0	7540.0	3217.0	7114.0	900.0	1510.0	868.0	3081.0	8608.0	5718.0	4631.0	4664.0	7398.0	4527.0	6391.0	8851.0	1119.0	8931.0	6059.0	943.0	4815.0	7133.0	4197.0	8543.0
52	56	16	20	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	135	18	41	2443.0	4086.0	4029.0	2235.0	5914.0	2722.0	6057.0	4231.0	4732.0	9631.0	1545.0	7397.0	3253.0	7127.0	872.0	1415.0	883.0	3135.0	8619.0	5739.0	4522.0	4561.0	5807.0	4157.0	6410.0	8051.0	1189.0	8581.0	5943.0	778.0	4566.0	7097.0	4033.0	8541.0
60	383	24	160	2439.0	4199.0	3936.0	2295.0	6122.0	2789.0	5771.0	4196.0	4831.0	9463.0	1600.0	7498.0	3309.0	7065.0	881.0	1467.0	800.0	3045.0	8613.0	5708.0	4543.0	4636.0	6004.0	4371.0	6394.0	8570.0	1084.0	8585.0	5978.0	918.0	4680.0	7122.0	4147.0	8546.0
