alnA	alnB	A	B	YNL090W_36	YNL090W_17	YNL090W_11	YNL090W_19	YNL090W_42	YNL090W_32	YNL090W_28	YNL090W_57	YNL090W_67	YNL090W_51	YNL090W_37	YNL090W_50	YNL090W_66	YNL090W_03	YNL090W_22	YNL090W_60	YNL090W_06	YNL090W_56	YNL090W_21	YNL090W_62	YNL090W_09	YNL090W_15	YNL090W_64	YNL090W_12	YNL090W_05	YNL090W_20	YNL090W_44	YNL090W_24	YNL090W_25	YNL090W_43	YNL090W_40	YNL090W_54	YNL090W_68	YNL090W_30	YNL090W_01	YNL090W_23	YNL090W_65	YNL090W_02	YNL090W_61	YNL090W_41	YNL090W_46	YNL090W_58	YNL090W_55	YNL090W_33	YNL090W_48	YNL090W_49	YNL090W_16
204	384	79	167	1674.0	3813.0	8830.0	3630.0	3209.0	6559.0	4780.0	2560.0	2810.0	1038.0	5510.0	295.0	1730.0	6906.0	1576.0	5521.0	1747.0	6959.0	7440.0	9724.0	6515.0	2699.0	1610.0	688.0	2260.0	1077.0	1349.0	4823.0	1166.0	4898.0	5765.0	2351.0	925.0	8387.0	243.0	7491.0	9077.0	2243.0	9332.0	2440.0	1509.0	9375.0	1041.0	641.0	7187.0	4087.0	4101.0
205	384	80	167	1673.0	3818.0	8832.0	3631.0	3213.0	6720.0	4781.0	2606.0	2816.0	1040.0	5512.0	295.0	1778.0	6909.0	1578.0	5522.0	1750.0	6963.0	7439.0	9726.0	6529.0	2701.0	1612.0	738.0	2271.0	1079.0	1354.0	4822.0	1169.0	4923.0	5769.0	2352.0	927.0	8389.0	245.0	7494.0	9079.0	2247.0	9337.0	2444.0	1510.0	9376.0	1043.0	643.0	7189.0	4089.0	4101.0
205	231	80	104	1716.0	3827.0	8878.0	3636.0	3240.0	6806.0	4893.0	2792.0	2975.0	1357.0	5543.0	333.0	1820.0	7026.0	1632.0	5559.0	1788.0	7103.0	7498.0	9756.0	6682.0	2772.0	1721.0	855.0	2588.0	1181.0	1368.0	4891.0	1235.0	4975.0	5807.0	2369.0	952.0	8428.0	249.0	7584.0	9196.0	2364.0	9373.0	2514.0	1622.0	9383.0	1103.0	785.0	7231.0	4161.0	4257.0
206	381	81	164	1673.0	3819.0	8833.0	3629.0	3210.0	6788.0	4782.0	2607.0	2818.0	1039.0	5511.0	295.0	1781.0	6911.0	1577.0	5524.0	1751.0	6970.0	7435.0	9728.0	6517.0	2704.0	1609.0	704.0	2272.0	1076.0	1360.0	4823.0	1172.0	4861.0	5770.0	2352.0	924.0	8391.0	246.0	7498.0	9097.0	2251.0	9342.0	2444.0	1509.0	9378.0	1046.0	648.0	7189.0	4087.0	4105.0
208	373	83	158	1673.0	3833.0	8842.0	3629.0	3243.0	6807.0	4785.0	2657.0	2840.0	1039.0	5521.0	277.0	1718.0	6913.0	1586.0	5522.0	1756.0	7010.0	7432.0	9735.0	6486.0	2708.0	1603.0	746.0	2339.0	1076.0	1366.0	4828.0	1197.0	4860.0	5774.0	2355.0	921.0	8408.0	257.0	7518.0	9104.0	2261.0	9361.0	2457.0	1506.0	9383.0	1062.0	719.0	7197.0	4088.0	4121.0
208	381	83	164	1668.0	3823.0	8837.0	3627.0	3230.0	6787.0	4780.0	2607.0	2842.0	1040.0	5514.0	279.0	1753.0	6914.0	1583.0	5523.0	1752.0	6992.0	7431.0	9730.0	6522.0	2706.0	1610.0	746.0	2282.0	1077.0	1348.0	4811.0	1174.0	4858.0	5772.0	2352.0	924.0	8399.0	248.0	7511.0	9097.0	2256.0	9354.0	2452.0	1508.0	9379.0	1055.0	653.0	7193.0	4087.0	4100.0
210	295	85	141	1649.0	3833.0	8814.0	3620.0	3264.0	6770.0	4875.0	2675.0	2804.0	1053.0	5505.0	284.0	1704.0	6873.0	1586.0	5522.0	1736.0	6989.0	7409.0	9738.0	6396.0	2702.0	1609.0	768.0	2194.0	1079.0	1377.0	4833.0	1204.0	4923.0	5760.0	2354.0	923.0	8421.0	293.0	7496.0	9110.0	2271.0	9414.0	2489.0	1490.0	9399.0	1010.0	697.0	7206.0	4116.0	4119.0
213	217	88	90	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	219	89	92	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
220	302	93	144	1648.0	3853.0	8810.0	3623.0	3223.0	6798.0	4863.0	2629.0	2803.0	1050.0	5532.0	282.0	1708.0	6862.0	1624.0	5524.0	1721.0	6989.0	7381.0	9739.0	6484.0	2700.0	1602.0	771.0	2193.0	1074.0	1357.0	4776.0	1202.0	4879.0	5757.0	2352.0	909.0	8427.0	275.0	7490.0	9110.0	2266.0	9400.0	2424.0	1492.0	9397.0	1064.0	699.0	7203.0	4113.0	4087.0
236	241	106	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
246	354	109	150	1645.0	3909.0	8875.0	3641.0	3237.0	6746.0	4803.0	2662.0	2802.0	1038.0	5543.0	291.0	1710.0	6884.0	1604.0	5489.0	1712.0	6999.0	7504.0	9725.0	6476.0	2710.0	1586.0	776.0	2352.0	1081.0	1359.0	4815.0	1203.0	4860.0	5773.0	2355.0	921.0	8416.0	259.0	7474.0	9111.0	2258.0	9353.0	2421.0	1502.0	9390.0	1053.0	713.0	7140.0	4075.0	4116.0
250	384	111	167	1673.0	3911.0	8830.0	3641.0	3215.0	6556.0	4778.0	2555.0	2808.0	1037.0	5514.0	293.0	1759.0	6878.0	1597.0	5530.0	1750.0	6959.0	7442.0	9726.0	6495.0	2693.0	1607.0	686.0	2257.0	1079.0	1329.0	4811.0	1163.0	4925.0	5758.0	2389.0	928.0	8390.0	238.0	7488.0	9076.0	2233.0	9336.0	2438.0	1511.0	9374.0	1012.0	642.0	7190.0	4081.0	4095.0
252	381	113	164	1674.0	3912.0	8843.0	3640.0	3227.0	6810.0	4783.0	2565.0	2819.0	1039.0	5528.0	297.0	1792.0	6889.0	1600.0	5529.0	1758.0	6977.0	7439.0	9736.0	6496.0	2700.0	1608.0	703.0	2261.0	1078.0	1355.0	4832.0	1170.0	4865.0	5771.0	2389.0	932.0	8399.0	242.0	7497.0	9101.0	2257.0	9354.0	2445.0	1511.0	9455.0	1046.0	652.0	7195.0	4081.0	4101.0
253	292	114	138	1647.0	3915.0	8878.0	3631.0	3247.0	6755.0	4850.0	2651.0	2802.0	1044.0	5503.0	294.0	1717.0	6901.0	1612.0	5517.0	1755.0	6995.0	7510.0	9729.0	6508.0	2719.0	1608.0	780.0	2364.0	1088.0	1361.0	4829.0	1210.0	4907.0	5785.0	2382.0	925.0	8469.0	285.0	7494.0	9123.0	2273.0	9352.0	2462.0	1493.0	9387.0	1052.0	722.0	7141.0	4069.0	4112.0
253	381	114	164	1673.0	3913.0	8844.0	3641.0	3230.0	6809.0	4784.0	2615.0	2845.0	1042.0	5550.0	297.0	1792.0	6888.0	1601.0	5527.0	1759.0	6991.0	7437.0	9747.0	6525.0	2702.0	1610.0	750.0	2306.0	1078.0	1356.0	4831.0	1180.0	4929.0	5773.0	2389.0	935.0	8403.0	245.0	7509.0	9103.0	2260.0	9405.0	2458.0	1511.0	9454.0	1057.0	662.0	7202.0	4087.0	4103.0
255	381	116	164	1671.0	3915.0	8856.0	3641.0	3233.0	6796.0	4783.0	2620.0	2846.0	1045.0	5549.0	297.0	1791.0	6886.0	1605.0	5522.0	1761.0	7006.0	7433.0	9751.0	6528.0	2703.0	1614.0	754.0	2313.0	1078.0	1357.0	4820.0	1196.0	4900.0	5777.0	2389.0	937.0	8416.0	254.0	7517.0	9104.0	2263.0	9407.0	2535.0	1511.0	9422.0	1091.0	734.0	7209.0	4090.0	4101.0
256	378	117	163	1670.0	3914.0	8906.0	3639.0	3235.0	6788.0	4783.0	2656.0	2848.0	1044.0	5547.0	296.0	1789.0	6882.0	1609.0	5519.0	1759.0	7008.0	7430.0	9752.0	6528.0	2703.0	1616.0	751.0	2355.0	1077.0	1359.0	4820.0	1197.0	4864.0	5779.0	2390.0	937.0	8418.0	259.0	7520.0	9104.0	2266.0	9411.0	2535.0	1511.0	9420.0	1092.0	690.0	7213.0	4093.0	4103.0
259	376	120	161	1670.0	3889.0	8906.0	3636.0	3237.0	6787.0	4783.0	2660.0	2849.0	1043.0	5543.0	279.0	1755.0	6880.0	1610.0	5505.0	1758.0	7009.0	7424.0	9756.0	6531.0	2703.0	1619.0	749.0	2358.0	1077.0	1361.0	4831.0	1198.0	4862.0	5779.0	2391.0	935.0	8416.0	285.0	7522.0	9052.0	2267.0	9414.0	2507.0	1513.0	9409.0	1099.0	683.0	7218.0	4102.0	4099.0
370	381	155	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	378	157	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	378	158	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	382	163	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	383	163	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	390	165	173	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	207	9	82	1727.0	3836.0	8850.0	3679.0	3255.0	6768.0	4914.0	2737.0	2970.0	1296.0	5545.0	279.0	1789.0	6857.0	1584.0	5564.0	1754.0	6977.0	7499.0	9751.0	6671.0	2684.0	1683.0	775.0	2405.0	1087.0	1416.0	4914.0	1232.0	4999.0	5809.0	2363.0	950.0	8475.0	274.0	7605.0	9148.0	2362.0	9390.0	2472.0	1517.0	9376.0	1070.0	660.0	7206.0	4119.0	4142.0
49	225	13	98	1718.0	3833.0	8842.0	3624.0	3221.0	6766.0	4918.0	2658.0	2963.0	1282.0	5635.0	272.0	1787.0	6842.0	1583.0	5564.0	1752.0	6968.0	7500.0	9746.0	6611.0	2690.0	1674.0	755.0	2371.0	1079.0	1362.0	4832.0	1245.0	4973.0	5798.0	2338.0	961.0	8463.0	245.0	7590.0	9120.0	2369.0	9414.0	2472.0	1513.0	9374.0	1070.0	656.0	7205.0	4094.0	4102.0
137	167	43	54	1920.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1428.0	5680.0	508.0	20000.0	20000.0	20000.0	5801.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1244.0	20000.0	20000.0	1435.0	5154.0	5851.0	20000.0	20000.0	8657.0	20000.0	20000.0	9303.0	2486.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
192	234	71	105	1711.0	3801.0	8844.0	3611.0	3237.0	6808.0	4886.0	2651.0	2958.0	1306.0	5538.0	285.0	1792.0	6920.0	1599.0	5611.0	1781.0	7062.0	7507.0	9748.0	6615.0	2768.0	1700.0	809.0	2420.0	1222.0	1360.0	4829.0	1228.0	4936.0	5803.0	2352.0	943.0	8414.0	238.0	7582.0	9128.0	2360.0	9342.0	2512.0	1531.0	9383.0	1090.0	711.0	7226.0	4185.0	4168.0
209	342	84	145	1649.0	3824.0	8814.0	3621.0	3261.0	6767.0	4861.0	2671.0	2803.0	1051.0	5524.0	286.0	1708.0	6883.0	1584.0	5517.0	1747.0	6994.0	7410.0	9733.0	6483.0	2704.0	1605.0	770.0	2338.0	1081.0	1377.0	4824.0	1205.0	4919.0	5762.0	2354.0	923.0	8420.0	276.0	7488.0	9113.0	2264.0	9399.0	2498.0	1493.0	9390.0	1074.0	733.0	7200.0	4114.0	4117.0
211	219	86	92	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
223	231	96	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	251	99	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	532.0	20000.0	20000.0	20000.0	5797.0	20000.0	20000.0	7592.0	20000.0	20000.0	20000.0	20000.0	1041.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2522.0	20000.0	20000.0	20000.0	20000.0	1226.0	20000.0	20000.0	20000.0	4403.0
230	246	103	109	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	250	103	111	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	384	114	167	1671.0	3913.0	8842.0	3643.0	3230.0	6806.0	4782.0	2610.0	2843.0	1043.0	5552.0	295.0	1792.0	6882.0	1600.0	5527.0	1758.0	6983.0	7439.0	9734.0	6529.0	2699.0	1613.0	748.0	2272.0	1081.0	1355.0	4813.0	1169.0	4928.0	5772.0	2389.0	936.0	8399.0	244.0	7497.0	9104.0	2258.0	9353.0	2463.0	1512.0	9452.0	1047.0	653.0	7198.0	4089.0	4097.0
381	387	164	170	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	140	5	45	1726.0	3759.0	8582.0	3736.0	3252.0	6598.0	4917.0	2370.0	2917.0	1233.0	5445.0	271.0	1873.0	6932.0	1481.0	5553.0	1782.0	6950.0	7480.0	9721.0	6637.0	2681.0	1715.0	766.0	2341.0	1038.0	1288.0	4732.0	1216.0	4889.0	5825.0	2408.0	964.0	8254.0	174.0	7593.0	9069.0	2276.0	9316.0	2546.0	1389.0	9380.0	1056.0	636.0	7188.0	4076.0	4080.0
58	140	22	45	1764.0	3784.0	8545.0	3710.0	3242.0	6589.0	4873.0	2371.0	2938.0	1215.0	5454.0	382.0	1812.0	6956.0	1544.0	5550.0	1779.0	6938.0	7476.0	9714.0	6572.0	2642.0	1666.0	766.0	2341.0	1047.0	1290.0	4713.0	1211.0	4887.0	5839.0	2304.0	1053.0	8258.0	177.0	7562.0	9067.0	2365.0	9269.0	2437.0	1379.0	9430.0	1075.0	652.0	7189.0	4089.0	4090.0
132	188	39	68	1749.0	3751.0	8554.0	3692.0	3312.0	6666.0	4795.0	2644.0	2994.0	1213.0	5386.0	285.0	1775.0	6835.0	1493.0	5624.0	1902.0	6925.0	7507.0	9794.0	6583.0	2618.0	1646.0	760.0	2566.0	999.0	1443.0	4959.0	1212.0	4965.0	5837.0	2288.0	950.0	8374.0	231.0	7689.0	9152.0	2173.0	9283.0	2627.0	1331.0	9319.0	1093.0	764.0	7202.0	4007.0	4080.0
207	302	82	144	1647.0	3819.0	8815.0	3617.0	3266.0	6754.0	4849.0	2664.0	2803.0	1041.0	5522.0	286.0	1712.0	6890.0	1582.0	5489.0	1750.0	6993.0	7477.0	9730.0	6488.0	2705.0	1600.0	767.0	2344.0	1087.0	1353.0	4793.0	1213.0	4884.0	5773.0	2352.0	922.0	8413.0	270.0	7481.0	9114.0	2263.0	9355.0	2486.0	1492.0	9385.0	1075.0	705.0	7144.0	4113.0	4112.0
209	221	84	94	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	295	95	141	1645.0	3847.0	8808.0	3624.0	3227.0	6767.0	4864.0	2620.0	2720.0	1047.0	5538.0	281.0	1692.0	6862.0	1630.0	5522.0	1722.0	6985.0	7374.0	9738.0	6391.0	2701.0	1601.0	767.0	2190.0	1076.0	1355.0	4766.0	1203.0	4887.0	5762.0	2348.0	893.0	8216.0	277.0	7466.0	9106.0	2264.0	9352.0	2418.0	1486.0	9295.0	1010.0	693.0	7200.0	4064.0	4081.0
231	246	104	109	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
249	366	110	151	1647.0	3909.0	8876.0	3641.0	3237.0	6749.0	4805.0	2662.0	2807.0	1040.0	5543.0	296.0	1713.0	6886.0	1604.0	5497.0	1716.0	7002.0	7505.0	9729.0	6480.0	2711.0	1591.0	780.0	2353.0	1081.0	1364.0	4818.0	1204.0	4881.0	5776.0	2378.0	924.0	8428.0	258.0	7479.0	9113.0	2260.0	9362.0	2484.0	1507.0	9392.0	1056.0	714.0	7145.0	4111.0	4118.0
251	302	112	144	1648.0	3909.0	8878.0	3630.0	3240.0	6748.0	4815.0	2665.0	2803.0	1040.0	5548.0	298.0	1716.0	6886.0	1599.0	5487.0	1753.0	7003.0	7505.0	9727.0	6498.0	2716.0	1597.0	780.0	2361.0	1086.0	1356.0	4819.0	1207.0	4889.0	5778.0	2377.0	925.0	8465.0	261.0	7478.0	9116.0	2264.0	9353.0	2484.0	1500.0	9389.0	1054.0	718.0	7141.0	4075.0	4112.0
252	302	113	144	1649.0	3909.0	8878.0	3669.0	3241.0	6752.0	4847.0	2668.0	2804.0	1042.0	5548.0	294.0	1716.0	6889.0	1598.0	5492.0	1754.0	7004.0	7506.0	9731.0	6500.0	2717.0	1601.0	781.0	2361.0	1086.0	1358.0	4821.0	1209.0	4913.0	5780.0	2378.0	928.0	8465.0	260.0	7483.0	9116.0	2265.0	9355.0	2487.0	1500.0	9389.0	1059.0	722.0	7144.0	4112.0	4114.0
258	368	119	153	1663.0	3891.0	8884.0	3672.0	3238.0	6814.0	4798.0	2681.0	2816.0	1069.0	5548.0	288.0	1714.0	6886.0	1598.0	5507.0	1766.0	7010.0	7444.0	9751.0	6482.0	2714.0	1607.0	791.0	2359.0	1078.0	1394.0	4824.0	1208.0	4928.0	5792.0	2379.0	929.0	8463.0	254.0	7510.0	9111.0	2260.0	9415.0	2523.0	1508.0	9401.0	1083.0	738.0	7208.0	4113.0	4128.0
264	291	124	137	1687.0	20000.0	9076.0	3742.0	3256.0	6861.0	20000.0	20000.0	2777.0	1565.0	5563.0	318.0	20000.0	6925.0	1602.0	5805.0	1842.0	7163.0	7605.0	20000.0	6581.0	2775.0	1941.0	846.0	2508.0	1125.0	20000.0	20000.0	20000.0	20000.0	5958.0	2649.0	20000.0	8542.0	292.0	7521.0	9232.0	20000.0	9435.0	2739.0	20000.0	9415.0	1189.0	20000.0	7310.0	4154.0	4222.0
302	368	144	153	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	367	144	152	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
354	388	150	171	1646.0	3828.0	8836.0	3609.0	3250.0	6549.0	4766.0	2547.0	2822.0	1069.0	5468.0	289.0	1709.0	6938.0	1597.0	5556.0	1801.0	6914.0	7441.0	9726.0	6490.0	2693.0	1577.0	687.0	2234.0	1060.0	1326.0	4796.0	1162.0	4879.0	5755.0	2375.0	936.0	8393.0	192.0	7545.0	9026.0	2222.0	9358.0	2438.0	1520.0	9374.0	1008.0	641.0	7147.0	4080.0	4080.0
371	383	156	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	196	9	75	1726.0	3828.0	8850.0	3637.0	3261.0	6763.0	4912.0	2732.0	2976.0	1319.0	5542.0	400.0	1851.0	6857.0	1585.0	5566.0	1755.0	6965.0	7575.0	9744.0	6667.0	2681.0	1683.0	789.0	2402.0	1089.0	1414.0	4910.0	1244.0	4961.0	5810.0	2366.0	944.0	8470.0	275.0	7603.0	9161.0	2359.0	9396.0	2477.0	1515.0	9390.0	1090.0	654.0	7202.0	4128.0	4145.0
132	191	39	70	1748.0	3751.0	8552.0	3693.0	3310.0	6666.0	4863.0	2523.0	2913.0	1204.0	5386.0	284.0	1707.0	6835.0	1491.0	5620.0	1825.0	6925.0	7507.0	9792.0	6582.0	2618.0	1649.0	761.0	2566.0	998.0	1440.0	4793.0	1212.0	4964.0	5836.0	2296.0	945.0	8374.0	233.0	7686.0	9147.0	2173.0	9283.0	2561.0	1331.0	9321.0	1090.0	762.0	7167.0	4007.0	4080.0
193	236	72	106	1713.0	3801.0	8850.0	3612.0	3239.0	6808.0	4886.0	2654.0	2959.0	1308.0	5538.0	287.0	1796.0	6919.0	1601.0	5626.0	1782.0	7105.0	7506.0	9747.0	6676.0	2769.0	1702.0	814.0	2420.0	1186.0	1361.0	4830.0	1229.0	4978.0	5803.0	2368.0	943.0	8414.0	240.0	7583.0	9132.0	2360.0	9343.0	2512.0	1555.0	9384.0	1091.0	726.0	7229.0	4185.0	4257.0
